jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
35,1531165,Brett Adcock,P,Jr,15,14,2016,12360,Michigan,418
43,1531167,Carmen Benedetti,INF,Jr,53,53,2016,12360,Michigan,418
18,1642997,Jake Bivens,INF,So,56,56,2016,12360,Michigan,418
9,1760435,Michael Brdar,INF,Jr,52,51,2016,12360,Michigan,418
34,1760444,Jack Bredeson,P,Fr,8,0,2016,12360,Michigan,418
3,1642998,Cody Bruder,OF,Sr,56,56,2016,12360,Michigan,418
2,1760433,Jonathan Engelmann,OF,Fr,38,27,2016,12360,Michigan,418
24,1531169,Hector Gutierrez,INF,Jr,17,5,2016,12360,Michigan,418
30,1642999,Michael Hendrickson,P,So,3,1,2016,12360,Michigan,418
12,1760436,George Hewitt,INF,Fr,0,0,2016,12360,Michigan,418
21,1433261,Evan Hill,P,Sr,15,12,2016,12360,Michigan,418
41,1760445,Dominic Jamett,C,Sr,25,17,2016,12360,Michigan,418
36,1643000,Oliver Jaskie,P,So,14,14,2016,12360,Michigan,418
26,1760441,Ricky Karcher,P,Fr,5,0,2016,12360,Michigan,418
14,1760437,Benjamin Keizer,P,Fr,0,0,2016,12360,Michigan,418
15,1760438,Jimmy Kerr,INF,Fr,14,5,2016,12360,Michigan,418
10,1531170,Jackson Lamb,OF,Jr,10,0,2016,12360,Michigan,418
13,1531171,Keith Lehmann,P,Jr,17,2,2016,12360,Michigan,418
29,1531172,Mac Lozer,P,Jr,29,0,2016,12360,Michigan,418
17,1643002,Drew Lugbauer,INF,So,56,55,2016,12360,Michigan,418
27,1760442,Troy Miller,P,Fr,16,0,2016,12360,Michigan,418
8,1643004,Ryan Nutof,P,So,20,10,2016,12360,Michigan,418
32,1760443,Joe Pace,OF,Fr,0,0,2016,12360,Michigan,418
6,1643005,Bryan Pall,P,So,24,0,2016,12360,Michigan,418
19,1760439,Matt Ramsay,OF,Sr,47,47,2016,12360,Michigan,418
42,1643006,Grant Reuss,P,Fr,4,0,2016,12360,Michigan,418
47,1760446,Matt Ross,INF,Fr,5,0,2016,12360,Michigan,418
25,1531177,Johnny Slater,OF,Jr,33,25,2016,12360,Michigan,418
4,1760434,Ako Thomas,INF,Fr,52,51,2016,12360,Michigan,418
22,1760440,William Tribucher,P,Fr,24,3,2016,12360,Michigan,418
20,1643015,Jayce Vancena,P,So,15,0,2016,12360,Michigan,418
7,1531178,Harrison Wenson,C,Jr,56,56,2016,12360,Michigan,418
28,1433262,Cam Wysocki,P,Jr,0,0,2016,12360,Michigan,418
38,1871485,Austin Batka,P,Jr,9,0,2017,12560,Michigan,418
18,1642997,Jake Bivens,INF,Jr,59,59,2017,12560,Michigan,418
9,1760435,Michael Brdar,INF,Sr,59,59,2017,12560,Michigan,418
34,1760444,Jack Bredeson,P,So,13,0,2017,12560,Michigan,418
5,1871467,Christan Bullock,C,Fr,17,1,2017,12560,Michigan,418
12,1871480,Marcus Chavez,C,Fr,0,0,2017,12560,Michigan,418
43,1871486,Dominic Clementi,OF,Fr,18,3,2017,12560,Michigan,418
2,1760433,Jonathan Engelmann,OF,So,57,52,2017,12560,Michigan,418
30,1642999,Michael Hendrickson,P,Jr,15,15,2017,12560,Michigan,418
47,1871492,Tommy Henry,P,Fr,21,0,2017,12560,Michigan,418
21,1760436,George Hewitt,INF,So,5,0,2017,12560,Michigan,418
36,1643000,Oliver Jaskie,P,Jr,16,16,2017,12560,Michigan,418
37,1871484,Karl Kauffmann,P,Fr,12,0,2017,12560,Michigan,418
35,1871483,Brock Keener,C,Jr,11,0,2017,12560,Michigan,418
14,1760437,Benjamin Keizer,P,So,3,0,2017,12560,Michigan,418
15,1760438,Jimmy Kerr,INF,So,38,26,2017,12560,Michigan,418
10,1531170,Jackson Lamb,OF,Sr,26,0,2017,12560,Michigan,418
13,1531171,Keith Lehmann,P,Sr,9,0,2017,12560,Michigan,418
3,1871466,Miles Lewis,OF,So,59,59,2017,12560,Michigan,418
29,1531172,Mac Lozer,P,Sr,25,0,2017,12560,Michigan,418
17,1643002,Drew Lugbauer,INF,Jr,59,59,2017,12560,Michigan,418
27,1760442,Troy Miller,P,So,7,0,2017,12560,Michigan,418
8,1643004,Ryan Nutof,P,Jr,16,12,2017,12560,Michigan,418
32,1760443,Joe Pace,OF,So,19,2,2017,12560,Michigan,418
6,1643005,Bryan Pall,P,Jr,2,0,2017,12560,Michigan,418
28,1871482,Nick Poirier,INF,So,54,54,2017,12560,Michigan,418
19,1871481,Alec Rennard,P,Jr,18,10,2017,12560,Michigan,418
42,1643006,Grant Reuss,P,So,8,0,2017,12560,Michigan,418
11,1871468,Harrison Salter,C,Fr,0,0,2017,12560,Michigan,418
25,1531177,Johnny Slater,OF,Sr,58,58,2017,12560,Michigan,418
4,1760434,Ako Thomas,INF,So,47,43,2017,12560,Michigan,418
22,1760440,William Tribucher,P,So,22,1,2017,12560,Michigan,418
20,1643015,Jayce Vancena,P,Jr,14,5,2017,12560,Michigan,418
48,1871487,Jack Weisenburger,P,Fr,6,0,2017,12560,Michigan,418
7,1531178,Harrison Wenson,C,Sr,58,56,2017,12560,Michigan,418
38,1871485,Austin Batka,P,Sr,5,0,2018,12973,Michigan,418
29,1982299,Blake Beers,P,Fr,2,1,2018,12973,Michigan,418
18,1982302,Jack Blomgren,INF,Fr,52,52,2018,12973,Michigan,418
34,1760444,Jack Bredeson,P,Jr,7,0,2018,12973,Michigan,418
5,1871467,Christan Bullock,OF,So,48,44,2018,12973,Michigan,418
12,1871480,Marcus Chavez,C,Fr,14,12,2018,12973,Michigan,418
13,1871486,Dominic Clementi,OF,So,44,33,2018,12973,Michigan,418
17,1982273,Jeff Criswell,P,Fr,24,0,2018,12973,Michigan,418
0,1982304,Joe Donovan,C,Fr,14,6,2018,12973,Michigan,418
21,1982306,Ben Dragani,P,Fr,16,11,2018,12973,Michigan,418
