jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
27,1749891,Alex Alders,OF,Fr,0,0,2016,12360,Wright St.,810
7,1638519,Daniel Arthur,C,Jr,45,35,2016,12360,Wright St.,810
15,1749886,John Bellomy,P,Fr,2,0,2016,12360,Wright St.,810
17,1301528,Logan Blair,P,Sr,32,0,2016,12360,Wright St.,810
6,1417509,John Brodner,INF,Sr,62,60,2016,12360,Wright St.,810
40,1749894,Peyton Burdick,OF,Fr,63,52,2016,12360,Wright St.,810
33,1547848,Jacob Burk,P,Sr,5,0,2016,12360,Wright St.,810
25,1749890,Zane Collins,P,Fr,22,3,2016,12360,Wright St.,810
28,1417510,Jason Defevers,INF,Sr,43,28,2016,12360,Wright St.,810
9,1638514,Jason Foster,P,So,0,0,2016,12360,Wright St.,810
2,1638510,Ryan Fucci,OF,Sr,63,63,2016,12360,Wright St.,810
37,1749893,Brandon Giltrow,C,Fr,22,5,2016,12360,Wright St.,810
44,1749896,Derek Hendrixson,P,Jr,0,0,2016,12360,Wright St.,810
42,1749895,Jorge Lozano,P,Fr,0,0,2016,12360,Wright St.,810
36,1417516,Brad Macciocchi,OF,Jr,48,22,2016,12360,Wright St.,810
5,1638512,Adrian Marquez,OF,Fr,30,1,2016,12360,Wright St.,810
16,1749887,Mark Meyer,P,Jr,21,1,2016,12360,Wright St.,810
45,1749897,Evan Moores,P,Fr,4,0,2016,12360,Wright St.,810
1,1638509,Matt Morrow,INF,So,62,61,2016,12360,Wright St.,810
31,1525405,Sean Murphy,C,Jr,39,37,2016,12360,Wright St.,810
35,1749892,Jd Orr,OF,Fr,60,55,2016,12360,Wright St.,810
10,1638513,Jeremy Randolph,P,So,1,1,2016,12360,Wright St.,810
4,1638511,Mitch Roman,INF,Jr,62,62,2016,12360,Wright St.,810
8,1749883,Caleb Sampen,P,Fr,15,14,2016,12360,Wright St.,810
39,1638521,Jesse Scholtens,P,Sr,16,16,2016,12360,Wright St.,810
14,1749888,Danny Sexton,P,Jr,0,0,2016,12360,Wright St.,810
14,1417519,Robby Sexton,P,Jr,15,15,2016,12360,Wright St.,810
30,1525407,Gabe Snyder,1B,So,63,63,2016,12360,Wright St.,810
38,1417520,Trevor Swaney,P,Jr,17,12,2016,12360,Wright St.,810
18,1417521,E.J. Trapino,P,Sr,22,0,2016,12360,Wright St.,810
26,1301536,Jack Van Horn,P,Sr,25,2,2016,12360,Wright St.,810
13,1638516,Zach Weatherford,OF,Fr,58,18,2016,12360,Wright St.,810
20,1749889,Ryan Weiss,P,Fr,0,0,2016,12360,Wright St.,810
11,1749884,Kevin Whatley,INF,Jr,20,4,2016,12360,Wright St.,810
27,1749891,Alex Alders,OF,So,43,36,2017,12560,Wright St.,810
32,1864343,Alex Anders,P,Jr,5,0,2017,12560,Wright St.,810
7,1638519,Daniel Arthur,C,Sr,18,9,2017,12560,Wright St.,810
23,1749886,John Bellomy,P,So,7,0,2017,12560,Wright St.,810
40,1749894,Peyton Burdick,OF,So,0,0,2017,12560,Wright St.,810
45,1864344,Kyle Casserly,OF,So,0,0,2017,12560,Wright St.,810
