jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
37,1423507,Rhys Aldenhoven,P,Jr,15,14,2013,11320,Pittsburgh,545
27,1423508,Andrew Belfiglio,P,Fr,10,0,2013,11320,Pittsburgh,545
32,1104438,Alex Caravella,P,Sr,7,3,2013,11320,Pittsburgh,545
13,1217364,Luke Curtis,P,So,10,3,2013,11320,Pittsburgh,545
45,1315206,Jonathan Danielczyk,C,Sr,23,1,2013,11320,Pittsburgh,545
29,1423509,Jimmy Devine,P,Sr,8,0,2013,11320,Pittsburgh,545
14,1217368,Joe Harvey,P,So,23,0,2013,11320,Pittsburgh,545
8,1315207,Eric Hess,1B,So,46,43,2013,11320,Pittsburgh,545
23,1423510,Bennette Hill,INF,Fr,30,14,2013,11320,Pittsburgh,545
33,1104443,Jeff Kelly,P,Sr,6,3,2013,11320,Pittsburgh,545
44,1423511,A.J. Lardo,OF,Fr,20,12,2013,11320,Pittsburgh,545
31,1104444,J.R. Leonardi,P,Jr,22,0,2013,11320,Pittsburgh,545
20,1423512,Billy Lipari,C,Fr,15,4,2013,11320,Pittsburgh,545
3,1315209,Pete Macke,P,Fr,5,0,2013,11320,Pittsburgh,545
40,1217370,Ethan Mildren,P,Jr,16,15,2013,11320,Pittsburgh,545
42,1217371,Luke Novosel,P,Jr,1,0,2013,11320,Pittsburgh,545
5,1104445,Evan Oswald,INF,Sr,59,59,2013,11320,Pittsburgh,545
19,1315210,Sam Parente,INF,Sr,57,57,2013,11320,Pittsburgh,545
9,1315211,John Peluso,OF,Sr,34,14,2013,11320,Pittsburgh,545
41,1217374,Casey Roche,P,Jr,59,59,2013,11320,Pittsburgh,545
18,1104446,Steven Shelinsky,OF,Jr,57,54,2013,11320,Pittsburgh,545
7,1315212,Elvin Soto,C,So,59,57,2013,11320,Pittsburgh,545
4,1104457,Ronald Sucre,INF,Sr,29,14,2013,11320,Pittsburgh,545
24,1315213,Boo Vazquez,OF,So,54,48,2013,11320,Pittsburgh,545
21,1217375,Stephen Vranka,OF,Jr,58,58,2013,11320,Pittsburgh,545
17,1665398,Tanner Wilt,P,So,0,0,2013,11320,Pittsburgh,545
2,1315215,Dylan Wolsonovich,INF,Fr,46,39,2013,11320,Pittsburgh,545
11,1217373,Matt Wotherspoon,P,Jr,16,15,2013,11320,Pittsburgh,545
22,1315216,Dave Yakopec,P,So,2,0,2013,11320,Pittsburgh,545
24,1091476,Nick Armenta,OF,Jr,35,31,2013,11320,Portland,551
23,1417896,Ryan Barr,OF,Fr,21,14,2013,11320,Portland,551
26,1091478,J.R. Bunda,P,Sr,9,0,2013,11320,Portland,551
11,1302210,Jeremy Burright,P,Sr,21,0,2013,11320,Portland,551
8,1199649,Bo Cornish,C,Jr,22,6,2013,11320,Portland,551
27,1417897,Kevin Farley,INF,Fr,11,2,2013,11320,Portland,551
25,1091477,Colin Feldtman,P,Jr,19,0,2013,11320,Portland,551
5,998797,Beau Fraser,C,Sr,46,43,2013,11320,Portland,551
22,1091475,Brian Fratalli,INF,Sr,48,46,2013,11320,Portland,551
17,1199652,Turner Gill,INF,Jr,7,7,2013,11320,Portland,551
19,1417894,Ben Grubb,C,Sr,49,46,2013,11320,Portland,551
2,1417891,Lucas Hunter,INF,Fr,13,8,2013,11320,Portland,551
14,1199650,Chad Kjemhus,P,Jr,13,0,2013,11320,Portland,551
9,1302206,Cody Lenahan,INF,So,53,51,2013,11320,Portland,551
16,1417893,Jackson Lockwood,P,Fr,16,3,2013,11320,Portland,551
4,1302204,Michael Lucarelli,INF,So,47,42,2013,11320,Portland,551
38,1091483,Matt Mccallister,P,Sr,14,10,2013,11320,Portland,551
1,1199654,Zach Mccoy,INF,Jr,32,22,2013,11320,Portland,551
7,1091482,Jeff Melby,INF,Sr,45,45,2013,11320,Portland,551
39,1302213,Aaron Moore,P,Fr,3,0,2013,11320,Portland,551
21,1417895,Clay Mott,INF,Fr,7,0,2013,11320,Portland,551
37,1302212,Travis Pederson,C,So,1,0,2013,11320,Portland,551
20,1302209,Travis Radke,P,So,8,8,2013,11320,Portland,551
29,1417898,Billy Sahlinger,P,Fr,16,10,2013,11320,Portland,551
12,1417892,Kramer Scott,OF,Sr,51,50,2013,11320,Portland,551
36,1417902,Carl Snaring,P,Fr,0,0,2013,11320,Portland,551
13,1302207,Brandon Snyder,P,So,24,0,2013,11320,Portland,551
32,1199655,Colin Sowers,OF,Jr,23,12,2013,11320,Portland,551
31,1417900,Grant Taylor,OF,Fr,7,0,2013,11320,Portland,551
28,1091480,Chet Thompson,OF,Jr,19,10,2013,11320,Portland,551
34,1417901,Zach Torson,P,Fr,8,6,2013,11320,Portland,551
18,1302208,Kody Watts,P,So,17,4,2013,11320,Portland,551
6,1302205,Caleb Whalen,INF,So,53,51,2013,11320,Portland,551
30,1417899,Adam Wozniak,P,Fr,6,0,2013,11320,Portland,551
35,1302211,Kurt Yinger,P,So,14,13,2013,11320,Portland,551
