jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
24,1661391,Siddeeq Ali,P,Fr,14,2,2015,12080,CMSV,451
18,1661389,Frank Angeles,P,Jr,8,3,2015,12080,CMSV,451
38,1661394,Christian Baptiste,INF,Fr,19,14,2015,12080,CMSV,451
41,1661395,Juan Brito,P,Fr,9,0,2015,12080,CMSV,451
5,1438100,Keith Brodesser,OF,Jr,20,19,2015,12080,CMSV,451
13,1538839,Evan Brown,P,So,6,6,2015,12080,CMSV,451
32,1538845,Joseph Crosser,P,Jr,6,4,2015,12080,CMSV,451
9,1438111,Steven Giustino,C,Jr,32,32,2015,12080,CMSV,451
12,1438104,Tyler Krolikowski,P,Jr,10,9,2015,12080,CMSV,451
7,1318079,Michael Kuczinski,P,Sr,15,10,2015,12080,CMSV,451
33,1538846,Christian Lynch,P,So,28,24,2015,12080,CMSV,451
6,1538838,Robert Negron,P,So,11,6,2015,12080,CMSV,451
16,1661387,Matthew Nesensohn,OF,Fr,33,33,2015,12080,CMSV,451
2,1538836,Nicholas Pace,OF,Sr,34,34,2015,12080,CMSV,451
26,1779961,Joshua Pacheco,C,So,0,0,2015,12080,CMSV,451
17,1661388,Brandon Pasquale,C,Fr,9,4,2015,12080,CMSV,451
21,1661390,Nicholas Recarte,P,Fr,9,7,2015,12080,CMSV,451
29,1438108,Eddie Santo,C,Jr,0,0,2015,12080,CMSV,451
11,1438103,Keith Schroeher,INF,Jr,34,34,2015,12080,CMSV,451
4,1438099,Joseph Senisi,INF,Jr,34,34,2015,12080,CMSV,451
20,1538842,Casey Surdi,INF,So,34,34,2015,12080,CMSV,451
23,1438107,Craig Weber,OF,Jr,30,29,2015,12080,CMSV,451
3,1542038,Zach Beckner,INF,So,39,37,2015,12080,Kent St.,331
22,1430880,Shane Biles,C,So,0,0,2015,12080,Kent St.,331
18,1306177,John Birkbeck,P,Sr,11,1,2015,12080,Kent St.,331
2,1542039,Luke Burch,OF,So,26,26,2015,12080,Kent St.,331
13,1542037,Tim Dalporto,C,Fr,40,34,2015,12080,Kent St.,331
26,1660946,Patrick Dayton,P,Fr,2,0,2015,12080,Kent St.,331
33,1306181,Tim Faix,P,Jr,12,1,2015,12080,Kent St.,331
40,1660947,Casey Feldmeir,INF,Fr,5,0,2015,12080,Kent St.,331
5,1656618,Luca Fuscardo,OF,Fr,35,29,2015,12080,Kent St.,331
25,1656622,Brad Hamilton,C,Fr,17,9,2015,12080,Kent St.,331
7,1656620,Reilly Hawkins,C,Fr,19,12,2015,12080,Kent St.,331
32,1430882,Nick Jensen-Clagg,P,Jr,15,15,2015,12080,Kent St.,331
39,1306183,Dan Kopcak,P,Sr,18,0,2015,12080,Kent St.,331
31,1656623,Eli Kraus,P,Fr,7,3,2015,12080,Kent St.,331
10,1542052,Eric Lauer,P,So,15,13,2015,12080,Kent St.,331
16,1306184,Eli Martin,P,Jr,9,0,2015,12080,Kent St.,331
30,1660948,Chris Martin,P,Fr,5,0,2015,12080,Kent St.,331
12,1306185,Alex Miklos,OF,Sr,11,11,2015,12080,Kent St.,331
11,1306186,Tommy Monnot,C,Sr,46,44,2015,12080,Kent St.,331
1,1306187,Jake Neuschaefer,OF,Jr,10,9,2015,12080,Kent St.,331
36,1430884,Curtis Olvey,INF,So,36,35,2015,12080,Kent St.,331
8,1210594,Josh Pierce,P,Sr,19,0,2015,12080,Kent St.,331
14,1306188,Sawyer Polen,INF,Sr,50,50,2015,12080,Kent St.,331
35,1542054,Andy Ravel,P,So,13,13,2015,12080,Kent St.,331
27,1306190,Jeff Revesz,C,Sr,47,46,2015,12080,Kent St.,331
27,1306189,Jason Revesz,P,Jr,2,1,2015,12080,Kent St.,331
28,1660949,Dylan Rosa,INF,Fr,43,39,2015,12080,Kent St.,331
6,1656619,John Schreiber,P,Fr,0,0,2015,12080,Kent St.,331
34,1542041,Conner Simonetti,1B,So,47,42,2015,12080,Kent St.,331
21,1542042,Jared Skolnicki,P,So,13,7,2015,12080,Kent St.,331
19,1542043,Zach Spangler,P,Fr,17,0,2015,12080,Kent St.,331
29,1656621,Aaron Tadian,P,So,8,0,2015,12080,Kent St.,331
17,1430886,Justin Wagler,INF,Jr,0,0,2015,12080,Kent St.,331
23,1542040,Zach Willeman,P,Fr,18,0,2015,12080,Kent St.,331
9,1430888,Zarley Zalewski,INF,Jr,53,53,2015,12080,Kent St.,331
26,1542591,Will Adams,P,So,6,0,2015,12080,Wingate,1462
41,1442724,Dusty Ayscue,P,Jr,8,0,2015,12080,Wingate,1462
16,1654119,Colby Barnette,INF,So,57,55,2015,12080,Wingate,1462
32,1656268,Kory Behenna,P,Fr,16,7,2015,12080,Wingate,1462
7,1542189,Shane Billings,2B,So,57,56,2015,12080,Wingate,1462
11,1654127,Brett Branton,SS,Fr,10,1,2015,12080,Wingate,1462
33,1654126,Bradley Brown,C,Fr,57,54,2015,12080,Wingate,1462
9,1436163,Tyler Brown,P,Jr,22,2,2015,12080,Wingate,1462
12,1656269,James Buie,P,Fr,0,0,2015,12080,Wingate,1462
42,1213271,Brad Cherry,1B,Sr,54,54,2015,12080,Wingate,1462
19,1321740,Josh Clark,C,Sr,52,49,2015,12080,Wingate,1462
25,1542590,Brandon Donahue,P,So,17,0,2015,12080,Wingate,1462
44,1542606,Jimmy Doolittle,P,So,16,14,2015,12080,Wingate,1462
28,1542592,Brandon Dorsey,P,So,15,0,2015,12080,Wingate,1462
10,1656270,Danny Dunning,P,Fr,0,0,2015,12080,Wingate,1462
5,1321739,Michael Godinez,INF,Sr,58,58,2015,12080,Wingate,1462
31,1654122,Micah Goodwin,C,Fr,4,2,2015,12080,Wingate,1462
20,1542588,Hunter Hamilton,P,So,17,8,2015,12080,Wingate,1462
14,1436261,Bill Krebs,OF,Jr,56,50,2015,12080,Wingate,1462
21,1321741,Brett Morgan,P,Sr,11,11,2015,12080,Wingate,1462
24,1655264,Hunter Morgan,P,Fr,11,5,2015,12080,Wingate,1462
23,1654120,Tyler Napierala,OF,Jr,28,3,2015,12080,Wingate,1462
22,1321742,Jordan Newsome,P,Jr,13,9,2015,12080,Wingate,1462
4,1656271,Kemper Patton,OF,Fr,0,0,2015,12080,Wingate,1462
30,1542605,Cameron Price,OF,So,21,0,2015,12080,Wingate,1462
2,1436160,Blake Prince,3B,Sr,56,54,2015,12080,Wingate,1462
18,1436270,Tj Rinoski,P,Jr,5,2,2015,12080,Wingate,1462
35,1321749,Tyler Simmons,C,Sr,22,12,2015,12080,Wingate,1462
8,1321737,Thomas Spitz,OF,Sr,59,59,2015,12080,Wingate,1462
17,1655262,Nick Triplett,OF,Jr,26,17,2015,12080,Wingate,1462
3,1656273,Banks Wise,OF,Fr,0,0,2015,12080,Wingate,1462
13,1442729,Brandon Wolf,P,Jr,20,5,2015,12080,Wingate,1462
40,1655263,Thomas Young,P,Jr,13,1,2015,12080,Wingate,1462
16,1649931,Tommy Barberi,P,Fr,0,0,2015,12080,Nova Southeastern,24639
30,1314054,Robert Baroniel,P,Sr,15,15,2015,12080,Nova Southeastern,24639
26,1649933,Ryan Castellanos,P,Jr,15,14,2015,12080,Nova Southeastern,24639
35,1649934,Cameron Churchill,P,Fr,6,4,2015,12080,Nova Southeastern,24639
41,1649935,Ryan Dodge,1B,Fr,15,5,2015,12080,Nova Southeastern,24639
4,1540516,Alexander Fernandez,INF,Sr,52,52,2015,12080,Nova Southeastern,24639
42,1649936,Steve Fleming,P,Jr,8,0,2015,12080,Nova Southeastern,24639
32,1540517,Dillon Frye,P,Sr,1,0,2015,12080,Nova Southeastern,24639
25,1649937,Justin Garcia,1B,Jr,52,52,2015,12080,Nova Southeastern,24639
8,1540518,Casey Gibson,INF,Jr,21,16,2015,12080,Nova Southeastern,24639
22,1431039,Josh Glick,P,Jr,13,0,2015,12080,Nova Southeastern,24639
18,1540519,Matt Hardy,P,So,11,5,2015,12080,Nova Southeastern,24639
31,1649932,Chayce Hay-Eldon,INF,So,16,0,2015,12080,Nova Southeastern,24639
6,1540520,Michael Hernandez,C,So,40,37,2015,12080,Nova Southeastern,24639
37,1540521,Teft Hill,OF,So,25,0,2015,12080,Nova Southeastern,24639
19,1649938,Kyle Kilbourne,P,Fr,0,0,2015,12080,Nova Southeastern,24639
29,1431040,Alexander Kline,P,Jr,4,0,2015,12080,Nova Southeastern,24639
1,1540523,Andrew Liberty,INF,So,0,0,2015,12080,Nova Southeastern,24639
34,1431042,Julian Loret De Mola,P,Sr,0,0,2015,12080,Nova Southeastern,24639
17,1649939,Alex Mateo,P,Jr,14,14,2015,12080,Nova Southeastern,24639
12,1649940,Nick Mcneil,OF,Jr,33,21,2015,12080,Nova Southeastern,24639
36,1314096,Ronald Patella,P,Jr,3,0,2015,12080,Nova Southeastern,24639
27,1649941,Austin Pereira,OF,Jr,0,0,2015,12080,Nova Southeastern,24639
33,1540525,Julian Pino,C,So,10,0,2015,12080,Nova Southeastern,24639
10,1540526,Devin Raftery,P,Jr,24,0,2015,12080,Nova Southeastern,24639
23,1649942,Antonio Rodriguez,OF,Jr,35,21,2015,12080,Nova Southeastern,24639
7,1431062,Colton Rogers,P,So,0,0,2015,12080,Nova Southeastern,24639
21,1431085,Brandon Sedell,INF,Jr,0,0,2015,12080,Nova Southeastern,24639
2,1431046,Kavan Thompson,INF,Jr,41,38,2015,12080,Nova Southeastern,24639
20,1649943,Gil Torres,P,Fr,14,0,2015,12080,Nova Southeastern,24639
15,1540528,Mario Urdaneta,OF,Sr,51,50,2015,12080,Nova Southeastern,24639
24,1540529,Yandy Viera,C,Sr,26,21,2015,12080,Nova Southeastern,24639
28,1540530,Andres Visbal,INF,So,50,49,2015,12080,Nova Southeastern,24639
9,1654196,Zachary Westcott,P,,18,0,2015,12080,Nova Southeastern,24639
11,1649944,Roche Woodard,OF,Sr,52,52,2015,12080,Nova Southeastern,24639
13,1215201,Ryan Woodrey,C,Sr,16,4,2015,12080,Nova Southeastern,24639
5,1649945,Dylan Woods,INF,So,50,50,2015,12080,Nova Southeastern,24639
33,1643313,Galen Andrews,P,So,12,0,2015,12080,Lamar University,346
5,1304508,Chase Angelle,P,Sr,15,15,2015,12080,Lamar University,346
1,1304507,Joe Arechiga,OF,Sr,37,17,2015,12080,Lamar University,346
31,1643314,Brett Brown,P,So,8,0,2015,12080,Lamar University,346
37,1643315,Ryan Cawthon,P,Jr,11,0,2015,12080,Lamar University,346
18,1304514,Collin Chapman,P,Jr,11,7,2015,12080,Lamar University,346
40,1643316,Josh Crain,P,Fr,0,0,2015,12080,Lamar University,346
3,1544898,Justin Eckols,C,Sr,32,21,2015,12080,Lamar University,346
34,1643317,Joe Farley,P,Jr,16,0,2015,12080,Lamar University,346
32,1544919,Danny Fernandez,P,Sr,17,9,2015,12080,Lamar University,346
16,1643319,Eric Foshee,P,Fr,14,11,2015,12080,Lamar University,346
48,1438903,Will Hibbs,P,Jr,15,3,2015,12080,Lamar University,346
14,1544902,Brent Janak,P,So,9,1,2015,12080,Lamar University,346
50,1544925,Brandon Kirkham,P,Sr,12,0,2015,12080,Lamar University,346
39,1643321,Cody Laird,P,Sr,2,1,2015,12080,Lamar University,346
6,1643322,Kyle Leggett,P,Jr,13,0,2015,12080,Lamar University,346
23,1544918,Billy Love,P,Sr,5,1,2015,12080,Lamar University,346
44,1544924,Kyle Markum,C,Sr,48,42,2015,12080,Lamar University,346
36,1643329,Cutter Mcdowell,OF,So,21,10,2015,12080,Lamar University,346
28,1438900,Jayson Mckinley,P,Jr,10,7,2015,12080,Lamar University,346
24,1544917,Jacoby Middleton,OF,Sr,0,0,2015,12080,Lamar University,346
42,1643330,Cj Moore,OF,Fr,50,47,2015,12080,Lamar University,346
35,1438895,Travis Moore,P,Jr,10,0,2015,12080,Lamar University,346
21,1643331,Jake Nash,INF,Jr,49,48,2015,12080,Lamar University,346
30,1643332,Enrique Oquendo,P,Jr,17,0,2015,12080,Lamar University,346
17,1438889,Brandon Provost,C,Sr,43,40,2015,12080,Lamar University,346
2,1544897,Mason Salazar,INF,Sr,40,37,2015,12080,Lamar University,346
22,1544905,Kevin Santana,INF,Sr,45,44,2015,12080,Lamar University,346
7,1643333,Brendan Satran,OF,So,47,40,2015,12080,Lamar University,346
9,1544903,Reed Seeley,INF,Sr,52,52,2015,12080,Lamar University,346
19,1544904,Tyler Sullivan,INF,Sr,23,15,2015,12080,Lamar University,346
45,1643335,Connor Thomas,P,Jr,0,0,2015,12080,Lamar University,346
12,1544901,Derek Wade,P,Sr,19,0,2015,12080,Lamar University,346
46,1643337,Matt White,P,Fr,0,0,2015,12080,Lamar University,346
27,1643336,Stijn Van Der Meer,INF,Jr,52,52,2015,12080,Lamar University,346
17,1646302,Will Adams,OF,Fr,6,0,2015,12080,Transylvania,28749
9,1534696,Ryan Bale,1B,So,15,6,2015,12080,Transylvania,28749
19,1534675,Tom Banahan,P,So,10,3,2015,12080,Transylvania,28749
21,1534676,Gage Beavers,P,So,6,4,2015,12080,Transylvania,28749
34,1419119,Matt Birkenhauer,P,Jr,9,0,2015,12080,Transylvania,28749
16,1442766,Mike Birkenhauer,P,Sr,2,0,2015,12080,Transylvania,28749
10,1534660,Connor Blevins,OF,So,34,30,2015,12080,Transylvania,28749
43,1551149,Adam Boone,P,So,13,6,2015,12080,Transylvania,28749
1,1534656,Bryce Crader,P,So,20,4,2015,12080,Transylvania,28749
5,1304892,Nick Edwards,INF,Sr,34,33,2015,12080,Transylvania,28749
12,1646303,Blake Hart,C,Fr,33,30,2015,12080,Transylvania,28749
15,1646304,Taylor Henley,1B,Fr,27,26,2015,12080,Transylvania,28749
31,1534678,Braden Johnson,P,So,11,10,2015,12080,Transylvania,28749
4,1534659,Aaron Johnson,INF,So,26,10,2015,12080,Transylvania,28749
14,1419122,Hunter Jones,OF,Jr,35,35,2015,12080,Transylvania,28749
13,1304893,Jamie King,P,Sr,13,10,2015,12080,Transylvania,28749
33,1534679,James Long,P,So,1,0,2015,12080,Transylvania,28749
32,1646305,Jack Noftsger,P,Fr,1,0,2015,12080,Transylvania,28749
28,1534677,Michael Owens,OF,So,4,0,2015,12080,Transylvania,28749
25,1551148,Zack Patton,P,So,4,0,2015,12080,Transylvania,28749
2,1646306,Rex Rogers,INF,Fr,16,6,2015,12080,Transylvania,28749
7,1534693,Kody Ross,INF,Jr,32,31,2015,12080,Transylvania,28749
18,1419121,Kameron Schwartz,P,Jr,15,6,2015,12080,Transylvania,28749
8,1534672,Brad Seahorn,INF,So,4,0,2015,12080,Transylvania,28749
3,1419116,Trey Simpson,OF,Jr,35,35,2015,12080,Transylvania,28749
6,1668516,Paden Vernon,PH,,8,0,2015,12080,Transylvania,28749
11,1304891,Hunter Voshell,INF,Sr,33,32,2015,12080,Transylvania,28749
27,1646307,Justin Warren,INF,Fr,11,2,2015,12080,Transylvania,28749
22,1646308,Jared Williams,INF,Fr,29,26,2015,12080,Transylvania,28749
50,1439226,Ryan Adamski,P,Jr,7,6,2015,12080,Stockton,681
17,1550106,Mike Bergin,P,Jr,10,8,2015,12080,Stockton,681
8,1439223,Bryan Bessinger,INF,Jr,7,4,2015,12080,Stockton,681
12,1550103,Kevin Buell,P,So,14,0,2015,12080,Stockton,681
20,1663002,Vaughn Champion,2B,Jr,14,4,2015,12080,Stockton,681
27,1322343,Erik Danser,1B,Sr,31,31,2015,12080,Stockton,681
37,1550113,Bryce Dipaola,INF,So,15,7,2015,12080,Stockton,681
19,1663001,Stephen Edelstein,1B,Fr,11,3,2015,12080,Stockton,681
26,1322340,George Eisenhart,OF,Sr,31,31,2015,12080,Stockton,681
7,1322341,Jason Fox,P,Sr,8,1,2015,12080,Stockton,681
11,1550107,Blaze Gaspari,P,Sr,14,3,2015,12080,Stockton,681
11,1550107,Blaze Gaspari,P,Sr,14,3,2015,12080,Stockton,681
18,1783865,Zach Gustites,OF,Fr,0,0,2015,12080,Stockton,681
3,1662998,Tyler Hobbs,INF,Fr,7,1,2015,12080,Stockton,681
2,1322337,Mark Jankowski,SS,Sr,32,32,2015,12080,Stockton,681
9,1662999,Vince Maconi,P,Fr,5,1,2015,12080,Stockton,681
22,1439222,Matt Mangarella,2B,Jr,32,31,2015,12080,Stockton,681
21,1663004,Antonio Morello,C,Fr,7,1,2015,12080,Stockton,681
4,1322335,Andy Oliver,C,Sr,24,24,2015,12080,Stockton,681
32,1439251,Doug Pastore,P,Jr,9,3,2015,12080,Stockton,681
24,1550108,Tim Patterson,P,Sr,6,0,2015,12080,Stockton,681
33,1663007,Brandon Perna,P,Fr,10,1,2015,12080,Stockton,681
25,1671989,Steve Rodier,P,,1,0,2015,12080,Stockton,681
36,1550111,Aidan Ryan,P,So,9,7,2015,12080,Stockton,681
13,1670236,John Saggese,DH,,2,0,2015,12080,Stockton,681
23,1322339,Brett Solomen,3B,Sr,32,31,2015,12080,Stockton,681
16,1439225,Stephen Struble,C,Jr,24,22,2015,12080,Stockton,681
28,1439228,Dan Sweeney,OF,Jr,32,32,2015,12080,Stockton,681
10,1439242,Keith Tappert,OF,Jr,31,31,2015,12080,Stockton,681
29,1663006,Harry Van Dyke,C,Fr,2,0,2015,12080,Stockton,681
6,1550102,Dylan Warburton,P,So,10,5,2015,12080,Stockton,681
14,1670235,James Wines,RF,,3,0,2015,12080,Stockton,681
14,1558832,Marcus Backlin,C,So,3,2,2015,12080,Springfield,673
19,1558923,Jack Baldwin,P,Jr,6,6,2015,12080,Springfield,673
5,1558378,Dan Bergami,INF,Jr,33,32,2015,12080,Springfield,673
28,1559111,Ben Bohlke,INF,Jr,4,2,2015,12080,Springfield,673
16,1665136,Luke Brown,P,So,7,1,2015,12080,Springfield,673
21,1559108,Matt Butrym,P,Sr,14,1,2015,12080,Springfield,673
18,1448402,Oliver Collette,P,Sr,8,8,2015,12080,Springfield,673
23,1558833,Keith Cotnoir,INF,Jr,16,8,2015,12080,Springfield,673
13,1327186,Mike Demille,P,Sr,6,6,2015,12080,Springfield,673
22,1558468,Anthony Faggiana,INF,Sr,18,14,2015,12080,Springfield,673
6,1665122,Mitchell Goldman,P,So,10,0,2015,12080,Springfield,673
26,1448405,Dan Green,P,Jr,7,6,2015,12080,Springfield,673
15,1665135,Mark Joao,INF,Fr,27,23,2015,12080,Springfield,673
11,1559038,Tyler Kelly,P,So,5,5,2015,12080,Springfield,673
2,1665121,Colin King,OF,Jr,21,10,2015,12080,Springfield,673
14,1665141,Kenny Manero,P,Fr,9,0,2015,12080,Springfield,673
24,1665139,Peter Marsicano,C,Fr,25,21,2015,12080,Springfield,673
20,1327188,Jon Medici,P,Sr,11,0,2015,12080,Springfield,673
25,1448326,Cj Monroe,INF,Sr,29,26,2015,12080,Springfield,673
31,1671895,Kyle Naples,P,,1,0,2015,12080,Springfield,673
10,1327184,Shane O'Leary,INF,Sr,31,31,2015,12080,Springfield,673
4,1448320,Billy Paskowski,OF,Jr,24,19,2015,12080,Springfield,673
27,1665140,Jp Peters,C,So,21,17,2015,12080,Springfield,673
1,1558834,Billy Peterson,INF,Jr,29,17,2015,12080,Springfield,673
9,1448319,Brent Poulin,INF,Sr,22,19,2015,12080,Springfield,673
8,1665130,Josh Sabitsky,INF,Fr,17,12,2015,12080,Springfield,673
3,1327181,Steve Starr,OF,Sr,33,33,2015,12080,Springfield,673
17,1665137,Jack Weinberger,P,Fr,6,1,2015,12080,Springfield,673
12,1448401,Corey Wilcox,OF,Jr,32,28,2015,12080,Springfield,673
7,1558358,Adam Zandri,INF,So,14,12,2015,12080,Springfield,673
19,1420098,Jackson Burgreen,OF,Jr,30,15,2015,12080,Auburn,37
27,1310712,Justin Camp,P,Jr,28,0,2015,12080,Auburn,37
24,1530808,Robby Clements,P,Sr,21,4,2015,12080,Auburn,37
22,1643416,Ben Craft,C,So,28,16,2015,12080,Auburn,37
12,1530809,Kevin Davis,P,So,9,3,2015,12080,Auburn,37
35,1643427,Bo Decker,OF,Jr,20,9,2015,12080,Auburn,37
43,1643426,Kyler Deese,C,So,59,49,2015,12080,Auburn,37
34,1871856,Garrett Deloney,P,Fr,0,0,2015,12080,Auburn,37
23,1420102,Jordan Ebert,INF,Jr,54,39,2015,12080,Auburn,37
11,1420094,Sam Gillikin,OF,Jr,54,30,2015,12080,Auburn,37
5,1643412,Melvin Gray,INF,Jr,48,43,2015,12080,Auburn,37
10,1530810,Anfernee Grier,OF,So,62,62,2015,12080,Auburn,37
6,1530811,Damon Haecker,INF,So,62,61,2015,12080,Auburn,37
49,1420107,Cole Lipscomb,P,Jr,16,12,2015,12080,Auburn,37
1,1530812,Blake Logan,C,So,59,50,2015,12080,Auburn,37
41,1643424,Sam Mason,P,Jr,6,1,2015,12080,Auburn,37
33,1643420,Andrew Maxwell,P,Fr,2,0,2015,12080,Auburn,37
37,1310722,Rocky Mccord,P,Sr,17,17,2015,12080,Auburn,37
28,1530813,Jacob Milliman,P,Sr,17,0,2015,12080,Auburn,37
8,1643413,Austin Murphy,OF,Fr,22,18,2015,12080,Auburn,37
42,1643425,Ricky Negron,INF,So,5,0,2015,12080,Auburn,37
17,1643414,Cody Nulph,INF,Jr,62,62,2015,12080,Auburn,37
2,1643411,Alex Polston,INF,Jr,31,16,2015,12080,Auburn,37
18,1643415,Dalton Rentz,P,Jr,24,9,2015,12080,Auburn,37
20,1530814,Daniel Robert,INF,So,57,55,2015,12080,Auburn,37
15,1530815,J.J. Shaffer,OF,So,42,11,2015,12080,Auburn,37
21,1420100,Dylan Smith,INF,Jr,4,2,2015,12080,Auburn,37
36,1643422,Hunter Tackett,OF,Fr,17,15,2015,12080,Auburn,37
38,1643423,Will Thompson,P,So,15,0,2015,12080,Auburn,37
7,1530817,Keegan Thompson,P,So,17,15,2015,12080,Auburn,37
16,1420096,Trey Wingenter,P,Jr,21,6,2015,12080,Auburn,37
25,1643417,Izaac Yarbrough,P,Jr,24,0,2015,12080,Auburn,37
12,1553082,Blake Beamer,P,So,0,0,2015,12080,Spalding,23260
30,1553093,Drew Beckman,INF,So,28,23,2015,12080,Spalding,23260
8,1422217,J.R. Belt,C,Jr,33,33,2015,12080,Spalding,23260
17,1553086,Chance Brinley,P,So,9,0,2015,12080,Spalding,23260
6,1553079,Kam Bruner,INF,So,39,39,2015,12080,Spalding,23260
12,1670240,Nic Chafin,RF,,27,27,2015,12080,Spalding,23260
32,1671874,Chase Conner,P,,1,0,2015,12080,Spalding,23260
2,1553094,Chase Conner,P,So,7,0,2015,12080,Spalding,23260
5,1670335,Robbie Dale,PH,,8,4,2015,12080,Spalding,23260
14,1553083,Austin Drake,OF,So,33,32,2015,12080,Spalding,23260
42,1553097,Josh Drake,P,Sr,0,0,2015,12080,Spalding,23260
26,1670351,Josh Exton,P,,9,8,2015,12080,Spalding,23260
36,1553095,Casey Geissberger,P,Sr,0,0,2015,12080,Spalding,23260
10,1559741,N. Green,RF,Fr,0,0,2015,12080,Spalding,23260
10,1422220,Nathan Greenwell,OF,Jr,0,0,2015,12080,Spalding,23260
54,1422222,Javier Guerra,P,Jr,7,7,2015,12080,Spalding,23260
7,1553080,Jesse Herman,C,Sr,0,0,2015,12080,Spalding,23260
42,1670267,Jimi Keating,P,,12,0,2015,12080,Spalding,23260
22,1553089,Dalton Mellot,P,Jr,0,0,2015,12080,Spalding,23260
25,1422223,Jarrod Messex,P,Jr,0,0,2015,12080,Spalding,23260
27,1422224,Ryan Mosby,OF,Jr,37,34,2015,12080,Spalding,23260
23,1553090,Kyle Olliges,P,So,9,9,2015,12080,Spalding,23260
16,1553085,Blake Patterson,INF,So,39,39,2015,12080,Spalding,23260
31,1670336,Chase Patton,PH,,19,10,2015,12080,Spalding,23260
37,1553096,Jonathon Recktenwald,P,So,0,0,2015,12080,Spalding,23260
26,1553091,Aj Rogers,INF,So,0,0,2015,12080,Spalding,23260
44,1553099,Dan Sanders,P,So,8,2,2015,12080,Spalding,23260
20,1422226,Ryan Selent,OF,Jr,0,0,2015,12080,Spalding,23260
18,1553087,Kyle Sipes,P,So,4,0,2015,12080,Spalding,23260
29,1553092,Cole Slamko,P,So,8,5,2015,12080,Spalding,23260
34,1670241,Brad Speek,3B,,36,35,2015,12080,Spalding,23260
2,1672227,Kyle Stevens,3B,,4,3,2015,12080,Spalding,23260
19,1553088,Eric Swanson,P,So,0,0,2015,12080,Spalding,23260
15,1553084,Korie Vire,P,Jr,36,35,2015,12080,Spalding,23260
11,1422234,Sam White,INF,Jr,0,0,2015,12080,Spalding,23260
32,1422235,Kyle Whitlock,INF,Jr,0,0,2015,12080,Spalding,23260
9,1671027,Ian Woodall,C,,9,7,2015,12080,Spalding,23260
4,1553078,Jacob Woodruff,P,So,37,37,2015,12080,Spalding,23260
4,1547383,Julien Amorelli,INF,So,4,0,2015,12080,Covenant,30111
12,1547379,Z Arima,C,So,15,13,2015,12080,Covenant,30111
42,1320764,Andrew Beck,INF,Sr,26,10,2015,12080,Covenant,30111
34,1651022,Caleb Bloye,3B,Fr,35,35,2015,12080,Covenant,30111
1,1547375,Taylor Bloye,INF,So,17,1,2015,12080,Covenant,30111
26,1651024,Ray Brooks,OF,Fr,4,0,2015,12080,Covenant,30111
27,1547404,Will Carlton,OF,Sr,36,36,2015,12080,Covenant,30111
43,1651025,Devin Cerrato,OF,Fr,19,4,2015,12080,Covenant,30111
2,1320739,Will Cleland,2B,Sr,36,36,2015,12080,Covenant,30111
24,1320751,Aaron Cooperman,OF,Sr,6,1,2015,12080,Covenant,30111
19,1651026,Ben Copeland,P,Fr,3,0,2015,12080,Covenant,30111
