jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
43,1529667,Blake Battenfield,P,So,24,0,2016,12360,Oklahoma St.,521
7,1757494,Garrett Benge,INF,So,65,63,2016,12360,Oklahoma St.,521
37,1529664,Tyler Buffett,P,Jr,37,5,2016,12360,Oklahoma St.,521
4,1642574,Jacob Chappell,INF,So,36,11,2016,12360,Oklahoma St.,521
25,1529672,Trey Cobb,P,Jr,30,18,2016,12360,Oklahoma St.,521
24,1529661,Conor Costello,P,Sr,37,28,2016,12360,Oklahoma St.,521
42,1757504,Jake Cowan,P,So,7,0,2016,12360,Oklahoma St.,521
2,1757493,J.R. Davis,INF,Jr,57,56,2016,12360,Oklahoma St.,521
34,1757501,Jensen Elliott,P,Fr,17,17,2016,12360,Oklahoma St.,521
38,1757503,Nick Gallo,INF,Jr,2,0,2016,12360,Oklahoma St.,521
39,1417475,Alex Hackerott,P,Sr,12,0,2016,12360,Oklahoma St.,521
28,1417459,Corey Hassel,INF,Sr,65,65,2016,12360,Oklahoma St.,521
45,1529669,Thomas Hatch,P,So,24,24,2016,12360,Oklahoma St.,521
32,1757500,Ben Leeper,P,Fr,2,2,2016,12360,Oklahoma St.,521
46,1757505,Joe Lienhard,P,Fr,15,2,2016,12360,Oklahoma St.,521
13,1642577,Jon Littell,OF,So,58,57,2016,12360,Oklahoma St.,521
26,1757499,Luke Matheny,P,Fr,0,0,2016,12360,Oklahoma St.,521
3,1642573,Garrett Mccain,OF,So,43,21,2016,12360,Oklahoma St.,521
27,1642585,Michael Mertz,P,Jr,23,7,2016,12360,Oklahoma St.,521
33,1642581,Mason O'Brien,1B,So,0,0,2016,12360,Oklahoma St.,521
6,1642575,David Petrino,INF,Sr,21,5,2016,12360,Oklahoma St.,521
30,1642583,Remey Reed,P,Jr,24,0,2016,12360,Oklahoma St.,521
44,1529668,Andrew Rosa,INF,So,33,15,2016,12360,Oklahoma St.,521
18,1757497,Colin Simpson,C,Fr,32,17,2016,12360,Oklahoma St.,521
36,1757502,Max Simpson,P,So,3,0,2016,12360,Oklahoma St.,521
8,1529671,Ryan Sluder,OF,Jr,53,51,2016,12360,Oklahoma St.,521
19,1642579,Carson Teel,P,Fr,17,0,2016,12360,Oklahoma St.,521
16,1757495,Collin Theroux,C,Jr,62,59,2016,12360,Oklahoma St.,521
5,1417465,Donnie Walton,INF,Sr,65,63,2016,12360,Oklahoma St.,521
22,1529659,Dustin Williams,INF,Jr,63,63,2016,12360,Oklahoma St.,521
15,1529657,Garrett Williams,P,Jr,14,1,2016,12360,Oklahoma St.,521
31,1529662,Matt Wilson,P,So,1,0,2016,12360,Oklahoma St.,521
27,1868216,Brady Basso,P,Fr,12,2,2017,12560,Oklahoma St.,521
55,1868222,Peyton Battenfield,P,Fr,4,0,2017,12560,Oklahoma St.,521
43,1529667,Blake Battenfield,P,Jr,23,11,2017,12560,Oklahoma St.,521
7,1757494,Garrett Benge,INF,Jr,57,57,2017,12560,Oklahoma St.,521
33,1868218,Trevor Boone,OF,Fr,31,16,2017,12560,Oklahoma St.,521
37,1529664,Tyler Buffett,P,Sr,29,27,2017,12560,Oklahoma St.,521
16,1868212,Cade Cabbiness,OF,Fr,42,31,2017,12560,Oklahoma St.,521
1,1868207,Ryan Cash,INF,Fr,40,35,2017,12560,Oklahoma St.,521
4,1642574,Jacob Chappell,INF,Jr,42,23,2017,12560,Oklahoma St.,521
25,1529672,Trey Cobb,P,Sr,19,0,2017,12560,Oklahoma St.,521
42,1757504,Jake Cowan,P,Jr,21,0,2017,12560,Oklahoma St.,521
23,1868214,Danny Desimone,1B,Fr,0,0,2017,12560,Oklahoma St.,521
5,1868208,Cameron Dobbs,INF,Fr,47,37,2017,12560,Oklahoma St.,521
34,1757501,Jensen Elliott,P,So,4,4,2017,12560,Oklahoma St.,521
14,1868210,Bryce Fischer,OF,Jr,20,5,2017,12560,Oklahoma St.,521
38,1757503,Nick Gallo,INF,Sr,0,0,2017,12560,Oklahoma St.,521
39,1868220,Cole Hearrean,P,Jr,26,1,2017,12560,Oklahoma St.,521
45,1868221,Jonathan Heasley,P,Fr,22,5,2017,12560,Oklahoma St.,521
32,1757500,Ben Leeper,P,So,0,0,2017,12560,Oklahoma St.,521
46,1757505,Joe Lienhard,P,So,25,13,2017,12560,Oklahoma St.,521
13,1642577,Jon Littell,OF,Jr,47,43,2017,12560,Oklahoma St.,521
26,1757499,Luke Matheny,P,So,3,0,2017,12560,Oklahoma St.,521
3,1642573,Garrett Mccain,OF,Jr,57,57,2017,12560,Oklahoma St.,521
18,1868215,Reid Morgan,P,Fr,6,0,2017,12560,Oklahoma St.,521
15,1868211,Michael Neustifter,C,Fr,35,27,2017,12560,Oklahoma St.,521
28,1868217,Trey Riley,P,Fr,3,0,2017,12560,Oklahoma St.,521
2,1529668,Andrew Rosa,INF,Jr,42,34,2017,12560,Oklahoma St.,521
6,1868209,Parker Scott,P,Fr,6,2,2017,12560,Oklahoma St.,521
24,1757497,Colin Simpson,C,So,53,46,2017,12560,Oklahoma St.,521
36,1757502,Max Simpson,P,Jr,6,0,2017,12560,Oklahoma St.,521
8,1529671,Ryan Sluder,OF,Sr,45,39,2017,12560,Oklahoma St.,521
19,1642579,Carson Teel,P,So,28,3,2017,12560,Oklahoma St.,521
35,1868219,C.J. Varela,P,Fr,13,4,2017,12560,Oklahoma St.,521
17,1868213,Travis Wacker,C,Jr,17,14,2017,12560,Oklahoma St.,521
22,1529659,Dustin Williams,INF,Sr,47,34,2017,12560,Oklahoma St.,521
31,1529662,Matt Wilson,P,Jr,5,0,2017,12560,Oklahoma St.,521
43,1978031,Reza Aleaziz,P,Jr,25,3,2018,12973,Oklahoma St.,521
27,1868216,Brady Basso,P,So,19,6,2018,12973,Oklahoma St.,521
55,1868222,Peyton Battenfield,P,So,26,1,2018,12973,Oklahoma St.,521
33,1868218,Trevor Boone,OF,So,56,53,2018,12973,Oklahoma St.,521
53,1978050,Chase Burgess,P,Jr,0,0,2018,12973,Oklahoma St.,521
16,1868212,Cade Cabbiness,OF,So,42,17,2018,12973,Oklahoma St.,521
1,1868207,Ryan Cash,INF,So,38,25,2018,12973,Oklahoma St.,521
23,1868214,Danny Desimone,1B,Fr,25,6,2018,12973,Oklahoma St.,521
5,1868208,Cameron Dobbs,INF,So,29,16,2018,12973,Oklahoma St.,521
34,1757501,Jensen Elliott,P,Jr,5,1,2018,12973,Oklahoma St.,521
47,1978047,Christian Funk,1B,Jr,54,53,2018,12973,Oklahoma St.,521
18,1978020,Dylan Gardner,INF,Fr,25,6,2018,12973,Oklahoma St.,521
39,1868220,Cole Hearrean,P,Sr,10,0,2018,12973,Oklahoma St.,521
45,1868221,Jonathan Heasley,P,So,20,20,2018,12973,Oklahoma St.,521
7,1978016,Max Hewitt,SS,So,24,9,2018,12973,Oklahoma St.,521
8,1978017,Matt Kroon,3B,Jr,57,57,2018,12973,Oklahoma St.,521
32,1757500,Ben Leeper,P,So,17,2,2018,12973,Oklahoma St.,521
46,1757505,Joe Lienhard,P,Jr,25,19,2018,12973,Oklahoma St.,521
13,1642577,Jon Littell,OF,Sr,58,58,2018,12973,Oklahoma St.,521
12,1978026,Carson Mccusker,OF,So,44,34,2018,12973,Oklahoma St.,521
4,1978025,Cody Milligan,UT,Fr,15,0,2018,12973,Oklahoma St.,521
15,1868211,Michael Neustifter,1B,So,56,46,2018,12973,Oklahoma St.,521
36,1978045,Jake Purl,P,Jr,8,2,2018,12973,Oklahoma St.,521
