jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
20,1445691,Max Araya,C,Sr,33,32,2016,12360,Middlebury,420
10,1779860,Phil Bernstein,C,Fr,20,19,2016,12360,Middlebury,420
32,1779866,John Bunting,P,Fr,10,8,2016,12360,Middlebury,420
1,1670997,Drew Coash,OF,So,14,9,2016,12360,Middlebury,420
7,1670994,Andrew Corcoran,OF,So,0,0,2016,12360,Middlebury,420
12,1670990,Alex Deutsch,OF,So,17,10,2016,12360,Middlebury,420
8,1445689,Mark Dickerson,P,Sr,5,0,2016,12360,Middlebury,420
4,1670996,Brendan Donohue,INF,So,30,25,2016,12360,Middlebury,420
28,1670998,Robert Erickson,P,So,8,2,2016,12360,Middlebury,420
30,1779865,Sam Graf,OF,Fr,34,34,2016,12360,Middlebury,420
19,1779864,Conor Himstead,P,Fr,7,0,2016,12360,Middlebury,420
16,1671031,Ben Karlin,P,So,5,1,2016,12360,Middlebury,420
34,1779867,Jack Langerman,1B,Fr,1,0,2016,12360,Middlebury,420
18,1779863,Noah Levine,OF,Fr,5,2,2016,12360,Middlebury,420
27,1556150,Jason Lock,1B,Jr,16,9,2016,12360,Middlebury,420
24,1445692,John Luke,C,Sr,32,30,2016,12360,Middlebury,420
13,1445686,Joe Macdonald,1B,Sr,30,27,2016,12360,Middlebury,420
21,1672068,Tucker Meredith,P,Jr,5,4,2016,12360,Middlebury,420
15,1779862,Colby Morris,P,Fr,10,8,2016,12360,Middlebury,420
35,1670989,Raj Palekar,INF,So,15,15,2016,12360,Middlebury,420
23,1556148,Johnny Read,SS,Jr,28,26,2016,12360,Middlebury,420
11,1556142,Ryan Rizzo,OF,Jr,17,9,2016,12360,Middlebury,420
2,1670995,Sebastian Sanchez,2B,So,4,2,2016,12360,Middlebury,420
26,1556149,Jake Stalcup,P,Jr,6,0,2016,12360,Middlebury,420
22,1556147,Dylan Takamori,P,Jr,13,0,2016,12360,Middlebury,420
9,1779859,John Tipps,INF,Fr,5,3,2016,12360,Middlebury,420
14,1779861,Spencer Tonies,SS,Fr,14,13,2016,12360,Middlebury,420
5,1670993,Jake Turtel,INF,So,32,31,2016,12360,Middlebury,420
3,1779857,Colin Waters,P,Fr,6,3,2016,12360,Middlebury,420
6,1445687,Garrett Werner,OF,Sr,16,14,2016,12360,Middlebury,420
10,1779860,Phil Bernstein,C,So,21,18,2017,12560,Middlebury,420
12,1893553,Brooks Carroll,INF,Fr,33,33,2017,12560,Middlebury,420
1,1670997,Drew Coash,OF,Jr,6,6,2017,12560,Middlebury,420
7,1670994,Andrew Corcoran,OF,Jr,14,4,2017,12560,Middlebury,420
4,1670996,Brendan Donohue,OF,Jr,1,1,2017,12560,Middlebury,420
35,1893562,Grant Elgarten,OF,Fr,20,17,2017,12560,Middlebury,420
28,1670998,Robert Erickson,P,Jr,11,5,2017,12560,Middlebury,420
17,1893557,Hamilton Evans,INF,Fr,2,0,2017,12560,Middlebury,420
20,1893558,Gray Goolsby,C,Fr,22,18,2017,12560,Middlebury,420
30,1779865,Sam Graf,OF,So,36,36,2017,12560,Middlebury,420
36,1893563,Alan Guild,INF,Fr,20,20,2017,12560,Middlebury,420
6,1893552,Justin Han,INF,Fr,35,35,2017,12560,Middlebury,420
15,1893555,Andrew Hennings,INF,Fr,19,19,2017,12560,Middlebury,420
19,1779864,Conor Himstead,P,So,18,0,2017,12560,Middlebury,420
34,1893561,Justin Legowski,P,So,3,0,2017,12560,Middlebury,420
27,1556150,Jason Lock,1B,Sr,36,36,2017,12560,Middlebury,420
16,1893556,Andrew Martinson,P,Fr,9,3,2017,12560,Middlebury,420
21,1672068,Tucker Meredith,P,Sr,4,0,2017,12560,Middlebury,420
8,1779862,Colby Morris,P,So,13,12,2017,12560,Middlebury,420
24,1670989,Raj Palekar,INF,Jr,23,20,2017,12560,Middlebury,420
23,1556148,Johnny Read,SS,Sr,10,8,2017,12560,Middlebury,420
11,1556142,Ryan Rizzo,OF,Sr,36,35,2017,12560,Middlebury,420
2,1670995,Sebastian Sanchez,2B,Jr,6,4,2017,12560,Middlebury,420
31,1893560,Spencer Shores,P,Fr,11,8,2017,12560,Middlebury,420
13,1893554,Hayden Smith,INF,Fr,12,8,2017,12560,Middlebury,420
26,1556149,Jake Stalcup,P,Sr,11,0,2017,12560,Middlebury,420
22,1556147,Dylan Takamori,P,Sr,10,1,2017,12560,Middlebury,420
9,1779859,John Tipps,INF,So,10,2,2017,12560,Middlebury,420
14,1779861,Spencer Tonies,SS,So,3,1,2017,12560,Middlebury,420
5,1670993,Jake Turtel,INF,Jr,4,1,2017,12560,Middlebury,420
3,1779857,Colin Waters,P,So,9,8,2017,12560,Middlebury,420
25,1893559,Kevin Woodring,INF,Fr,21,20,2017,12560,Middlebury,420
10,1779860,Phil Bernstein,C,Jr,17,11,2018,12973,Middlebury,420
12,1893553,Brooks Carroll,INF,So,31,30,2018,12973,Middlebury,420
1,1670997,Drew Coash,OF,Sr,5,2,2018,12973,Middlebury,420
7,1670994,Andrew Corcoran,OF,Sr,9,6,2018,12973,Middlebury,420
13,2004118,Jake Dianno,C,Fr,18,13,2018,12973,Middlebury,420
4,1670996,Brendan Donohue,OF,Sr,8,4,2018,12973,Middlebury,420
35,1893562,Grant Elgarten,OF,So,24,21,2018,12973,Middlebury,420
28,1670998,Robert Erickson,P,Sr,10,4,2018,12973,Middlebury,420
17,1893557,Hamilton Evans,INF,So,7,5,2018,12973,Middlebury,420
29,2004094,Michael Farinelli,P,Fr,0,0,2018,12973,Middlebury,420
21,2004091,George Goldstein,P,Fr,12,2,2018,12973,Middlebury,420
20,1893558,Gray Goolsby,C,So,13,12,2018,12973,Middlebury,420
30,1779865,Sam Graf,OF,Jr,29,28,2018,12973,Middlebury,420
36,1893563,Alan Guild,INF,So,26,25,2018,12973,Middlebury,420
6,1893552,Justin Han,INF,So,32,31,2018,12973,Middlebury,420
26,2004092,Ryan Hanrahan,1B,Fr,8,4,2018,12973,Middlebury,420
15,1893555,Andrew Hennings,INF,So,20,19,2018,12973,Middlebury,420
19,1779864,Conor Himstead,P,Jr,6,0,2018,12973,Middlebury,420
34,1893561,Justin Legowski,P,Jr,6,1,2018,12973,Middlebury,420
16,1893556,Andrew Martinson,P,So,8,1,2018,12973,Middlebury,420
38,2004096,Jack Miller,UT,Fr,10,2,2018,12973,Middlebury,420
8,1779862,Colby Morris,P,Jr,12,9,2018,12973,Middlebury,420
33,2004121,Will Oppenheim,P,Fr,6,4,2018,12973,Middlebury,420
24,1670989,Raj Palekar,INF,Sr,10,6,2018,12973,Middlebury,420
2,1670995,Sebastian Sanchez,C,Sr,13,10,2018,12973,Middlebury,420
31,1893560,Spencer Shores,P,So,1,1,2018,12973,Middlebury,420
11,1893554,Hayden Smith,INF,So,28,27,2018,12973,Middlebury,420
23,2004119,Evan Stewart,P,Fr,7,3,2018,12973,Middlebury,420
14,2004090,Henry Strmecki,OF,Fr,25,20,2018,12973,Middlebury,420
27,2004120,Bobby Sullivan,P,Fr,7,1,2018,12973,Middlebury,420
9,1779859,John Tipps,P,Jr,10,0,2018,12973,Middlebury,420
5,1670993,Jake Turtel,INF,Sr,5,3,2018,12973,Middlebury,420
3,1779857,Colin Waters,P,Jr,9,6,2018,12973,Middlebury,420
25,1893559,Kevin Woodring,INF,So,9,9,2018,12973,Middlebury,420
40,2145164,Jackson Atwood,P,Fr,8,4,2019,14781,Middlebury,420
10,1779860,Phil Bernstein,C,Sr,18,13,2019,14781,Middlebury,420
4,2145160,Rory Bordiuk,INF,Fr,7,2,2019,14781,Middlebury,420
12,1893553,Brooks Carroll,INF,Jr,37,36,2019,14781,Middlebury,420
13,2004118,Jake Dianno,C,So,12,8,2019,14781,Middlebury,420
35,1893562,Grant Elgarten,OF,Jr,3,0,2019,14781,Middlebury,420
17,1893557,Hamilton Evans,INF,Jr,11,5,2019,14781,Middlebury,420
2,2004094,Michael Farinelli,P,So,5,4,2019,14781,Middlebury,420
21,2004091,George Goldstein,P,So,14,0,2019,14781,Middlebury,420
20,1893558,Gray Goolsby,C,Jr,26,24,2019,14781,Middlebury,420
32,2145162,Andrew Gough,INF,Fr,29,22,2019,14781,Middlebury,420
24,2145181,Sam Grace,P,Fr,4,2,2019,14781,Middlebury,420
30,1779865,Sam Graf,OF,Sr,38,35,2019,14781,Middlebury,420
36,1893563,Alan Guild,INF,Jr,26,17,2019,14781,Middlebury,420
6,1893552,Justin Han,INF,Jr,39,35,2019,14781,Middlebury,420
26,2004092,Ryan Hanrahan,1B,So,19,14,2019,14781,Middlebury,420
5,1893555,Andrew Hennings,INF,Jr,29,28,2019,14781,Middlebury,420
19,1779864,Conor Himstead,P,Sr,10,0,2019,14781,Middlebury,420
16,1893556,Andrew Martinson,P,Jr,8,0,2019,14781,Middlebury,420
8,1779862,Colby Morris,P,Sr,14,10,2019,14781,Middlebury,420
29,2145161,Freddy Mosier,C,Fr,5,0,2019,14781,Middlebury,420
33,2004121,Will Oppenheim,P,So,0,0,2019,14781,Middlebury,420
22,2145180,Alex Price,P,Fr,11,5,2019,14781,Middlebury,420
39,2145163,Alec Ritch,OF,Fr,30,21,2019,14781,Middlebury,420
7,2145179,Alex Rosario,P,Fr,10,6,2019,14781,Middlebury,420
31,1893560,Spencer Shores,P,Jr,2,0,2019,14781,Middlebury,420
11,1893554,Hayden Smith,INF,Jr,35,35,2019,14781,Middlebury,420
15,2004119,Evan Stewart,P,So,7,0,2019,14781,Middlebury,420
1,2145178,Jack Stolper,OF,Fr,8,2,2019,14781,Middlebury,420
14,2004090,Henry Strmecki,OF,So,38,35,2019,14781,Middlebury,420
27,2004120,Bobby Sullivan,P,So,11,1,2019,14781,Middlebury,420
9,1779859,John Tipps,P,Sr,9,0,2019,14781,Middlebury,420
3,1779857,Colin Waters,P,Sr,10,7,2019,14781,Middlebury,420
25,1893559,Kevin Woodring,INF,Jr,21,19,2019,14781,Middlebury,420
3,2145164,Jackson Atwood,P,So,0,0,2020,15204,Middlebury,420
23,2354948,Chris Borter,INF,Fr,1,0,2020,15204,Middlebury,420
32,2354949,David Byrne,C,Fr,0,0,2020,15204,Middlebury,420
