jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
5,2002140,Matt Albert,1B,Sr,12,12,2021,15580,CMSV,451
7,2005462,Isidoros Bartziokas,3B,Sr,19,19,2021,15580,CMSV,451
25,2483075,Max Benbenisti,P,Fr,2,0,2021,15580,CMSV,451
16,2002134,Dan Blake,C,Sr,11,9,2021,15580,CMSV,451
32,2127442,Jake Blinstrub,OF,Jr,22,22,2021,15580,CMSV,451
17,2483071,Jackson Branigan,P,Fr,9,0,2021,15580,CMSV,451
27,2161211,Mike Castiglia,2B,Sr,4,0,2021,15580,CMSV,451
29,2127446,Pasquale Coretto,C,Sr,2,0,2021,15580,CMSV,451
20,2329815,Joe Decandia,P,So,6,1,2021,15580,CMSV,451
14,2483070,Joey Dinorcia,OF,Fr,11,6,2021,15580,CMSV,451
1,2002138,Matt Dinorcia,2B,Sr,22,22,2021,15580,CMSV,451
2,2330022,Justin Dutzer,INF,So,1,0,2021,15580,CMSV,451
9,2002155,Pedro Fortoso,1B,Sr,6,2,2021,15580,CMSV,451
36,2483083,John Freeman,P,Jr,3,0,2021,15580,CMSV,451
21,2330028,Andrew Geiger,P,So,8,5,2021,15580,CMSV,451
3,2483062,Thomas Gray,C,Fr,3,0,2021,15580,CMSV,451
23,2127416,Michael Grisanti,INF,Jr,21,21,2021,15580,CMSV,451
51,2483079,Douglas Johnson,P,So,0,0,2021,15580,CMSV,451
10,2483065,Sean Kennedy,P,Fr,16,10,2021,15580,CMSV,451
44,2127443,Chris Mantione,P,Jr,3,0,2021,15580,CMSV,451
11,2330024,Engers Marte,INF,So,9,4,2021,15580,CMSV,451
18,2002141,Sean Mchugh,P,Sr,7,0,2021,15580,CMSV,451
19,2005463,Robert Modica,P,Sr,2,0,2021,15580,CMSV,451
55,2483080,Ivan Navarro,P,Fr,3,0,2021,15580,CMSV,451
13,2127433,Amir Nitowski,P,Sr,6,3,2021,15580,CMSV,451
33,2002157,Anthony Nocero,DH,Sr,22,20,2021,15580,CMSV,451
22,2002156,Tyler Paulino,SS,Sr,14,6,2021,15580,CMSV,451
35,2002158,Jordan Perykasz,1B,Jr,14,11,2021,15580,CMSV,451
6,2330023,Jake Pierre,INF,So,13,11,2021,15580,CMSV,451
41,2330032,Connor Pietrowski,P,So,4,1,2021,15580,CMSV,451
46,2330031,Aidan Rice,P,So,7,6,2021,15580,CMSV,451
24,2127406,Christopher Rodriguez,OF,Jr,0,0,2021,15580,CMSV,451
4,2483063,Michael Ryan,C,Jr,4,1,2021,15580,CMSV,451
37,2483082,Ricky Salas,P,Fr,3,0,2021,15580,CMSV,451
28,2127420,Peter Sanderson,P,Jr,5,4,2021,15580,CMSV,451
99,2329817,Allan Santana,P,So,9,4,2021,15580,CMSV,451
42,2127425,Humberto Vela,P,Jr,4,0,2021,15580,CMSV,451
8,2483064,Max Weinstein,OF,Fr,11,1,2021,15580,CMSV,451
15,2127412,Eric Zimmerman,INF,Jr,19,19,2021,15580,CMSV,451
12,2483066,Gio Zuena,P,Fr,0,0,2021,15580,CMSV,451
35,2120689,Luke Albright,P,Jr,15,15,2021,15580,Kent St.,331
36,2479197,Sebastian Alexander,INF,Fr,2,1,2021,15580,Kent St.,331
39,2479182,Calvin Bickerstaff,P,Fr,0,0,2021,15580,Kent St.,331
12,1887534,Ben Carew,OF,Sr,56,56,2021,15580,Kent St.,331
27,1985666,Peyton Deats,P,Jr,15,0,2021,15580,Kent St.,331
26,2331450,Richie Dell,P,So,13,9,2021,15580,Kent St.,331
9,1887535,Kevin Dobos,C,Sr,42,33,2021,15580,Kent St.,331
23,1985675,Nick Elsen,OF,Sr,43,30,2021,15580,Kent St.,331
30,2331429,Riley Feltner,P,So,1,0,2021,15580,Kent St.,331
4,2479190,Kyle Jackson,INF,Fr,35,29,2021,15580,Kent St.,331
32,2331459,Josh Johnson,P,So,12,1,2021,15580,Kent St.,331
67,2337260,Jack Kartsonas,P,So,15,3,2021,15580,Kent St.,331
14,2120690,Justin Kirby,OF,Jr,48,43,2021,15580,Kent St.,331
