jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
24,1646107,Joey Beals,INF,So,20,8,2016,12360,Walsh,30141
14,1775733,Nick Bebout,P,N/A,5,2,2016,12360,Walsh,30141
13,1537548,Logan Bowles,P,Jr,12,9,2016,12360,Walsh,30141
25,1537561,Luke Caple,C,Jr,55,55,2016,12360,Walsh,30141
17,1421742,Brook Clark,3B,Sr,52,51,2016,12360,Walsh,30141
28,1783426,Austin Clark,,N/A,1,0,2016,12360,Walsh,30141
20,1775659,Eric Conner,RF,N/A,41,34,2016,12360,Walsh,30141
38,1537563,Ross Etgen,INF,Jr,1,0,2016,12360,Walsh,30141
28,1783701,Eddie Fogel,PH,N/A,1,0,2016,12360,Walsh,30141
30,1646099,Frank Frate,P,So,10,0,2016,12360,Walsh,30141
21,1646106,Christian Grove,P,Jr,2,0,2016,12360,Walsh,30141
7,1667113,Jordan Grubb,LF,Fr,16,6,2016,12360,Walsh,30141
2,1780466,Jared Houser,PH/CF,N/A,1,0,2016,12360,Walsh,30141
37,1778569,Justin Hovorka,P,N/A,6,0,2016,12360,Walsh,30141
26,1537544,Matt Iosue,P,Jr,14,13,2016,12360,Walsh,30141
15,1782181,Shawn Jones,DH,N/A,2,0,2016,12360,Walsh,30141
19,1547433,Jerad Kitzler,OF,Jr,22,15,2016,12360,Walsh,30141
6,1537558,Johnny Knight,OF,Jr,55,55,2016,12360,Walsh,30141
46,1778571,Anthony Krokos,P,N/A,2,0,2016,12360,Walsh,30141
21,1537550,Sherman Kruger,P,Jr,0,0,2016,12360,Walsh,30141
44,1671219,Tyson Lautanen,PH,Fr,55,53,2016,12360,Walsh,30141
12,1537551,Jason Mcpeek,OF,Sr,55,55,2016,12360,Walsh,30141
33,1646101,Ryan Mcsweeney,C,Jr,15,0,2016,12360,Walsh,30141
8,1646098,Mark Mittiga,P,Jr,14,3,2016,12360,Walsh,30141
34,1775677,Aidan Mlachak,P,N/A,10,5,2016,12360,Walsh,30141
3,1537545,Jon Nola,C,Jr,7,0,2016,12360,Walsh,30141
35,1646113,Joe Pourier,P,Jr,10,1,2016,12360,Walsh,30141
36,1537562,Carlton Reinhart,P,Jr,0,0,2016,12360,Walsh,30141
16,1421737,Seth Robinson,P,Sr,11,10,2016,12360,Walsh,30141
23,1537564,Andrew Stalnaker,DH,Jr,53,53,2016,12360,Walsh,30141
9,1421736,Austin Szink,C,Sr,55,55,2016,12360,Walsh,30141
1,1537546,James Thomas,INF,Jr,54,48,2016,12360,Walsh,30141
32,1781744,Jake Thompson,P,N/A,2,0,2016,12360,Walsh,30141
10,1646094,Sean Trexler,INF,So,26,8,2016,12360,Walsh,30141
37,1646115,Benji Urra,P,So,0,0,2016,12360,Walsh,30141
31,1421741,Kyle Ward,P,Sr,23,0,2016,12360,Walsh,30141
22,1775734,Brandon Whitslar,P,N/A,14,11,2016,12360,Walsh,30141
27,1775660,Alex Zander,P,N/A,14,0,2016,12360,Walsh,30141
24,1646107,Joey Beals,INF,Jr,5,0,2017,12560,Walsh,30141
14,1775733,Nick Bebout,P,So,13,2,2017,12560,Walsh,30141
10,1887700,Marcus Bobb,INF,Jr,50,50,2017,12560,Walsh,30141
2,1887697,Anthony Bova,OF,Fr,17,4,2017,12560,Walsh,30141
21,1887706,Nick Buckingham,C,So,1,0,2017,12560,Walsh,30141
