date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/02/2014,home,11620,30175,Holy Names,9,True,11,1,10,win,11 - 1,586488,112,1,1.0,1,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,3,1,1428186,2014
02/08/2014,home,11620,100,Cal State LA,9,True,9,3,6,win,9 - 3,586671,112,1,1.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,1428186,2014
02/15/2014,home,11620,95,Chico St.,9,True,1,3,-2,loss,1 - 3,587169,112,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,3,0,1428186,2014
02/16/2014,home,11620,95,Chico St.,9,True,7,3,4,win,7 - 3,587284,112,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,3,0,1428186,2014
02/20/2014,away,11620,91,Cal Poly Pomona,9,True,4,2,2,win,4 - 2,587735,112,1,1.0,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1428186,2014
02/21/2014,away,11620,91,Cal Poly Pomona,11,True,7,8,-1,loss,7 - 8,587774,112,1,0.2,1,1,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,12,2,0,0,1,0,6,0,1428186,2014
03/06/2014,home,11620,92,Cal St. Dom. Hills,9,True,1,0,1,win,1 - 0,590218,112,1,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,1,2,0,1428186,2014
03/08/2014,away,11620,92,Cal St. Dom. Hills,9,True,9,7,2,win,9 - 7,590669,112,1,3.1,5,0,0,0,4,0,15,15,1,0,0,0,0,0,0,2,0,0,0,0,2,4,1,0,0,4,3,1428186,2014
03/16/2014,home,11620,30055,Cal St. Monterey Bay,9,True,4,3,1,win,4 - 3,593283,112,1,2.0,2,1,1,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,0,0,2,2,1428186,2014
03/25/2014,away,11620,30146,Azusa Pacific,9,True,10,6,4,win,10 - 6,595416,112,1,2.0,1,1,1,0,2,0,7,7,0,0,1,0,0,0,0,0,0,0,0,30,4,0,0,0,0,5,0,1428186,2014
03/28/2014,away,11620,98,Cal St. East Bay,9,True,4,5,-1,loss,4 - 5,595990,112,1,1.1,3,3,2,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,1,0,2,0,1428186,2014
04/03/2014,home,11620,100,Cal State LA,9,True,6,3,3,win,6 - 3,597537,112,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,1,2,0,1428186,2014
