date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,709,Toledo,9,True,7,8,-1,loss,7 - 8,4707696,792,1,5.0,0,6,2,2,2,6,0,23,19,2,0,0,0,0,0,0,0,0,1,1,0,3,6,0,0,0,1,3,1774818,2019
02/24/2019,home,14781,248,George Mason,9,True,7,0,7,win,7 - 0,4715024,792,1,1.0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1774818,2019
03/01/2019,away,14781,235,Florida,9,True,4,16,-12,loss,4 - 16,4719476,792,1,3.0,0,7,5,5,3,3,0,19,16,2,0,0,1,0,0,0,0,0,0,0,79,2,4,0,1,0,1,1,1774818,2019
03/10/2019,home,14781,540,Penn,9,True,5,13,-8,loss,5 - 13,4730853,792,1,4.0,0,9,6,5,3,1,0,26,22,4,1,0,1,0,1,0,0,0,0,0,0,5,6,0,1,0,1,0,1774818,2019
03/17/2019,home,14781,48,Charleston So.,9,True,7,6,1,win,7 - 6,4738967,792,1,6.1,0,4,4,0,2,4,0,26,24,1,0,0,1,0,0,0,0,0,0,0,104,7,7,0,0,0,1,0,1774818,2019
03/24/2019,away,14781,363,Longwood,9,True,10,3,7,win,10 - 3,4746817,792,1,5.0,0,5,3,0,1,5,0,24,23,1,0,0,0,2,0,0,0,0,0,0,0,4,6,1,0,0,1,2,1774818,2019
03/31/2019,away,14781,563,Radford,9,True,3,13,-10,loss,3 - 13,4754502,792,1,4.2,0,6,6,5,4,5,0,22,17,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,1,2,1774818,2019
04/07/2019,home,14781,19651,High Point,9,True,4,7,-3,loss,4 - 7,4762376,792,1,6.0,0,8,5,4,0,5,0,29,28,0,0,0,1,1,1,0,0,0,0,0,82,3,10,0,1,0,1,1,1774818,2019
04/13/2019,away,14781,456,UNC Asheville,9,True,4,3,1,win,4 - 3,4769225,792,1,7.0,0,6,3,3,1,1,0,28,25,3,0,0,0,0,1,0,0,0,0,1,98,8,11,1,0,0,1,1,1774818,2019
04/20/2019,home,14781,1092,Gardner-Webb,9,True,7,1,6,win,7 - 1,4776376,792,1,9.0,1,2,1,1,1,5,0,30,29,1,0,0,0,0,0,0,0,0,0,0,109,11,11,1,0,0,1,0,1774818,2019
05/04/2019,away,14781,1320,Presbyterian,9,True,1,4,-3,loss,1 - 4,4787331,792,1,5.0,0,4,3,0,2,3,0,21,18,2,0,0,0,0,0,0,0,0,1,0,80,2,9,0,1,0,1,0,1774818,2019
05/12/2019,home,14781,115,Campbell,9,True,10,9,1,win,10 - 9,4791187,792,1,4.1,0,6,5,5,3,1,0,22,18,2,0,0,2,0,0,0,0,0,0,1,86,5,7,0,0,0,1,0,1774818,2019
05/18/2019,away,14781,10411,USC Upstate,9,True,9,1,8,win,9 - 1,4792389,792,1,5.1,0,6,1,1,2,3,0,22,19,0,0,0,0,0,0,0,0,0,1,0,92,8,3,1,0,0,1,1,1774818,2019
05/24/2019,home,14781,115,Campbell,9,True,5,13,-8,loss,5 - 13,4794981,792,1,6.0,0,9,8,8,1,3,0,29,26,3,0,0,4,0,1,0,0,0,0,1,100,3,12,0,1,0,1,0,1774818,2019
