date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,771,Western Ill.,9,True,6,4,2,win,6 - 4,5219790,772,1,6.0,0,4,2,2,0,6,0,22,21,1,0,0,0,2,1,0,0,0,0,0,74,7,4,1,0,0,1,2,0,2329241,2022
02/25/2022,home,15860,129,Central Mich.,9,True,4,6,-2,loss,4 - 6,5219795,772,1,3.2,0,4,4,1,3,9,0,21,18,1,1,0,0,0,0,0,0,0,0,0,102,0,2,0,0,0,1,4,0,2329241,2022
03/04/2022,home,15860,272,Hartford,9,True,11,2,9,win,11 - 2,5223235,772,1,8.0,0,3,2,2,0,8,0,27,27,0,0,0,2,0,0,0,0,0,0,0,95,9,6,1,0,0,1,3,0,2329241,2022
03/11/2022,home,15860,301,Illinois,9,True,7,12,-5,loss,7 - 12,5231129,772,1,2.0,0,5,6,6,2,3,0,14,11,1,0,1,2,0,1,0,0,0,0,0,56,3,0,0,1,0,1,2,0,2329241,2022
03/18/2022,away,15860,458,Charlotte,9,True,7,5,2,win,7 - 5,5251359,772,1,5.0,0,6,3,3,1,3,0,23,20,1,0,0,1,0,2,0,0,0,0,0,88,8,3,1,0,0,1,3,0,2329241,2022
03/25/2022,home,15860,664,Southern Miss.,9,True,8,10,-2,loss,8 - 10,5245586,772,1,6.0,0,7,5,5,2,3,0,28,26,2,0,0,2,0,0,0,0,0,0,0,109,8,7,0,1,0,1,1,0,2329241,2022
04/01/2022,away,15860,419,Middle Tenn.,9,True,2,10,-8,loss,2 - 10,5251950,772,1,3.0,0,9,7,7,1,1,0,20,19,0,0,0,3,0,0,0,0,0,0,0,68,4,4,0,1,0,1,0,0,2329241,2022
04/05/2022,home,15860,14927,Belmont,9,True,9,8,1,win,9 - 8,5256630,772,1,2.0,0,2,1,1,3,3,0,10,7,0,0,0,1,1,0,0,1,0,0,0,43,0,2,0,0,0,4,1,1,2329241,2022
04/09/2022,home,15860,231,FIU,9,True,9,2,7,win,9 - 2,5259518,772,1,2.0,0,3,2,0,1,4,0,12,11,2,0,0,0,1,0,0,0,0,0,0,40,1,2,0,0,0,2,2,0,2329241,2022
04/15/2022,away,15860,229,Fla. Atlantic,9,True,7,8,-1,loss,7 - 8,5265884,772,1,2.0,0,1,1,1,0,2,0,7,7,0,0,0,1,0,0,0,0,0,0,0,26,0,4,0,1,0,3,1,0,2329241,2022
04/19/2022,home,15860,28600,Lipscomb,9,True,3,5,-2,loss,3 - 5,5269138,772,1,1.2,0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,1,0,0,0,29,0,3,0,0,0,2,0,0,2329241,2022
04/22/2022,home,15860,388,Marshall,9,True,1,2,-1,loss,1 - 2,5271335,772,1,3.0,0,1,0,0,1,2,0,11,10,0,0,0,0,0,0,0,0,0,0,0,34,1,6,0,0,0,2,1,0,2329241,2022
04/26/2022,away,15860,367,Louisville,9,True,4,11,-7,loss,4 - 11,5276447,772,1,2.0,0,3,2,2,0,1,0,10,9,1,0,0,1,1,1,0,0,0,0,0,35,3,2,0,1,0,2,0,0,2329241,2022
05/01/2022,away,15860,574,Rice,9,True,2,8,-6,loss,2 - 8,5281084,772,1,1.0,0,3,3,3,1,1,0,7,6,1,0,0,1,0,0,0,0,0,0,0,23,2,0,0,0,0,2,1,0,2329241,2022
05/10/2022,away,15860,43,Austin Peay,9,True,11,6,5,win,11 - 6,5286027,772,1,2.2,0,3,1,1,1,3,0,12,11,0,0,0,0,0,0,0,1,0,0,0,38,3,2,1,0,0,4,1,0,2329241,2022
05/15/2022,away,15860,366,Louisiana Tech,9,True,2,11,-9,loss,2 - 11,5288106,772,1,3.0,0,1,0,0,0,2,0,10,10,1,0,0,0,0,0,0,0,0,0,0,46,3,4,0,0,0,2,0,0,2329241,2022
05/19/2022,home,15860,523,Old Dominion,9,True,3,5,-2,loss,3 - 5,5288845,772,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,3,0,0,2329241,2022
05/21/2022,home,15860,523,Old Dominion,9,True,4,5,-1,loss,4 - 5,5289530,772,1,1.0,0,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,11,2,0,0,0,0,4,0,0,2329241,2022
