App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,4.2,0.0,6,5,5,3,7,0,23,20,0,0,0,1,1,0,0,0,0,0,0,101,3,4,0,0,0,1,4,0,02/01/2023,home,16340,103,Stanislaus St.,9,True,6,7,-1,loss,2389635,30123,2807472,2023,2
1,1,7.0,0.0,4,4,2,1,7,0,29,25,0,0,0,0,2,2,0,0,0,1,0,109,11,3,1,0,0,1,2,0,02/13/2023,home,16340,30147,Fresno Pacific,9,True,10,4,6,win,2390189,30123,2807472,2023,2
1,1,6.0,0.0,4,3,1,1,1,0,28,24,0,0,0,0,1,1,0,0,0,1,1,85,11,6,0,0,0,1,1,0,02/18/2023,away,16340,98,Cal St. East Bay,10,True,6,7,-1,loss,2390629,30123,2807472,2023,2
1,1,7.0,0.0,2,3,1,1,9,0,27,23,1,0,0,0,0,2,0,0,0,0,1,100,7,5,1,0,0,1,3,0,03/03/2023,home,16340,0,Menlo,9,True,5,3,2,win,2392616,30123,2807472,2023,2
1,1,4.0,0.0,6,7,6,4,0,0,20,16,1,1,0,1,0,0,0,0,0,0,0,79,7,3,0,1,0,1,0,0,03/10/2023,home,16340,30175,Holy Names,9,True,7,12,-5,loss,2394192,30123,2807472,2023,2
1,1,6.0,0.0,3,3,3,3,5,0,25,21,1,0,0,1,1,1,0,0,0,0,0,96,5,8,1,0,0,1,2,0,03/17/2023,away,16340,30147,Fresno Pacific,9,True,9,3,6,win,2408835,30123,2807472,2023,2
1,1,1.0,0.0,5,6,6,1,1,0,9,8,0,0,0,2,0,0,0,0,0,0,0,38,1,1,0,1,0,1,0,0,03/25/2023,away,16340,30220,Biola,9,True,2,12,-10,loss,2409484,30123,2807472,2023,2
1,1,7.0,1,8,3,3,1,2,0,30,28,3,0,0,0,0,1,0,0,0,0,0,90,9,9,1,0,0,1,0,0,04/06/2023,home,16340,2697,Hawaii Hilo,9,True,4,3,1,win,2400235,30123,2807472,2023,2
1,1,9.0,1,8,5,4,3,5,0,37,33,2,0,0,0,1,1,0,0,0,0,0,140,10,9,0,1,0,1,1,0,04/11/2023,home,16340,2696,Hawaii Pacific,9,True,3,5,-2,loss,2401365,30123,2807472,2023,2
1,0,0.1,0.0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,2,0,0,8,0,1,0,0,0,2,0,0,04/28/2023,away,16340,30149,Point Loma,9,True,0,2,-2,loss,2411681,30123,2807472,2023,2
