App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.0,0.0,1,0,0,2,2,0,10,7,0,0,0,0,1,1,1,1,0,0,0,35,2,1,0,0,0,2,1,0,02/08/2023,home,16340,783,Widener,9,True,1,2,-1,loss,2415392,329,2815077,2023,3
1,0,0.2,0.0,2,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,4,0,0,02/10/2023,home,16340,190,Drew,9,True,8,7,1,win,2389971,329,2815077,2023,3
1,0,1.0,0.0,0,0,0,0,2,0,4,4,0,0,1,0,0,0,0,0,0,0,0,22,0,1,0,0,0,2,0,0,02/18/2023,home,16340,239,Franklin & Marshall,9,True,7,1,6,win,2390658,329,2815077,2023,3
1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,7,1,1,0,0,1,3,0,0,02/23/2023,home,16340,276,Haverford,9,True,9,5,4,win,2391752,329,2815077,2023,3
1,0,1.0,0.0,5,9,5,1,1,0,13,11,2,0,0,0,2,1,0,0,0,0,0,42,2,1,0,0,0,2,0,0,03/03/2023,neutral,16340,4,Adrian,9,True,6,28,-22,loss,2392811,329,2815077,2023,3
1,0,2.0,0.0,1,1,1,0,3,0,9,7,0,1,0,0,1,2,0,0,0,0,0,27,3,0,0,0,0,2,1,0,03/07/2023,neutral,16340,686,Swarthmore,9,True,19,4,15,win,2393812,329,2815077,2023,3
1,0,1.1,0.0,4,2,2,1,1,0,9,8,2,0,0,0,1,0,0,1,1,0,0,30,1,2,0,0,0,3,0,0,03/09/2023,neutral,16340,30042,Mitchell,9,True,8,14,-6,loss,2394146,329,2815077,2023,3
1,0,2.0,0.0,0,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,27,2,1,0,0,0,2,2,0,03/17/2023,home,16340,475,SUNY New Paltz,9,True,1,2,-1,loss,2396311,329,2815077,2023,3
1,0,2.0,0.0,0,1,1,1,2,0,8,6,0,0,0,0,0,1,0,0,0,0,0,25,2,2,0,0,0,2,0,0,03/17/2023,home,16340,475,SUNY New Paltz,9,True,3,1,2,win,2409363,329,2815077,2023,3
1,0,1.1,0.0,2,1,0,0,1,0,7,6,1,0,0,0,0,1,0,0,0,0,0,27,1,1,0,0,0,3,0,0,03/22/2023,away,16340,1340,St. Joseph's (L.I.),9,True,2,8,-6,loss,2397171,329,2815077,2023,3
1,0,3.0,0.0,3,1,1,3,3,0,16,11,0,0,0,0,0,1,0,0,0,0,1,67,3,3,0,0,1,2,1,0,04/08/2023,away,16340,787,Wm. Paterson,9,True,9,1,8,win,2400894,329,2815077,2023,3
1,0,2.0,0.0,2,1,1,2,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,34,2,2,0,0,0,2,0,0,04/14/2023,home,16340,564,Ramapo,9,True,16,2,14,win,2401906,329,2815077,2023,3
