App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,3.1,0.0,2,1,1,0,1,0,12,12,0,0,0,0,0,0,0,2,0,0,0,41,6,3,0,0,0,3,1,0,03/09/2022,neutral,15860,60,Bethel (MN),9,True,2,5,-3,loss,2171519,800,2500055,2022
1,0,1.2,0.0,2,5,5,3,1,0,10,7,1,0,0,0,1,0,0,0,0,0,0,44,3,1,0,0,0,2,0,0,03/16/2022,neutral,15860,573,Rhodes,10,True,9,10,-1,loss,2172729,800,2500055,2022
1,0,0.1,0.0,0,2,2,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,9,0,1,0,1,0,2,0,0,03/28/2022,neutral,15860,803,Wis.-Stout,9,True,5,13,-8,loss,2186765,800,2500055,2022
1,0,1.0,0.0,4,5,5,1,0,0,8,6,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,04/03/2022,away,15860,795,Wis.-La Crosse,9,True,4,15,-11,loss,2176934,800,2500055,2022
1,0,3.0,0.0,5,3,1,1,2,0,16,15,1,0,0,0,1,0,0,0,0,0,0,48,5,2,0,0,0,2,1,0,04/06/2022,away,15860,1066,Edgewood,9,True,4,7,-3,loss,2177091,800,2500055,2022
1,0,2.0,0.0,3,2,2,2,4,0,11,9,1,0,2,0,0,0,0,0,0,0,0,36,1,1,0,0,0,2,2,0,04/10/2022,home,15860,30032,Finlandia,9,True,17,4,13,win,2187800,800,2500055,2022
1,0,0.0,0.0,2,4,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,04/24/2022,home,15860,798,Wis.-Oshkosh,9,True,2,12,-10,loss,2187675,800,2500055,2022
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,04/26/2022,away,15860,793,Wis.-Eau Claire,10,True,15,10,5,win,2186630,800,2500055,2022
1,0,2.0,0.0,2,2,2,4,1,0,12,6,1,0,0,0,0,0,0,0,0,0,2,51,2,3,0,0,0,3,1,0,05/02/2022,away,15860,802,Wis.-Stevens Point,9,True,4,11,-7,loss,2185222,800,2500055,2022
1,0,1.0,0.0,1,1,1,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,18,0,2,0,0,0,3,1,0,05/06/2022,home,15860,805,Wis.-Whitewater,9,True,1,4,-3,loss,2183156,800,2500055,2022
1,0,1.2,0.0,0,0,0,3,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,30,1,4,1,0,0,2,0,0,05/09/2022,home,15860,798,Wis.-Oshkosh,9,True,19,9,10,win,2180824,800,2500055,2022
