date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/28/2016,away,12360,458,Charlotte,9,True,0,8,-8,loss,0 - 8,294314,709,0,1,3.0,0.0,6,4,4,0,2,0,15,15,3,0,1,0,0,0,0,0,0,0,0,38,3,4,0,1,0,1,1,1422321,2016
03/09/2016,away,12360,234,Florida St.,9,True,2,3,-1,loss,2 - 3,296550,709,0,1,4.0,0.0,4,1,1,2,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,55,5,3,0,0,0,1,0,1422321,2016
03/16/2016,away,12360,513,Notre Dame,9,True,3,10,-7,loss,3 - 10,298382,709,0,1,3.1,0.0,6,5,5,2,2,0,17,14,0,1,0,1,1,0,0,0,0,0,1,0,6,1,0,1,0,1,1,1422321,2016
03/26/2016,home,12360,86,Buffalo,10,True,4,6,-2,loss,4 - 6,301167,709,0,1,3.0,0.0,3,2,2,6,4,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,1422321,2016
04/03/2016,away,12360,71,Bowling Green,9,True,3,7,-4,loss,3 - 7,303426,709,0,1,3.1,0.0,5,5,5,1,4,0,18,15,2,0,1,1,0,1,0,0,0,1,0,0,3,3,0,1,0,1,1,1422321,2016
04/10/2016,away,12360,331,Kent St.,12,True,1,2,-1,loss,1 - 2,305049,709,0,0,3.0,0.0,1,0,0,2,4,0,13,9,0,0,0,0,0,1,0,0,0,1,0,67,4,1,0,0,0,2,0,1422321,2016
04/17/2016,home,12360,810,Wright St.,9,True,5,11,-6,loss,5 - 11,307177,709,0,0,0.0,0.0,1,6,4,4,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,2,0,1422321,2016
05/01/2016,home,12360,774,Western Mich.,9,True,11,3,8,win,11 - 3,311044,709,0,0,1.0,0.0,0,1,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,3,0,1422321,2016
05/11/2016,home,12360,810,Wright St.,9,True,5,14,-9,loss,5 - 14,312733,709,0,1,2.2,0.0,4,2,2,1,3,0,15,12,0,0,0,0,0,2,0,0,0,0,0,59,1,4,0,1,0,1,0,1422321,2016
05/15/2016,home,12360,47,Ball St.,10,True,7,8,-1,loss,7 - 8,313430,709,0,0,0.0,0.0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,1422321,2016
05/27/2016,home,12360,204,Eastern Mich.,9,True,1,6,-5,loss,1 - 6,314356,709,0,0,1.0,0.0,1,1,1,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,16,1,1,0,0,0,4,0,1422321,2016
