date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/05/2014,away,11620,334,Kentucky,9,True,4,11,-7,loss,4 - 11,590179,140,1,2.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,3,0,1528000,2014
03/07/2014,home,11620,817,Youngstown St.,9,True,12,9,3,win,12 - 9,590356,140,1,1.0,4,5,2,1,2,0,9,8,3,0,0,1,0,0,0,0,0,0,0,35,0,1,0,0,0,3,2,1528000,2014
03/11/2014,away,11620,175,Dayton,9,True,18,5,13,win,18 - 5,591649,140,1,2.0,2,1,0,0,2,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1528000,2014
03/18/2014,home,11620,810,Wright St.,9,True,12,3,9,win,12 - 3,593560,140,1,3.0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,27,4,4,1,0,0,2,0,1528000,2014
03/22/2014,away,11620,128,UCF,9,True,4,7,-3,loss,4 - 7,594386,140,1,2.0,3,1,1,0,1,0,9,7,1,0,0,0,0,0,0,0,0,2,0,35,4,1,0,0,0,3,1,1528000,2014
04/01/2014,home,11620,414,Miami (OH),9,True,8,7,1,win,8 - 7,597012,140,1,2.2,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,2,1,1528000,2014
04/04/2014,away,11620,690,Temple,9,True,5,7,-2,loss,5 - 7,597622,140,1,3.2,3,2,1,2,3,0,19,14,1,0,0,0,0,1,0,2,1,1,1,0,1,7,0,0,0,2,1,1528000,2014
04/08/2014,home,11620,810,Wright St.,9,True,8,7,1,win,8 - 7,599359,140,1,2.1,7,6,4,0,0,0,16,14,3,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,2,0,1528000,2014
04/13/2014,home,11620,164,UConn,9,True,3,14,-11,loss,3 - 14,600920,140,1,5.0,8,5,5,0,2,0,24,23,2,0,0,1,0,1,0,0,0,0,0,0,8,5,0,0,0,2,0,1528000,2014
04/19/2014,away,11620,587,Rutgers,9,True,1,4,-3,loss,1 - 4,602463,140,1,2.2,2,0,0,0,2,0,9,9,0,0,0,0,0,0,0,1,0,0,0,24,2,3,0,0,0,3,2,1528000,2014
04/26/2014,home,11620,288,Houston,9,True,3,0,3,win,3 - 0,604297,140,1,2.0,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,1528000,2014
05/02/2014,away,11620,725,Army West Point,9,True,4,3,1,win,4 - 3,605716,140,1,1.2,4,0,0,1,3,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1528000,2014
05/10/2014,home,11620,404,Memphis,9,True,2,11,-9,loss,2 - 11,607386,140,1,1.1,2,2,2,1,0,0,7,6,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,0,1528000,2014
05/17/2014,away,11620,367,Louisville,9,True,0,10,-10,loss,0 - 10,608227,140,1,1.2,3,4,4,1,0,0,10,8,2,0,0,0,0,1,0,0,0,0,0,26,1,4,0,0,0,3,0,1528000,2014
