date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/09/2019,away,14781,1346,St. Mary's (TX),9,True,6,8,-2,loss,6 - 8,4700882,1395,1,2.0,0,2,0,0,2,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,2122372,2019
02/16/2019,away,14781,30105,Ark.-Fort Smith,9,True,0,6,-6,loss,0 - 6,4706177,1395,1,1.0,0,1,2,0,0,2,0,6,4,1,0,0,0,0,1,0,0,0,1,0,22,1,1,0,0,0,2,0,2122372,2019
02/23/2019,home,14781,9754,UC-Colo. Springs,9,True,9,8,1,win,9 - 8,4713048,1395,1,4.0,0,6,2,2,0,7,0,19,19,1,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,2,1,2122372,2019
03/03/2019,away,14781,25,Angelo St.,9,True,7,9,-2,loss,7 - 9,4722828,1395,1,2.0,0,3,1,1,0,1,0,8,8,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,3,1,2122372,2019
03/10/2019,home,14781,206,Eastern N.M.,10,True,9,8,1,win,9 - 8,4729924,1395,1,0.2,0,2,4,4,4,0,0,8,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2122372,2019
03/17/2019,away,14781,30088,Tex. Permian Basin,9,True,3,16,-13,loss,3 - 16,4739030,1395,1,2.0,0,6,6,6,3,2,0,15,11,0,1,0,0,1,1,0,0,0,0,0,64,1,2,0,1,0,1,0,2122372,2019
03/23/2019,home,14781,996,Cameron,9,True,11,15,-4,loss,11 - 15,4745921,1395,1,2.0,0,2,3,3,4,4,0,13,8,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,4,2,2122372,2019
04/06/2019,away,14781,696,Tex. A&M-Kingsville,9,True,4,0,4,win,4 - 0,4761713,1395,1,2.0,0,0,0,0,1,3,0,7,5,0,0,0,0,1,1,0,2,0,0,0,32,1,1,0,0,1,3,0,2122372,2019
04/14/2019,away,14781,767,West Tex. A&M,9,True,7,8,-1,loss,7 - 8,4770047,1395,1,0.1,0,2,2,2,1,0,0,4,2,1,0,0,0,0,0,0,3,3,0,1,20,0,1,0,1,0,3,0,2122372,2019
04/20/2019,home,14781,25,Angelo St.,9,True,5,19,-14,loss,5 - 19,4776278,1395,1,2.0,0,3,4,4,2,4,0,11,9,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,4,2,2122372,2019
04/28/2019,away,14781,206,Eastern N.M.,9,True,8,9,-1,loss,8 - 9,4783620,1395,1,1.2,0,3,3,3,4,2,0,12,6,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,1,0,3,0,2122372,2019
05/05/2019,home,14781,30088,Tex. Permian Basin,9,True,8,12,-4,loss,8 - 12,4788319,1395,1,1.2,0,4,4,4,2,1,0,10,8,1,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,3,0,2122372,2019
