date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,43,Austin Peay,9,True,8,3,5,win,8 - 3,5207803,67,1,0,1.0,0.0,1,1,1,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,4,0,0,2660830,2022
02/20/2022,away,15860,43,Austin Peay,9,True,17,18,-1,loss,17 - 18,5211692,67,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0,7,0,0,2660830,2022
02/25/2022,away,15860,1320,Presbyterian,9,True,7,6,1,win,7 - 6,5219098,67,1,0,1.2,0.0,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,2,0,0,0,29,2,2,1,0,0,4,0,0,2660830,2022
03/04/2022,away,15860,2711,North Florida,9,True,7,0,7,win,7 - 0,5223379,67,1,0,2.0,0.0,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,20,4,1,0,0,0,2,0,0,2660830,2022
03/06/2022,away,15860,2711,North Florida,9,True,10,17,-7,loss,10 - 17,5226521,67,1,0,0.2,0.0,2,2,2,0,0,0,5,3,0,0,0,0,1,1,0,1,1,1,0,11,1,1,0,0,0,6,0,0,2660830,2022
03/08/2022,away,15860,651,South Fla.,9,True,18,8,10,win,18 - 8,5228730,67,1,0,0.2,0.0,1,3,3,4,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,2,0,0,2660830,2022
03/13/2022,away,15860,415,Miami (FL),9,True,2,12,-10,loss,2 - 12,5233285,67,1,0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,2660830,2022
03/20/2022,away,15860,746,Virginia,9,True,8,16,-8,loss,8 - 16,5240964,67,1,0,0.2,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,2,0,0,10,0,1,0,0,0,5,1,0,2660830,2022
03/22/2022,away,15860,500,Northeastern,9,True,1,0,1,win,1 - 0,5242840,67,1,0,1.0,0.0,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,0,0,3,1,0,2660830,2022
03/25/2022,home,15860,367,Louisville,9,True,1,6,-5,loss,1 - 6,5247514,67,1,0,0.2,0.0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,4,1,0,2660830,2022
03/29/2022,away,15860,164,UConn,9,True,5,3,2,win,5 - 3,5249429,67,1,1,3.0,0.0,1,1,0,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,35,7,2,0,0,0,1,0,0,2660830,2022
04/03/2022,home,15860,749,Wake Forest,9,True,7,6,1,win,7 - 6,5254451,67,1,0,3.0,0.0,4,1,1,0,3,0,13,13,1,0,0,0,1,0,0,0,0,0,0,42,1,5,0,0,0,2,3,0,2660830,2022
04/09/2022,home,15860,545,Pittsburgh,9,True,9,8,1,win,9 - 8,5260205,67,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,2660830,2022
04/15/2022,away,15860,490,NC State,11,True,6,7,-1,loss,6 - 7,5265699,67,1,0,0.1,0.0,4,5,5,1,0,0,6,4,1,0,0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,2,0,0,2660830,2022
04/22/2022,home,15860,742,Virginia Tech,9,True,0,2,-2,loss,0 - 2,5271337,67,1,0,2.0,0.0,2,0,0,0,3,0,7,7,0,0,0,0,1,0,0,1,0,0,0,25,1,1,0,0,0,2,2,0,2660830,2022
04/26/2022,home,15860,572,Rhode Island,9,True,5,3,2,win,5 - 3,5276253,67,1,0,0.1,0.0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1,5,0,0,2660830,2022
04/29/2022,away,15860,513,Notre Dame,9,True,7,4,3,win,7 - 4,5278525,67,1,0,0.1,0.0,2,3,3,1,0,0,5,3,0,0,1,0,1,0,0,0,0,0,1,23,0,1,0,0,0,2,0,0,2660830,2022
05/03/2022,home,15860,81,Bryant,9,True,5,1,4,win,5 - 1,5282320,67,1,0,1.0,0.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,6,1,0,2660830,2022
05/17/2022,home,15860,380,Maine,9,True,7,18,-11,loss,7 - 18,5288735,67,1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,4,1,0,0,0,0,8,0,0,2660830,2022
05/21/2022,away,15860,147,Clemson,9,True,0,5,-5,loss,0 - 5,5289429,67,1,0,1.0,0.0,1,0,0,2,3,0,6,4,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,5,0,0,2660830,2022
