date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,519,Ohio,9,True,5,12,-7,loss,5 - 12,292578,456,0,0,0.2,0.0,3,3,2,2,0,0,7,4,0,0,0,0,1,0,0,2,2,0,1,0,1,1,0,0,0,5,0,1532916,2016
03/02/2016,away,12360,198,ETSU,9,True,1,9,-8,loss,1 - 9,294848,456,0,0,1.0,0.0,3,3,3,0,1,0,6,6,0,0,0,1,0,0,0,0,0,0,0,29,1,1,0,0,0,2,0,1532916,2016
03/08/2016,away,12360,244,Furman,9,True,6,8,-2,loss,6 - 8,296380,456,0,0,4.0,0.0,3,4,3,1,5,0,19,16,0,1,0,1,2,1,0,0,0,1,0,66,5,2,0,0,0,2,1,1532916,2016
03/12/2016,home,12360,310,Iona,9,True,4,14,-10,loss,4 - 14,297667,456,0,1,1.2,0.0,6,5,5,1,0,0,13,10,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,1,0,1,0,1532916,2016
03/20/2016,home,12360,19651,High Point,10,True,4,6,-2,loss,4 - 6,299705,456,0,1,4.0,0.0,5,2,2,1,3,0,18,17,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,1,0,1532916,2016
03/26/2016,away,12360,355,Liberty,9,True,5,11,-6,loss,5 - 11,301043,456,0,1,0.1,0.0,3,6,6,3,1,0,7,4,1,0,0,0,1,0,0,0,0,0,0,32,0,0,0,1,0,1,0,1532916,2016
04/13/2016,home,12360,198,ETSU,14,True,7,5,2,win,7 - 5,305710,456,0,0,0.1,0.0,0,2,2,1,0,0,3,1,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,3,0,1532916,2016
05/13/2016,home,12360,1092,Gardner-Webb,9,True,6,11,-5,loss,6 - 11,312970,456,0,0,2.0,0.0,2,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,1,1532916,2016
05/14/2016,home,12360,1092,Gardner-Webb,9,True,1,12,-11,loss,1 - 12,313189,456,0,0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1532916,2016
05/17/2016,away,12360,692,Tennessee Tech,9,True,4,9,-5,loss,4 - 9,313519,456,0,1,2.0,0.0,4,4,4,0,0,0,11,8,0,0,0,0,0,3,0,0,0,0,0,41,1,3,0,1,0,1,0,1532916,2016
05/20/2016,away,12360,563,Radford,9,True,3,7,-4,loss,3 - 7,313811,456,0,0,1.0,0.0,2,2,2,1,1,0,6,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1532916,2016
