date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/02/2022,home,15860,769,Western Caro.,9,True,10,5,5,win,10 - 5,5237038,419,1,1.0,0,2,1,0,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,2,0,0,2655203,2022
03/13/2022,away,15860,37,Auburn,9,True,7,10,-3,loss,7 - 10,5233900,419,1,3.1,0,1,0,0,1,2,0,12,11,1,0,0,0,0,0,0,2,0,0,0,36,1,7,0,0,0,3,0,0,2655203,2022
03/18/2022,home,15860,523,Old Dominion,9,True,7,23,-16,loss,7 - 23,5238376,419,1,2.0,0,3,1,1,0,4,0,9,9,1,0,0,1,1,0,0,0,0,0,0,29,1,1,0,0,0,3,4,0,2655203,2022
03/29/2022,away,15860,692,Tennessee Tech,9,True,8,4,4,win,8 - 4,5256861,419,1,1.0,0,3,2,2,0,0,0,6,6,1,0,0,1,1,0,0,0,0,0,0,16,1,2,0,0,0,3,0,0,2655203,2022
04/15/2022,home,15860,458,Charlotte,9,True,5,10,-5,loss,5 - 10,5266058,419,1,2.0,0,3,0,0,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,40,1,2,0,0,0,6,0,0,2655203,2022
04/29/2022,home,15860,706,UTSA,9,True,2,13,-11,loss,2 - 13,5278702,419,1,1.0,0,1,1,1,0,2,0,4,4,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0,0,3,1,0,2655203,2022
05/10/2022,home,15860,692,Tennessee Tech,9,True,8,4,4,win,8 - 4,5286009,419,1,4.1,0,3,1,1,0,2,0,17,16,0,0,0,0,0,1,0,3,0,0,0,68,4,7,1,0,0,2,1,0,2655203,2022
05/15/2022,away,15860,574,Rice,9,True,21,7,14,win,21 - 7,5288259,419,1,1.1,0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,18,1,2,1,0,0,3,0,0,2655203,2022
05/17/2022,away,15860,736,Vanderbilt,9,True,2,7,-5,loss,2 - 7,5288580,419,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,4,0,0,2655203,2022
05/19/2022,home,15860,664,Southern Miss.,9,True,4,9,-5,loss,4 - 9,5288926,419,1,1.0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,2,1,0,0,12,1,2,0,0,0,4,0,0,2655203,2022
05/21/2022,home,15860,664,Southern Miss.,9,True,0,10,-10,loss,0 - 10,5289507,419,1,2.1,0,4,4,4,1,0,0,12,11,0,0,1,2,1,0,0,1,0,0,0,49,1,6,0,0,0,2,0,0,2655203,2022
05/26/2022,home,15860,458,Charlotte,9,True,0,22,-22,loss,0 - 22,5290198,419,1,3.0,0,1,1,1,1,2,0,13,9,0,0,0,1,0,1,0,2,2,0,2,41,0,7,0,0,0,3,2,0,2655203,2022
