App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,5,1,02/15/2015,home,12080,301,Illinois,9,True,3,9,-6,loss,405415,346,1643322,2015
0,0,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,2,0,02/27/2015,away,12080,536,UTRGV,9,True,2,5,-3,loss,406528,346,1643322,2015
0,0,1.2,1,0,0,1,3,0,6,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,03/15/2015,away,12080,1004,Central Ark.,9,True,2,4,-2,loss,410303,346,1643322,2015
0,0,0.2,2,3,3,1,0,0,6,4,0,0,0,1,0,1,0,0,0,0,0,21,1,1,0,0,0,3,0,03/24/2015,away,12080,288,Houston,10,True,5,6,-1,loss,412640,346,1643322,2015
0,0,1.1,2,1,1,0,1,0,7,5,0,0,0,0,0,1,0,1,0,1,0,19,2,1,0,1,0,3,1,03/29/2015,home,12080,2,Abilene Christian,9,True,4,5,-1,loss,413872,346,1643322,2015
0,0,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,0,04/07/2015,home,12080,261,Grambling,9,True,11,4,7,win,416535,346,1643322,2015
0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9,0,04/15/2015,away,12080,365,LSU,9,True,2,11,-9,loss,418888,346,1643322,2015
0,0,2.1,2,0,0,0,1,0,8,8,0,0,0,0,0,0,0,3,0,0,0,0,2,3,1,0,0,3,0,04/19/2015,home,12080,287,Houston Christian,9,True,5,0,5,win,420550,346,1643322,2015
0,0,0.1,2,2,0,1,0,0,4,3,1,0,0,0,0,0,0,2,2,0,0,12,1,0,0,0,0,5,0,04/21/2015,away,12080,51,Baylor,9,True,6,8,-2,loss,420747,346,1643322,2015
0,0,0.1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,7,0,04/26/2015,home,12080,2743,UIW,9,True,6,8,-2,loss,422358,346,1643322,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,4,0,05/01/2015,away,12080,655,Southeastern La.,9,True,0,6,-6,loss,423343,346,1643322,2015
0,0,0.1,2,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,5,0,05/02/2015,away,12080,655,Southeastern La.,9,True,2,5,-3,loss,423626,346,1643322,2015
