date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/25/2022,home,15860,536,UTRGV,9,True,1,6,-5,loss,1 - 6,5226320,699,1,1,5.0,0.0,5,6,2,2,2,0,26,20,2,0,0,0,0,3,0,0,0,0,1,88,5,6,0,1,0,1,1,2,2347460,2022
03/04/2022,away,15860,624,Sam Houston,9,True,6,10,-4,loss,6 - 10,5223654,699,1,1,4.0,0.0,7,5,5,6,0,0,24,17,3,0,0,0,0,1,0,0,0,0,0,102,5,5,0,1,0,1,0,1,2347460,2022
03/19/2022,away,15860,17,Alcorn,9,True,32,1,31,win,32 - 1,5240052,699,1,1,5.0,0.0,6,1,1,2,4,0,24,17,1,0,0,0,0,2,0,0,0,2,1,0,6,4,1,0,0,1,1,0,2347460,2022
03/25/2022,home,15860,2678,Ark.-Pine Bluff,9,True,3,2,1,win,3 - 2,5248432,699,1,1,6.0,0.0,5,2,1,3,3,0,27,22,1,0,0,0,0,2,0,0,0,0,0,94,3,10,0,0,0,1,0,0,2347460,2022
04/01/2022,away,15860,665,Southern U.,9,True,3,5,-2,loss,3 - 5,5251850,699,1,1,5.0,0.0,4,4,4,4,6,0,23,18,1,0,0,0,3,0,0,0,0,1,0,86,5,4,0,1,0,1,0,0,2347460,2022
04/08/2022,away,15860,553,Prairie View,9,True,4,14,-10,loss,4 - 14,5261543,699,1,1,5.1,0.0,10,8,8,2,3,0,27,24,2,0,0,0,0,1,0,0,0,0,0,0,6,5,0,1,0,1,2,0,2347460,2022
04/15/2022,home,15860,261,Grambling,9,True,4,10,-6,loss,4 - 10,5265708,699,1,1,3.2,0.0,5,4,3,3,3,0,20,15,1,0,0,0,0,1,0,0,0,0,1,74,3,4,0,0,0,1,1,0,2347460,2022
04/20/2022,away,15860,328,Kansas,9,True,5,16,-11,loss,5 - 16,5270127,699,1,0,1.0,0.0,2,2,2,1,2,0,6,5,1,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,2,1,0,2347460,2022
04/23/2022,home,15860,665,Southern U.,9,True,9,7,2,win,9 - 7,5274642,699,1,1,4.1,0.0,3,5,3,3,4,0,22,17,1,0,0,1,0,2,0,0,0,0,0,91,4,4,0,0,0,1,3,1,2347460,2022
04/30/2022,away,15860,2678,Ark.-Pine Bluff,9,True,11,1,10,win,11 - 1,5280122,699,1,1,6.0,0.0,3,1,1,4,7,0,24,20,1,0,0,0,0,0,0,0,0,0,0,99,5,4,1,0,0,1,0,1,2347460,2022
05/07/2022,home,15860,17,Alcorn,9,True,13,3,10,win,13 - 3,5284366,699,1,1,4.0,0.0,3,2,2,1,5,0,14,13,1,0,0,1,0,0,0,0,0,0,0,56,1,4,1,0,0,1,1,0,2347460,2022
05/14/2022,away,15860,261,Grambling,9,True,24,4,20,win,24 - 4,5287758,699,1,1,5.0,0.0,7,4,4,0,6,0,24,20,2,0,0,0,0,2,0,0,0,0,2,87,4,5,1,0,0,1,0,0,2347460,2022
05/20/2022,home,15860,553,Prairie View,9,True,14,8,6,win,14 - 8,5289151,699,1,1,5.2,0.0,10,5,5,0,10,0,27,26,1,1,0,1,1,1,0,0,0,0,0,0,2,4,1,0,0,1,1,0,2347460,2022
05/27/2022,home,15860,261,Grambling,9,True,5,14,-9,loss,5 - 14,5290339,699,1,1,3.0,0.0,6,6,5,0,1,0,19,15,0,0,0,0,0,4,0,0,0,0,0,53,3,4,0,1,0,1,0,0,2347460,2022
