App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,2,1,0,02/19/2023,neutral,16340,112,UC San Diego,9,True,7,0,7,win,2391057,694,2826293,2023,1
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,4,0,0,02/22/2023,home,16340,6,Alabama A&M,9,True,23,1,22,win,2391238,694,2826293,2023,1
1,0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,5,0,0,02/26/2023,home,16340,175,Dayton,9,True,6,0,6,win,2392239,694,2826293,2023,1
1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,7,0,0,03/01/2023,home,16340,48,Charleston So.,9,True,8,2,6,win,2392557,694,2826293,2023,1
1,0,1.2,0.0,1,1,1,0,1,0,6,6,0,0,0,1,0,0,0,1,1,0,0,30,3,1,1,0,0,2,1,0,03/05/2023,home,16340,260,Gonzaga,9,True,17,9,8,win,2393504,694,2826293,2023,1
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,2,0,0,03/10/2023,home,16340,444,Morehead St.,9,True,23,4,19,win,2394496,694,2826293,2023,1
1,0,0.2,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,7,1,1,0,0,0,3,0,0,03/17/2023,away,16340,434,Missouri,9,True,1,9,-8,loss,2395833,694,2826293,2023,1
1,0,2.0,0.0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,1,0,0,0,22,1,1,0,0,0,2,0,1,03/28/2023,home,16340,456,UNC Asheville,9,True,5,0,5,win,2398520,694,2826293,2023,1
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,6,0,0,04/06/2023,home,16340,235,Florida,9,True,1,6,-5,loss,2400353,694,2826293,2023,1
1,0,2.0,0.0,0,0,0,0,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,4,2,0,04/07/2023,home,16340,235,Florida,9,True,3,9,-6,loss,2400739,694,2826293,2023,1
1,0,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,2,0,0,0,13,2,0,0,0,0,4,1,0,04/15/2023,away,16340,31,Arkansas,9,True,3,6,-3,loss,2402481,694,2826293,2023,1
1,0,0.1,0.0,2,4,4,2,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,04/18/2023,home,16340,692,Tennessee Tech,9,True,5,12,-7,loss,2403025,694,2826293,2023,1
1,0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,7,0,0,04/25/2023,home,16340,52,Bellarmine,9,True,19,1,18,win,2404539,694,2826293,2023,1
1,0,0.1,0.0,3,3,2,0,1,0,4,4,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,04/28/2023,home,16340,430,Mississippi St.,9,True,12,8,4,win,2405023,694,2826293,2023,1
1,0,0.1,0.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,5,0,0,05/06/2023,away,16340,257,Georgia,9,True,1,3,-2,loss,2406436,694,2826293,2023,1
1,0,2.0,0.0,2,3,3,4,3,0,12,8,0,0,0,0,0,0,0,3,0,0,0,56,2,1,0,0,0,6,0,0,05/09/2023,home,16340,43,Austin Peay,9,True,9,4,5,win,2406770,694,2826293,2023,1
1,0,0.2,0.0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,2,1,0,05/16/2023,home,16340,14927,Belmont,9,True,9,5,4,win,2407331,694,2826293,2023,1
1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,05/20/2023,away,16340,648,South Carolina,9,True,1,6,-5,loss,2407724,694,2826293,2023,1
