date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,home,15860,692,Tennessee Tech,9,True,5,10,-5,loss,5 - 10,5256844,563,1,2.0,0,4,5,3,2,1,0,14,11,1,0,0,0,1,1,0,0,0,0,0,53,3,2,0,1,0,1,1,0,2664964,2022
02/25/2022,home,15860,83,Bucknell,9,True,2,15,-13,loss,2 - 15,5261790,563,1,6.0,0,1,1,0,2,10,0,21,18,0,0,0,0,0,1,0,0,0,0,0,94,3,2,0,0,0,1,4,2,2664964,2022
03/05/2022,home,15860,393,UMES,9,True,3,6,-3,loss,3 - 6,5229882,563,1,6.0,0,3,2,1,4,7,0,24,20,3,0,0,0,2,0,0,0,0,0,0,0,8,2,0,0,0,1,1,0,2664964,2022
03/11/2022,home,15860,606,Saint Joseph's,9,True,12,14,-2,loss,12 - 14,5231440,563,1,4.1,0,5,5,3,2,4,0,21,15,0,0,0,0,2,1,0,0,0,0,3,0,2,6,0,0,0,1,1,0,2664964,2022
03/18/2022,away,15860,48,Charleston So.,9,True,9,8,1,win,9 - 8,5238519,563,1,5.0,0,7,3,3,4,3,0,26,17,0,0,0,0,2,2,0,0,0,2,1,0,5,5,1,0,0,1,1,0,2664964,2022
03/25/2022,home,15860,10411,USC Upstate,9,True,3,1,2,win,3 - 1,5245347,563,1,3.1,0,3,0,0,1,2,0,14,12,1,0,0,0,0,1,0,1,0,0,0,54,5,2,1,0,0,2,0,0,2664964,2022
04/02/2022,away,15860,792,Winthrop,9,True,2,10,-8,loss,2 - 10,5252956,563,1,5.0,0,6,5,2,2,1,0,24,21,1,0,0,1,2,1,0,0,0,0,0,91,8,6,0,0,0,2,0,0,2664964,2022
04/09/2022,home,15860,1092,Gardner-Webb,9,True,4,3,1,win,4 - 3,5259052,563,1,3.1,0,3,2,2,3,5,0,16,12,0,0,0,0,0,1,0,0,0,0,0,59,2,2,1,0,0,2,2,0,2664964,2022
04/15/2022,away,15860,19651,High Point,9,True,14,1,13,win,14 - 1,5265907,563,1,5.0,0,2,1,1,2,4,0,18,16,1,0,0,0,0,0,0,0,0,0,0,60,7,2,1,0,0,2,0,0,2664964,2022
04/22/2022,home,15860,456,UNC Asheville,9,True,7,9,-2,loss,7 - 9,5271517,563,1,0.1,0,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,12,1,0,0,0,0,5,0,0,2664964,2022
04/26/2022,home,15860,198,ETSU,9,True,8,6,2,win,8 - 6,5276240,563,1,3.0,0,4,4,1,0,6,0,14,14,1,0,1,1,0,0,0,0,0,0,0,56,2,1,0,0,0,1,2,0,2664964,2022
05/01/2022,away,15860,490,NC State,9,True,4,11,-7,loss,4 - 11,5280956,563,1,3.0,0,2,3,3,3,4,0,12,8,0,0,0,1,2,0,0,0,0,0,1,59,1,2,0,1,0,1,2,0,2664964,2022
05/15/2022,home,15860,363,Longwood,9,True,6,5,1,win,6 - 5,5288057,563,1,2.2,0,2,4,4,3,4,0,14,8,1,0,0,0,2,1,1,0,0,2,0,51,3,1,0,0,0,1,1,0,2664964,2022
