App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,3,3,3,2,1,0,8,6,0,0,0,0,0,0,0,3,3,0,0,26,0,2,0,0,0,3,0,0,02/21/2021,away,15580,1245,Mount Olive,9,True,0,14,-14,loss,2016257,1023,2464877,2021
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,3,0,0,02/28/2021,home,15580,13028,Anderson (SC),9,True,11,4,7,win,2025387,1023,2464877,2021
1,0,0.1,0.0,4,2,2,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,4,0,0,03/06/2021,away,15580,1001,Catawba,9,True,2,12,-10,loss,2024437,1023,2464877,2021
1,0,1.2,0.0,1,1,0,0,2,0,7,6,0,0,0,0,1,0,0,0,0,0,1,24,1,2,0,0,0,3,0,0,03/10/2021,away,15580,1257,Newberry,9,True,7,4,3,win,2017050,1023,2464877,2021
1,0,1.0,0.0,2,1,1,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,03/15/2021,away,15580,1199,Mars Hill,9,True,6,4,2,win,2026675,1023,2464877,2021
1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,7,0,0,03/30/2021,away,15580,1245,Mount Olive,9,True,4,11,-7,loss,2065963,1023,2464877,2021
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1,0,0,2,0,0,04/03/2021,away,15580,30181,UVA Wise,9,True,11,5,6,win,2025688,1023,2464877,2021
1,0,1.0,0.0,2,2,2,0,0,0,5,4,0,0,0,1,0,0,0,0,0,1,0,12,2,1,0,1,0,3,0,0,04/13/2021,home,15580,0,3 - 5,9,True,5,0,5,win,2070755,1023,2464877,2021
1,0,3.1,0.0,2,0,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,41,1,7,0,0,0,2,0,0,04/18/2021,home,15580,1000,Carson-Newman,9,True,0,10,-10,loss,2025703,1023,2464877,2021
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,4,0,0,04/23/2021,neutral,15580,1001,Catawba,9,True,0,12,-12,loss,2073439,1023,2464877,2021
1,0,0.1,0.0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,9,0,1,0,0,0,4,0,0,04/24/2021,neutral,15580,12830,Tusculum,9,True,3,7,-4,loss,2073959,1023,2464877,2021
