date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,553,Prairie View,12,True,10,9,1,win,10 - 9,4707185,7,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,2129575,2019
02/22/2019,home,14781,308,Purdue Fort Wayne,9,True,14,7,7,win,14 - 7,4716269,7,1,1.1,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,9,1,3,0,0,0,3,0,2129575,2019
02/26/2019,home,14781,625,Samford,9,True,5,10,-5,loss,5 - 10,4716679,7,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,4,0,2129575,2019
03/02/2019,home,14781,432,Mississippi Val.,10,True,11,12,-1,loss,11 - 12,4720550,7,1,0.1,0,3,4,1,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2129575,2019
03/06/2019,away,14781,625,Samford,9,True,3,8,-5,loss,3 - 8,4725004,7,1,2.0,0,2,2,1,3,1,0,13,8,2,0,0,0,2,1,0,0,0,1,0,0,3,2,0,0,0,2,0,2129575,2019
03/13/2019,home,14781,201,Eastern Ill.,9,True,6,15,-9,loss,6 - 15,4733909,7,1,2.2,0,3,2,2,1,4,0,12,11,1,1,0,0,0,0,0,0,0,0,0,48,1,3,0,0,0,5,1,2129575,2019
03/17/2019,home,14781,6,Alabama A&M,9,True,6,5,1,win,6 - 5,4739156,7,1,0.0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,3,0,2129575,2019
03/19/2019,away,14781,444,Morehead St.,9,True,2,9,-7,loss,2 - 9,4741233,7,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,3,1,0,0,13,0,1,0,0,0,5,0,2129575,2019
03/26/2019,home,14781,487,North Ala.,9,True,1,8,-7,loss,1 - 8,4749456,7,1,2.0,0,1,1,1,1,2,0,9,7,0,0,0,0,2,1,0,0,0,0,0,31,2,2,0,0,0,3,1,2129575,2019
04/10/2019,away,14781,716,Troy,9,True,7,8,-1,loss,7 - 8,4766121,7,1,0.0,0,3,4,4,1,0,0,4,3,1,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,2129575,2019
04/14/2019,away,14781,17,Alcorn,9,True,23,15,8,win,23 - 15,4770213,7,1,2.0,0,3,1,1,1,3,0,9,8,1,0,0,0,1,0,0,0,0,0,0,36,0,2,0,0,0,4,1,2129575,2019
04/16/2019,away,14781,487,North Ala.,9,True,2,14,-12,loss,2 - 14,4772190,7,1,1.2,0,1,0,0,0,1,0,6,6,1,0,0,0,0,0,0,3,3,0,0,0,2,2,0,0,0,6,1,2129575,2019
05/05/2019,away,14781,10411,USC Upstate,9,True,4,8,-4,loss,4 - 8,4787881,7,1,3.2,0,8,7,1,2,5,0,22,19,0,2,0,0,2,0,1,0,0,1,0,72,4,3,0,1,0,1,2,2129575,2019
05/17/2019,home,14781,261,Grambling,9,True,9,15,-6,loss,9 - 15,4792199,7,1,0.0,0,2,3,3,1,0,0,3,2,1,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,2,0,2129575,2019
