date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/06/2021,home,15580,471,NJIT,9,True,5,3,2,win,5 - 3,5015882,236,1,0,1.2,0.0,4,1,1,2,1,0,11,9,0,0,0,0,0,0,0,0,0,0,0,37,2,2,0,0,0,2,1,0,2303278,2021
03/09/2021,away,15580,683,Stony Brook,9,True,9,7,2,win,9 - 7,5019693,236,1,0,3.0,0.0,1,1,0,0,1,0,10,9,0,0,0,0,0,0,0,0,0,0,1,33,5,3,1,0,0,3,0,0,2303278,2021
03/14/2021,home,15580,222,Fairleigh Dickinson,9,True,6,2,4,win,6 - 2,5025231,236,1,0,2.0,0.0,3,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,28,3,3,1,0,0,2,0,0,2303278,2021
03/20/2021,home,15580,603,St. John's (NY),9,True,3,4,-1,loss,3 - 4,5031544,236,1,0,4.1,0.0,2,2,2,5,2,0,20,14,0,0,1,0,2,1,0,3,1,0,0,76,7,3,0,0,0,2,1,0,2303278,2021
04/01/2021,away,15580,635,Seton Hall,9,True,4,11,-7,loss,4 - 11,5043559,236,1,0,0.1,0.0,3,6,6,2,0,0,7,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,2303278,2021
04/09/2021,home,15580,596,St. Bonaventure,9,True,4,7,-3,loss,4 - 7,5050516,236,1,0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,0,0,5,1,0,2303278,2021
04/13/2021,home,15580,725,Army West Point,9,True,3,2,1,win,3 - 2,5055416,236,1,0,2.0,0.0,3,0,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,4,0,0,2303278,2021
04/20/2021,away,15580,725,Army West Point,9,True,2,8,-6,loss,2 - 8,5062179,236,1,0,2.0,0.0,4,4,3,1,3,0,12,11,0,1,0,0,0,0,0,0,0,0,0,36,3,1,0,0,0,2,0,0,2303278,2021
04/23/2021,away,15580,606,Saint Joseph's,9,True,3,13,-10,loss,3 - 13,5065748,236,1,0,0.0,0.0,1,4,4,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2303278,2021
05/01/2021,home,15580,400,Massachusetts,9,True,3,8,-5,loss,3 - 8,5070960,236,1,0,1.0,0.0,2,1,1,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,0,2303278,2021
