App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,4.0,0.0,2,0,0,0,5,0,15,15,1,0,0,0,1,0,0,0,0,0,0,54,4,3,1,0,0,3,1,0,02/19/2022,away,15860,17094,William Peace,9,True,12,3,9,win,2185055,30042,2680152,2022
1,0,1.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,12,1,2,0,0,0,3,0,0,03/08/2022,neutral,15860,806,Wittenberg,9,True,5,7,-2,loss,2171372,30042,2680152,2022
1,1,3.2,0.0,5,4,2,1,2,0,18,15,1,0,0,0,0,0,0,0,0,1,1,0,5,4,0,0,0,1,1,0,03/10/2022,neutral,15860,520,Ohio Wesleyan,9,True,11,7,4,win,2171612,30042,2680152,2022
1,1,5.0,0.0,0,0,0,3,7,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,1,5,0,03/15/2022,neutral,15860,9500,SUNY Poly,9,True,18,0,18,win,2172733,30042,2680152,2022
1,1,3.1,0.0,4,7,1,1,2,0,17,15,0,0,0,1,0,1,0,0,0,0,0,0,3,5,0,0,0,1,1,0,03/23/2022,home,15860,0,Fisher,9,True,19,8,11,win,2187697,30042,2680152,2022
1,1,7.0,0.0,5,0,0,0,10,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,1,1,0,03/27/2022,home,15860,764,Wesleyan (CT),9,True,8,1,7,win,2186775,30042,2680152,2022
1,0,3.0,0.0,1,0,0,0,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,1,0,04/14/2022,home,15860,656,UMass Dartmouth,9,True,6,2,4,win,2179045,30042,2680152,2022
1,1,5.0,0.0,2,0,0,1,8,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,4,0,04/24/2022,away,15860,24317,Lesley,9,True,17,0,17,win,2269031,30042,2680152,2022
1,0,4.1,0.0,0,1,0,2,5,0,17,14,0,0,0,0,0,1,0,0,0,0,0,0,5,3,1,0,0,2,1,0,05/01/2022,home,15860,420,Middlebury,9,True,18,5,13,win,2270306,30042,2680152,2022
1,1,8.1,0.0,9,3,3,1,8,0,36,35,1,0,2,1,0,0,0,0,0,0,0,125,11,6,1,0,0,1,3,0,05/08/2022,away,15860,467,New England Col.,9,True,5,3,2,win,2273613,30042,2680152,2022
1,0,3.2,0.0,4,4,4,2,1,0,18,14,1,0,0,0,0,2,0,0,0,0,0,59,1,8,0,0,0,3,0,0,05/21/2022,home,15860,351,Lebanon Valley,9,True,10,8,2,win,2275212,30042,2680152,2022
