date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/23/2021,away,15580,671,Louisiana,9,True,0,2,-2,loss,0 - 2,5006444,366,1,1,5.1,0.0,4,1,0,1,4,0,20,18,0,0,0,0,0,1,0,0,0,0,0,82,3,6,0,1,0,1,0,1,2299466,2021
02/28/2021,home,15580,665,Southern U.,9,True,12,4,8,win,12 - 4,5011381,366,1,1,5.0,0.0,7,4,4,3,4,0,24,20,1,0,0,1,1,0,0,0,0,0,1,89,3,7,1,0,0,1,1,1,2299466,2021
03/07/2021,home,15580,402,McNeese,9,True,14,4,10,win,14 - 4,5018214,366,1,1,6.0,0.0,7,1,1,0,5,0,26,25,3,0,0,0,1,1,0,0,0,0,0,93,5,8,1,0,0,1,1,0,2299466,2021
03/14/2021,home,15580,31,Arkansas,9,True,2,0,2,win,2 - 0,5025297,366,1,1,9.0,1,2,0,0,1,10,1,32,29,1,0,0,0,0,2,0,0,0,0,0,106,6,10,1,0,0,1,3,0,2299466,2021
03/21/2021,away,15580,718,Tulane,9,True,8,6,2,win,8 - 6,5033091,366,1,1,6.0,0.0,7,5,4,3,4,0,27,24,1,1,0,1,0,0,0,0,0,0,0,99,9,3,1,0,0,1,0,1,2299466,2021
03/28/2021,away,15580,664,Southern Miss.,9,True,8,7,1,win,8 - 7,5040573,366,1,1,5.0,0.0,8,4,3,3,2,0,27,23,1,1,0,0,1,0,0,0,0,1,0,90,6,7,0,0,0,1,0,0,2299466,2021
04/03/2021,home,15580,9,UAB,9,True,6,0,6,win,6 - 0,5046251,366,1,1,7.0,0.0,6,0,0,2,5,0,29,26,1,0,0,0,0,1,0,0,0,0,0,94,8,7,1,0,0,1,0,0,2299466,2021
04/11/2021,away,15580,574,Rice,9,True,13,4,9,win,13 - 4,5054014,366,1,1,6.0,0.0,7,4,4,3,6,0,26,22,0,0,0,0,0,0,0,0,0,0,1,84,8,2,1,0,0,1,0,0,2299466,2021
04/18/2021,home,15580,664,Southern Miss.,9,True,7,6,1,win,7 - 6,5060983,366,1,1,5.0,0.0,7,4,2,3,3,0,24,20,1,0,0,0,3,0,0,0,0,0,1,93,3,8,0,0,0,1,0,0,2299466,2021
04/24/2021,home,15580,388,Marshall,9,True,11,4,7,win,11 - 4,5064991,366,1,1,6.1,0.0,9,4,4,2,9,0,29,27,1,0,0,2,1,0,0,0,0,0,0,112,4,5,1,0,0,1,2,0,2299466,2021
05/02/2021,away,15580,419,Middle Tenn.,9,True,6,1,5,win,6 - 1,5072351,366,1,1,5.0,0.0,5,1,1,2,5,0,22,20,4,0,0,0,2,0,0,0,0,0,0,102,7,3,1,0,0,1,0,0,2299466,2021
05/11/2021,away,15580,365,LSU,9,True,8,16,-8,loss,8 - 16,5078357,366,1,1,2.0,0.0,1,0,0,2,1,0,8,6,1,0,0,0,1,0,0,0,0,0,0,30,1,3,0,0,0,1,0,0,2299466,2021
05/16/2021,home,15580,706,UTSA,9,True,17,7,10,win,17 - 7,5079193,366,1,1,3.0,0.0,6,4,4,1,2,0,19,14,1,0,0,0,1,3,0,0,0,0,1,65,2,5,0,0,0,1,1,0,2299466,2021
05/21/2021,home,15580,523,Old Dominion,9,True,7,8,-1,loss,7 - 8,5080924,366,1,0,1.2,0.0,3,2,2,0,1,0,8,8,2,0,0,0,1,0,0,2,2,0,0,23,2,2,0,1,0,3,0,0,2299466,2021
05/28/2021,home,15580,772,Western Ky.,9,True,14,4,10,win,14 - 4,5082224,366,1,1,6.1,0.0,6,3,3,1,3,0,27,24,3,0,0,0,0,1,0,0,0,1,0,92,8,7,1,0,0,1,2,0,2299466,2021
06/06/2021,away,15580,8,Alabama,9,True,10,8,2,win,10 - 8,5082916,366,1,1,4.2,0.0,4,5,5,3,3,0,20,17,0,0,0,3,0,0,0,0,0,0,0,68,6,4,0,0,0,1,1,0,2299466,2021
