date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/26/2021,away,15580,402,McNeese,9,True,0,5,-5,loss,0 - 5,5011380,553,1,0,2.1,0.0,1,0,0,0,3,0,8,8,0,0,0,0,0,0,0,1,0,0,0,26,2,2,0,0,0,2,0,0,2500538,2021
03/03/2021,away,15580,574,Rice,9,True,0,10,-10,loss,0 - 10,5013639,553,1,1,3.0,0.0,6,6,6,2,0,0,16,13,1,0,0,1,1,0,0,0,0,0,1,0,4,4,0,1,0,1,0,0,2500538,2021
03/10/2021,away,15580,697,Texas A&M,9,True,2,22,-20,loss,2 - 22,5020938,553,1,0,2.0,0.0,3,3,0,0,0,0,9,9,1,0,0,0,0,0,0,3,0,0,0,31,2,3,0,0,0,4,0,0,2500538,2021
03/13/2021,home,15580,665,Southern U.,9,True,12,4,8,win,12 - 4,5029227,553,1,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2500538,2021
03/17/2021,away,15580,51,Baylor,9,True,2,12,-10,loss,2 - 12,5028719,553,1,0,1.2,0.0,5,4,4,0,0,0,10,9,1,0,0,0,1,0,0,2,2,0,1,29,2,3,0,0,0,3,0,0,2500538,2021
04/06/2021,away,15580,2743,UIW,9,True,1,12,-11,loss,1 - 12,5048875,553,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,4,0,0,2500538,2021
04/11/2021,home,15580,699,Texas Southern,9,True,4,14,-10,loss,4 - 14,5054126,553,1,0,2.2,0.0,2,2,2,3,1,0,15,11,0,0,0,0,0,1,0,2,0,0,0,0,3,4,0,0,0,2,0,0,2500538,2021
04/24/2021,home,15580,2678,Ark.-Pine Bluff,9,True,11,8,3,win,11 - 8,5065939,553,1,0,3.0,0.0,3,0,0,0,2,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,2500538,2021
05/01/2021,away,15580,261,Grambling,9,True,12,1,11,win,12 - 1,5071559,553,1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2500538,2021
05/22/2021,home,15580,665,Southern U.,9,True,4,8,-4,loss,4 - 8,5081272,553,1,0,0.1,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,1,0,0,5,0,1,0,0,0,3,0,0,2500538,2021
