App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,3,0,0,02/04/2023,home,16340,11740,West Florida,9,True,1,2,-1,loss,2408205,233,2653546,2023,2
1,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,3,0,0,02/19/2023,away,16340,1096,Georgia College,9,True,9,1,8,win,2390913,233,2653546,2023,2
1,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,4,0,0,02/25/2023,away,16340,208,Eckerd,9,True,14,5,9,win,2421612,233,2653546,2023,2
1,0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,5,0,0,03/07/2023,home,16340,333,Ky. Wesleyan,9,True,12,2,10,win,2393944,233,2653546,2023,2
1,1,5.0,0.0,9,5,5,1,8,0,27,24,1,0,0,0,0,1,0,0,0,1,0,85,2,5,0,1,0,1,2,0,03/15/2023,home,16340,307,Indiana (PA),9,True,7,13,-6,loss,2395706,233,2653546,2023,2
1,0,1.0,0.0,2,0,0,1,3,0,6,5,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,2,1,0,03/31/2023,home,16340,30045,Palm Beach Atl.,9,True,16,6,10,win,2398989,233,2653546,2023,2
1,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,14,0,3,0,0,0,2,0,0,04/01/2023,home,16340,30045,Palm Beach Atl.,9,True,17,9,8,win,2409153,233,2653546,2023,2
1,0,1.0,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,3,0,0,04/06/2023,away,16340,20794,Lynn,9,True,1,5,-4,loss,2400272,233,2653546,2023,2
1,1,5.0,0.0,2,0,0,2,5,0,19,16,0,0,0,0,0,1,0,0,0,0,0,75,5,4,1,0,0,1,2,0,04/18/2023,away,16340,230,Florida Tech,9,True,11,5,6,win,2403002,233,2653546,2023,2
1,0,3.0,0.0,1,0,0,1,3,0,10,9,0,0,0,0,0,0,0,0,0,0,0,35,3,2,0,0,0,2,1,0,04/28/2023,home,16340,584,Rollins,9,True,5,8,-3,loss,2404989,233,2653546,2023,2
1,0,2.0,0.0,1,3,1,3,1,0,11,7,1,0,0,0,1,0,0,0,0,1,0,41,2,3,0,0,0,2,0,0,05/07/2023,away,16340,230,Florida Tech,9,True,6,3,3,win,2406683,233,2653546,2023,2
1,0,3.0,0.0,3,1,0,1,2,0,14,13,0,0,0,0,0,0,0,0,0,0,0,45,4,3,0,0,0,3,0,0,05/12/2023,home,16340,49,Barry,9,True,2,5,-3,loss,2406936,233,2653546,2023,2
