date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,home,15580,201,Eastern Ill.,10,True,2,3,-1,loss,2 - 3,5011176,483,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,0,2130780,2021
02/27/2021,away,15580,365,LSU,9,True,0,14,-14,loss,0 - 14,5010544,483,1,3.1,0,6,6,6,3,3,0,18,15,1,1,0,3,1,0,0,0,0,0,0,65,3,3,0,1,0,1,1,0,2130780,2021
03/03/2021,away,15580,365,LSU,9,True,4,5,-1,loss,4 - 5,5013651,483,1,0.0,0,3,2,2,0,0,0,3,3,2,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,2130780,2021
03/07/2021,away,15580,498,ULM,9,True,4,6,-2,loss,4 - 6,5018049,483,1,1.0,0,1,0,0,0,2,0,4,4,1,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,4,1,0,2130780,2021
03/13/2021,home,15580,676,SFA,9,True,2,1,1,win,2 - 1,5025743,483,1,1.2,0,1,0,0,0,1,0,7,6,0,0,0,0,0,1,0,1,0,0,0,18,1,3,1,0,0,3,0,0,2130780,2021
03/14/2021,home,15580,676,SFA,9,True,2,1,1,win,2 - 1,5025730,483,1,1.2,0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,3,0,0,0,22,2,1,1,0,0,3,0,0,2130780,2021
03/16/2021,home,15580,671,Louisiana,9,True,8,9,-1,loss,8 - 9,5027809,483,1,1.1,0,4,2,2,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,44,1,2,0,1,0,1,0,0,2130780,2021
03/20/2021,away,15580,2,Abilene Christian,9,True,5,6,-1,loss,5 - 6,5031919,483,1,5.2,0,6,0,0,1,2,0,23,22,0,0,0,0,0,0,0,1,0,0,0,79,4,9,0,0,0,2,1,1,2130780,2021
03/27/2021,home,15580,287,Houston Baptist,9,True,2,1,1,win,2 - 1,5039653,483,1,2.0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,18,2,2,0,0,1,2,0,0,2130780,2021
04/02/2021,home,15580,695,UT Martin,9,True,7,0,7,win,7 - 0,5045254,483,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,2,0,0,2130780,2021
04/03/2021,home,15580,695,UT Martin,9,True,0,2,-2,loss,0 - 2,5045622,483,1,1.1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,19,2,1,0,0,0,3,0,0,2130780,2021
04/06/2021,away,15580,671,Louisiana,9,True,2,3,-1,loss,2 - 3,5048924,483,1,2.0,0,2,0,0,0,4,0,7,7,1,0,0,0,1,0,0,0,0,0,0,39,2,0,0,0,0,4,3,0,2130780,2021
04/09/2021,home,15580,26172,A&M-Corpus Christi,10,True,3,7,-4,loss,3 - 7,5050918,483,1,2.1,0,2,4,4,1,3,0,11,8,0,0,0,0,0,1,0,0,0,1,0,42,2,2,0,1,0,4,2,0,2130780,2021
04/11/2021,home,15580,26172,A&M-Corpus Christi,9,True,2,12,-10,loss,2 - 12,5054009,483,1,1.0,0,3,2,2,0,0,0,6,5,0,1,0,1,0,0,0,2,2,1,0,19,1,2,0,0,0,7,0,0,2130780,2021
04/17/2021,away,15580,346,Lamar University,9,True,2,11,-9,loss,2 - 11,5059703,483,1,0.0,0,1,2,2,3,0,0,4,1,0,0,0,0,0,0,0,2,2,0,0,22,0,0,0,0,0,2,0,0,2130780,2021
04/24/2021,away,15580,508,Northwestern St.,9,True,3,7,-4,loss,3 - 7,5067292,483,1,1.2,0,2,1,1,2,3,0,10,6,0,0,1,0,1,0,0,1,1,1,1,34,0,2,0,0,0,2,0,0,2130780,2021
05/01/2021,home,15580,2743,UIW,9,True,1,6,-5,loss,1 - 6,5071261,483,1,0.2,0,1,1,1,1,0,0,4,3,1,0,0,0,0,0,0,1,1,0,0,16,0,2,0,0,0,2,0,0,2130780,2021
05/08/2021,away,15580,655,Southeastern La.,9,True,6,7,-1,loss,6 - 7,5075614,483,1,3.1,0,3,1,1,0,2,0,13,12,1,1,0,0,1,0,0,2,2,1,0,49,5,2,0,0,0,2,1,0,2130780,2021
05/15/2021,away,15580,402,McNeese,9,True,3,13,-10,loss,3 - 13,5078892,483,1,1.0,0,3,2,1,2,1,0,8,6,1,0,0,1,0,0,0,2,2,0,0,31,2,0,0,0,0,3,0,0,2130780,2021
05/21/2021,home,15580,624,Sam Houston,9,True,4,11,-7,loss,4 - 11,5080634,483,1,6.2,0,4,3,3,0,3,0,24,22,0,0,0,1,0,1,0,2,0,1,0,83,11,5,0,0,0,3,1,0,2130780,2021
05/22/2021,home,15580,624,Sam Houston,11,True,5,4,1,win,5 - 4,5081242,483,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,8,1,0,2130780,2021
