date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,277,Hawaii,9,True,5,4,1,win,5 - 4,5241584,754,1,1,1.2,0.0,3,3,3,6,2,0,14,7,0,0,0,0,2,0,0,0,0,0,1,69,0,3,0,0,0,1,0,0,2344927,2022
02/24/2022,home,15860,361,LIU,9,True,10,0,10,win,10 - 0,5214632,754,1,1,6.0,0.0,3,0,0,1,5,0,21,20,0,0,0,0,0,0,0,0,0,0,0,104,4,8,1,0,0,1,2,0,2344927,2022
03/04/2022,home,15860,697,Texas A&M,9,True,11,6,5,win,11 - 6,5223761,754,1,1,5.0,0.0,4,2,2,0,7,0,20,19,0,0,0,0,2,1,0,0,0,0,0,97,3,5,1,0,0,1,3,0,2344927,2022
03/12/2022,home,15860,528,Oregon St.,9,True,1,5,-4,loss,1 - 5,5232705,754,1,1,6.0,0.0,5,3,1,1,7,0,25,23,1,0,1,1,0,0,0,0,0,1,0,94,6,5,0,1,0,1,3,0,2344927,2022
03/18/2022,away,15860,756,Washington,9,True,2,3,-1,loss,2 - 3,5240396,754,1,1,5.1,0.0,8,3,3,1,5,0,25,22,1,0,0,1,1,2,0,0,0,0,0,88,4,5,0,1,0,1,0,0,2344927,2022
03/25/2022,away,15860,674,Stanford,12,True,7,8,-1,loss,7 - 8,5245709,754,1,1,6.0,0.0,6,3,2,3,6,0,26,23,0,0,1,0,2,0,0,0,0,0,0,106,4,7,0,0,0,1,2,0,2344927,2022
04/02/2022,home,15860,732,Utah,9,True,3,10,-7,loss,3 - 10,5253880,754,1,1,5.0,0.0,9,6,5,3,7,0,27,23,2,0,0,1,0,0,0,0,0,1,0,102,3,4,0,1,0,1,4,0,2344927,2022
04/09/2022,away,15860,29,Arizona,9,True,6,5,1,win,6 - 5,5260291,754,1,1,7.0,0.0,8,5,0,1,6,0,31,30,0,0,0,0,0,0,0,0,0,0,0,112,3,12,0,0,0,1,2,0,2344927,2022
04/15/2022,home,15860,107,California,9,True,4,16,-12,loss,4 - 16,5265980,754,1,1,4.0,0.0,2,4,4,5,4,0,20,13,0,1,0,1,0,1,0,0,0,0,1,77,1,7,0,1,0,1,1,0,2344927,2022
04/23/2022,away,15860,529,Oregon,9,True,10,8,2,win,10 - 8,5273648,754,1,1,3.0,0.0,7,4,4,1,3,0,18,16,2,0,0,0,1,1,0,0,0,0,0,70,4,2,0,0,0,1,1,0,2344927,2022
04/30/2022,home,15860,657,Southern California,9,True,4,2,2,win,4 - 2,5280465,754,1,1,7.0,0.0,5,2,2,2,8,0,29,25,0,0,1,1,0,1,0,0,0,1,0,114,5,8,1,0,0,1,1,0,2344927,2022
05/07/2022,home,15860,30024,Utah Valley,9,True,9,7,2,win,9 - 7,5284687,754,1,1,5.0,0.0,6,7,5,1,3,0,23,22,1,0,0,2,0,0,0,0,0,0,0,86,7,5,0,0,0,1,2,0,2344927,2022
05/14/2022,away,15860,110,UCLA,9,True,1,10,-9,loss,1 - 10,5287769,754,1,1,1.1,0.0,7,8,6,1,1,0,14,11,0,0,0,1,1,1,0,0,0,0,1,36,1,2,0,1,0,1,0,0,2344927,2022
05/19/2022,home,15860,28,Arizona St.,9,True,2,0,2,win,2 - 0,5288957,754,1,1,9.0,1,2,0,0,2,7,1,29,27,0,0,0,0,0,0,0,0,0,0,0,133,3,15,1,0,0,1,2,0,2344927,2022
