App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,4.0,5,6,6,5,6,0,23,16,1,2,1,0,0,1,0,0,0,1,0,0,2,4,0,1,0,1,2,02/13/2015,away,12080,2755,Southwest Baptist,9,True,3,11,-8,loss,404913,799,1550526,2015
0,1,2.2,3,2,2,1,2,0,13,9,1,0,0,0,1,1,0,0,0,2,0,55,3,3,0,1,0,1,0,03/16/2015,away,12080,435,Missouri S&T,9,True,1,2,-1,loss,410623,799,1550526,2015
0,1,5.2,3,1,1,4,2,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,1,1,03/21/2015,home,12080,1328,Rockhurst,9,True,2,1,1,win,411800,799,1550526,2015
0,1,5.2,5,3,2,3,3,0,25,21,1,0,0,1,0,0,0,0,0,1,0,0,6,6,0,0,0,1,1,03/30/2015,home,12080,52,Bellarmine,9,True,3,5,-2,loss,414357,799,1550526,2015
0,1,4.2,8,5,5,3,4,0,26,20,0,0,0,0,0,1,0,0,0,1,1,100,3,7,0,1,0,1,0,04/04/2015,away,12080,30138,McKendree,9,True,3,13,-10,loss,415858,799,1550526,2015
0,1,3.2,5,6,2,3,1,0,22,11,0,0,0,1,0,4,0,0,0,2,2,54,3,5,0,1,0,1,1,04/11/2015,away,12080,661,Southern Ind.,9,True,0,13,-13,loss,417783,799,1550526,2015
0,0,1.1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,0,04/14/2015,home,12080,354,Lewis,9,True,2,1,1,win,418757,799,1550526,2015
0,1,6.1,5,2,2,3,6,0,27,24,0,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,1,2,04/19/2015,home,12080,30050,Ill. Springfield,11,True,2,6,-4,loss,420496,799,1550526,2015
0,1,5.0,9,5,4,1,2,0,24,21,3,0,0,0,0,0,0,0,0,1,1,82,3,9,0,1,0,1,1,04/26/2015,away,12080,309,UIndy,9,True,0,5,-5,loss,422452,799,1550526,2015
0,0,1.2,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,4,0,04/29/2015,home,12080,0,St. Xavier,9,True,6,1,5,win,423125,799,1550526,2015
0,1,6.2,7,6,6,2,5,0,29,25,1,0,1,0,0,0,0,0,0,1,1,0,2,13,0,1,0,1,3,05/02/2015,home,12080,604,St. Joseph's (IN),9,True,6,8,-2,loss,423948,799,1550526,2015
