date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,575,Richmond,9,True,8,9,-1,loss,8 - 9,4707557,1157,1,0.2,0,0,0,0,2,2,0,4,2,0,0,0,0,1,0,0,1,1,0,0,22,0,0,0,0,0,5,0,1995092,2019
02/24/2019,home,14781,711,Towson,9,True,11,5,6,win,11 - 5,4714640,1157,1,0.2,0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,5,1,1995092,2019
02/27/2019,away,14781,257,Georgia,9,True,1,11,-10,loss,1 - 11,4717302,1157,1,0.1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,7,0,1995092,2019
03/05/2019,home,14781,255,Georgia Tech,9,True,7,10,-3,loss,7 - 10,4724005,1157,1,2.0,0,3,2,0,0,3,0,10,9,0,0,0,0,1,0,0,0,0,1,0,38,3,1,0,0,0,3,0,1995092,2019
03/09/2019,away,14781,625,Samford,9,True,2,3,-1,loss,2 - 3,4727795,1157,1,2.1,0,0,0,0,2,2,0,8,6,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,2,1,1995092,2019
03/16/2019,home,14781,400,Massachusetts,9,True,12,2,10,win,12 - 2,4737221,1157,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,0,0,3,0,1995092,2019
03/20/2019,home,14781,62,Binghamton,9,True,6,12,-6,loss,6 - 12,4742333,1157,1,0.2,0,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,2,2,0,1,15,1,1,0,0,0,3,0,1995092,2019
03/29/2019,away,14781,28600,Lipscomb,9,True,3,6,-3,loss,3 - 6,4752211,1157,1,1.2,0,1,0,0,0,4,0,6,6,0,0,0,0,0,0,0,2,1,0,0,22,1,0,0,0,0,2,0,1995092,2019
03/31/2019,away,14781,28600,Lipscomb,9,True,2,13,-11,loss,2 - 13,4768753,1157,1,0.0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,9,0,0,0,0,0,2,0,1995092,2019
04/16/2019,away,14781,406,Mercer,9,True,0,7,-7,loss,0 - 7,4772219,1157,1,1.0,0,1,3,0,2,2,0,8,5,0,0,0,0,1,0,0,0,0,1,0,28,1,1,0,0,0,3,0,1995092,2019
04/27/2019,away,14781,471,NJIT,9,True,18,8,10,win,18 - 8,4782095,1157,1,1.0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1995092,2019
05/08/2019,home,14781,406,Mercer,9,True,8,5,3,win,8 - 5,4789371,1157,1,2.0,0,2,1,0,0,2,0,8,8,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,1995092,2019
05/14/2019,home,14781,253,Ga. Southern,12,True,11,10,1,win,11 - 10,4791615,1157,1,1.1,0,2,1,0,1,3,0,7,6,0,0,0,0,0,0,0,2,2,0,0,27,0,1,0,0,0,2,1,1995092,2019
05/18/2019,home,14781,316,Jacksonville,9,True,13,10,3,win,13 - 10,4792664,1157,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,1995092,2019
