date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,255,Georgia Tech,9,True,5,16,-11,loss,5 - 16,5209864,810,1,1.2,0,4,4,4,0,2,0,10,9,0,0,0,2,1,1,0,0,0,0,0,35,1,2,0,0,0,2,0,0,2333590,2022
02/28/2022,away,15860,527,Oral Roberts,9,True,2,13,-11,loss,2 - 13,5219749,810,1,1.2,0,3,3,3,3,4,0,11,7,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,2,0,2333590,2022
03/05/2022,away,15860,742,Virginia Tech,9,True,3,9,-6,loss,3 - 9,5224852,810,1,0.2,0,3,0,0,0,1,0,4,4,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,2333590,2022
03/08/2022,home,15860,175,Dayton,9,True,14,0,14,win,14 - 0,5228889,810,1,1.0,0,2,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2333590,2022
03/11/2022,home,15860,305,Indiana St.,9,True,2,6,-4,loss,2 - 6,5230973,810,1,1.0,0,4,1,1,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,1,2333590,2022
03/18/2022,home,15860,514,Oakland,9,True,2,4,-2,loss,2 - 4,5237785,810,1,0.2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,2333590,2022
03/22/2022,away,15860,518,Ohio St.,9,True,5,7,-2,loss,5 - 7,5243278,810,1,2.1,0,1,0,0,0,5,0,8,8,0,0,0,0,0,0,0,2,1,0,0,35,2,0,0,0,0,4,1,0,2333590,2022
03/27/2022,away,15860,505,Northern Ky.,9,True,17,10,7,win,17 - 10,5247938,810,1,5.0,0,4,1,1,2,7,0,21,17,2,1,0,0,2,1,0,0,0,1,0,86,5,2,1,0,0,1,4,0,2333590,2022
04/03/2022,away,15860,308,Purdue Fort Wayne,9,True,12,3,9,win,12 - 3,5254540,810,1,5.0,0,7,1,1,2,9,0,25,22,0,0,0,1,0,1,0,0,0,0,0,85,4,2,1,0,0,1,3,0,2333590,2022
04/10/2022,away,15860,72,Bradley,9,True,20,5,15,win,20 - 5,5261184,810,1,5.0,0,6,3,1,0,4,0,25,23,1,0,0,0,0,2,0,0,0,0,0,84,4,6,1,0,0,1,0,0,2333590,2022
04/16/2022,home,15860,302,UIC,10,True,5,6,-1,loss,5 - 6,5266912,810,1,4.0,0,5,3,3,2,8,0,19,17,1,0,0,0,1,0,0,0,0,0,0,83,1,3,0,0,0,1,3,0,2333590,2022
04/24/2022,away,15860,302,UIC,10,True,11,10,1,win,11 - 10,5274861,810,1,4.1,0,4,3,2,1,7,0,20,15,1,0,0,0,0,3,0,0,0,0,1,64,2,3,0,0,0,2,1,0,2333590,2022
05/01/2022,home,15860,817,Youngstown St.,9,True,10,3,7,win,10 - 3,5280832,810,1,6.0,0,3,1,1,2,10,0,25,21,1,1,0,0,0,1,0,0,0,1,0,94,5,3,1,0,0,1,4,0,2333590,2022
05/08/2022,away,15860,817,Youngstown St.,9,True,3,1,2,win,3 - 1,5285743,810,1,5.2,0,3,1,1,4,5,0,24,19,3,0,0,0,0,1,0,0,0,0,0,102,6,5,1,0,0,1,3,1,2333590,2022
05/15/2022,home,15860,797,Milwaukee,9,True,0,1,-1,loss,0 - 1,5288140,810,1,5.2,0,5,1,1,4,9,0,26,21,3,0,0,0,0,0,0,0,0,1,0,102,4,2,0,1,0,1,1,0,2333590,2022
05/21/2022,away,15860,797,Milwaukee,10,True,7,6,1,win,7 - 6,5289594,810,1,2.1,0,1,2,1,5,3,0,15,7,0,1,0,0,1,2,0,0,0,0,1,61,0,4,0,0,0,1,0,0,2333590,2022
05/28/2022,home,15860,514,Oakland,9,True,24,0,24,win,24 - 0,5290462,810,1,5.1,0,1,0,0,8,7,0,24,16,0,0,0,0,1,0,0,0,0,0,0,96,6,2,1,0,0,1,0,0,2333590,2022
06/04/2022,home,15860,260,Gonzaga,9,True,9,11,-2,loss,9 - 11,5290833,810,1,1.2,0,3,3,2,1,1,0,11,9,0,0,0,0,0,1,0,3,1,0,0,30,2,2,0,0,0,2,0,0,2333590,2022
