App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,4.0,0.0,2,0,0,0,7,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,01/30/2016,home,12360,56,Bentley,9,True,16,2,14,win,291558,689,1755434,2016
0,0,5.0,0.0,0,0,0,1,6,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,2,2,02/06/2016,away,12360,1096,Georgia College,9,True,6,4,2,win,291866,689,1755434,2016
0,0,1.2,0.0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,3,0,02/12/2016,away,12360,11740,West Florida,10,True,5,3,2,win,292029,689,1755434,2016
0,0,0.0,0.0,2,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,02/13/2016,away,12360,11740,West Florida,9,True,5,4,1,win,292134,689,1755434,2016
0,0,1.1,0.0,2,3,1,0,2,0,9,7,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,1,02/27/2016,home,12360,49,Barry,10,True,12,11,1,win,293993,689,1755434,2016
0,1,5.0,0.0,2,1,0,2,3,0,19,16,1,0,0,0,0,0,0,0,0,1,0,68,7,4,1,0,0,1,0,03/05/2016,home,12360,13,Albany St. (GA),9,True,11,1,10,win,295464,689,1755434,2016
0,1,5.1,0.0,8,5,2,2,4,0,26,23,1,0,0,1,1,0,1,0,0,1,0,0,4,5,0,0,0,1,0,03/12/2016,away,12360,608,Saint Leo,9,True,11,9,2,win,297739,689,1755434,2016
0,1,4.1,0.0,9,4,4,0,2,0,22,21,0,1,0,1,0,0,0,0,0,0,1,0,5,6,0,1,0,1,0,03/19/2016,home,12360,24639,Nova Southeastern,9,True,4,7,-3,loss,299368,689,1755434,2016
0,1,4.0,0.0,4,5,3,2,3,0,21,18,0,0,0,0,1,1,0,0,0,0,0,0,6,4,0,0,0,1,0,03/26/2016,away,12360,9680,Embry-Riddle (FL),10,True,10,11,-1,loss,301498,689,1755434,2016
0,0,1.0,0.0,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,04/03/2016,home,12360,230,Florida Tech,9,True,8,7,1,win,303403,689,1755434,2016
0,0,0.2,0.0,4,4,4,1,1,0,7,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,04/09/2016,home,12360,1001,Catawba,9,True,15,10,5,win,304667,689,1755434,2016
0,0,2.0,0.0,4,2,2,0,3,0,10,10,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,04/16/2016,away,12360,20794,Lynn,9,True,15,9,6,win,306880,689,1755434,2016
0,0,2.0,0.0,1,0,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,29,2,3,0,0,0,2,0,05/13/2016,away,12360,584,Rollins,9,True,8,4,4,win,312998,689,1755434,2016
