date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,43,Austin Peay,9,True,17,18,-1,loss,17 - 18,5211692,67,1,1,3.1,0.0,5,6,6,3,3,0,17,14,2,0,0,1,0,0,0,0,0,0,0,74,3,3,0,0,0,1,0,0,2473355,2022
02/26/2022,away,15860,10411,USC Upstate,9,True,2,6,-4,loss,2 - 6,5217566,67,1,0,4.1,0.0,5,2,0,1,1,0,18,16,0,0,0,0,0,0,0,0,0,1,0,59,4,7,0,1,0,2,0,0,2473355,2022
03/05/2022,away,15860,2711,North Florida,9,True,10,4,6,win,10 - 4,5225585,67,1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,2,0,0,2473355,2022
03/09/2022,away,15860,651,South Fla.,9,True,8,11,-3,loss,8 - 11,5229336,67,1,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,7,0,0,2473355,2022
03/11/2022,away,15860,415,Miami (FL),9,True,12,11,1,win,12 - 11,5231808,67,1,0,1.2,0.0,2,2,2,1,0,0,8,7,0,0,0,1,0,0,0,2,0,0,0,40,3,2,1,0,0,2,0,0,2473355,2022
03/13/2022,away,15860,415,Miami (FL),9,True,2,12,-10,loss,2 - 12,5233285,67,1,0,1.1,0.0,1,1,1,1,1,0,6,5,1,0,0,0,1,0,0,1,0,0,0,29,1,2,0,0,0,7,0,0,2473355,2022
03/20/2022,away,15860,746,Virginia,9,True,8,16,-8,loss,8 - 16,5240964,67,1,0,1.1,0.0,4,5,5,1,1,0,9,8,1,0,0,1,0,0,0,0,0,0,0,33,3,0,0,0,0,4,1,0,2473355,2022
03/23/2022,home,15860,590,Sacred Heart,9,True,5,2,3,win,5 - 2,5243867,67,1,0,1.2,0.0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,2,0,0,0,21,0,1,0,0,1,3,2,0,2473355,2022
03/26/2022,home,15860,367,Louisville,11,True,6,10,-4,loss,6 - 10,5246457,67,1,0,0.2,0.0,3,4,4,3,0,0,7,4,1,0,0,1,0,0,0,0,0,0,0,27,0,1,0,0,0,2,0,0,2473355,2022
03/27/2022,home,15860,367,Louisville,9,True,1,15,-14,loss,1 - 15,5248038,67,1,0,0.2,0.0,5,4,4,0,1,0,7,7,2,0,0,1,0,0,0,3,3,0,0,22,1,0,0,0,0,6,1,0,2473355,2022
03/29/2022,away,15860,164,UConn,9,True,5,3,2,win,5 - 3,5249429,67,1,0,1.0,0.0,3,1,1,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,19,1,1,0,0,0,2,0,0,2473355,2022
04/02/2022,home,15860,749,Wake Forest,9,True,8,20,-12,loss,8 - 20,5253430,67,1,0,2.0,0.0,4,2,2,3,3,0,13,9,0,0,0,0,0,0,0,3,3,0,1,66,1,2,0,0,0,4,1,0,2473355,2022
04/08/2022,home,15860,545,Pittsburgh,9,True,3,13,-10,loss,3 - 13,5258369,67,1,0,3.2,0.0,6,4,4,0,4,0,16,15,1,1,0,0,0,0,0,2,2,0,1,72,1,5,0,0,0,2,1,0,2473355,2022
04/15/2022,away,15860,490,NC State,9,True,3,6,-3,loss,3 - 6,5266056,67,1,0,1.2,0.0,2,2,2,1,3,0,8,6,0,0,0,0,1,1,0,0,0,0,0,34,0,1,0,0,0,2,1,0,2473355,2022
04/20/2022,home,15860,164,UConn,9,True,0,8,-8,loss,0 - 8,5270228,67,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,4,0,0,2473355,2022
04/24/2022,home,15860,742,Virginia Tech,9,True,4,6,-2,loss,4 - 6,5275143,67,1,0,1.0,0.0,2,2,2,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,3,0,0,2473355,2022
04/27/2022,away,15860,368,UMass Lowell,9,True,0,10,-10,loss,0 - 10,5277195,67,1,0,3.0,0.0,4,3,3,1,3,0,14,13,0,0,0,1,0,0,0,0,0,0,0,56,1,5,0,0,0,2,1,0,2473355,2022
05/03/2022,home,15860,81,Bryant,9,True,5,1,4,win,5 - 1,5282320,67,1,0,2.2,0.0,1,0,0,3,4,0,12,9,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,2,2,0,2473355,2022
05/17/2022,home,15860,380,Maine,9,True,7,18,-11,loss,7 - 18,5288735,67,1,0,0.1,0.0,2,3,2,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,7,0,0,2473355,2022
