App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,02/12/2022,neutral,15860,445,Morehouse,9,True,18,4,14,win,2167619,1076,2668511,2022
1,0,1.1,0.0,2,2,2,1,1,0,7,5,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,4,0,0,03/03/2022,neutral,15860,1460,Wilmington (DE),9,True,0,11,-11,loss,2170095,1076,2668511,2022
1,0,0.2,0.0,3,2,2,1,1,0,6,5,1,0,0,1,0,0,0,2,2,0,0,20,1,0,0,0,0,4,0,0,03/06/2022,away,15860,65,Bloomsburg,9,True,3,11,-8,loss,2170925,1076,2668511,2022
1,0,1.0,0.0,2,1,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,03/20/2022,home,15860,9630,West Va. Wesleyan,9,True,19,3,16,win,2174083,1076,2668511,2022
1,0,2.0,0.0,1,1,1,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,1,0,04/10/2022,home,15860,12799,Wheeling,9,True,4,5,-1,loss,2185667,1076,2668511,2022
1,0,1.1,0.0,1,1,0,0,1,0,6,6,0,0,1,0,0,0,0,0,0,0,0,23,0,3,0,0,0,3,0,0,04/15/2022,home,15860,30126,Notre Dame (OH),9,True,7,9,-2,loss,2187068,1076,2668511,2022
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,3,0,0,04/24/2022,away,15860,934,Alderson Broaddus,9,True,20,5,15,win,2181469,1076,2668511,2022
1,0,1.0,0.0,1,1,1,0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,04/30/2022,away,15860,1438,West Liberty,9,True,9,4,5,win,2187238,1076,2668511,2022
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,05/01/2022,neutral,15860,1438,West Liberty,9,True,11,8,3,win,2185990,1076,2668511,2022
1,0,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,05/08/2022,home,15860,243,Frostburg St.,9,True,5,10,-5,loss,2186313,1076,2668511,2022
1,0,0.2,0.0,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,05/09/2022,away,15860,243,Frostburg St.,9,True,4,7,-3,loss,2273035,1076,2668511,2022
