App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.2,0.0,4,1,1,2,5,0,15,12,0,0,0,0,2,0,0,0,0,1,0,59,3,1,0,0,0,2,0,0,03/05/2021,neutral,15580,463,Nebraska,9,True,6,5,1,win,2045629,559,1988220,2021
1,0,1.1,0.0,2,2,2,1,2,0,7,6,0,0,0,0,0,0,0,1,0,0,0,30,1,1,0,0,0,2,1,0,03/13/2021,neutral,15580,418,Michigan,9,True,0,4,-4,loss,2055306,559,1988220,2021
1,0,1.1,0.0,3,2,2,1,1,0,8,7,1,0,0,0,0,0,1,0,0,0,0,26,1,2,0,1,0,2,0,0,03/19/2021,away,15580,306,Indiana,9,True,1,2,-1,loss,2045681,559,1988220,2021
1,0,1.2,0.0,3,2,2,0,2,0,7,6,0,0,0,1,0,0,0,3,1,0,1,37,1,1,0,0,0,5,0,0,03/21/2021,away,15580,306,Indiana,9,True,4,9,-5,loss,2045683,559,1988220,2021
1,0,1.1,0.0,3,3,3,0,1,0,8,7,2,0,0,0,0,1,0,3,0,0,0,14,1,2,0,0,0,2,0,0,03/28/2021,home,15580,587,Rutgers,9,True,4,15,-11,loss,2055314,559,1988220,2021
1,0,3.0,0.0,5,5,4,1,2,0,14,12,1,1,0,2,0,0,0,0,0,1,0,55,2,3,1,0,0,2,0,0,04/03/2021,home,15580,312,Iowa,9,True,10,8,2,win,2055315,559,1988220,2021
1,1,5.1,0.0,6,1,1,1,3,0,22,21,0,0,0,1,1,0,0,0,0,0,0,62,5,7,1,0,0,1,0,0,04/12/2021,away,15580,416,Michigan St.,9,True,8,2,6,win,2051152,559,1988220,2021
1,1,5.0,0.0,3,2,2,1,3,0,20,18,1,0,0,1,1,1,0,0,0,0,0,67,9,3,0,0,0,1,0,0,04/18/2021,away,15580,301,Illinois,9,True,6,4,2,win,2054066,559,1988220,2021
1,1,8.0,0.0,3,0,0,4,4,0,29,24,1,0,0,0,0,0,0,0,0,1,0,110,9,9,0,0,0,1,1,1,04/25/2021,home,15580,301,Illinois,9,True,0,1,-1,loss,2054070,559,1988220,2021
1,1,3.0,0.0,8,6,5,1,2,0,17,15,0,0,0,1,0,0,0,0,0,0,1,77,1,5,0,0,0,1,1,0,05/02/2021,away,15580,518,Ohio St.,9,True,16,15,1,win,2055484,559,1988220,2021
1,1,3.0,0.0,3,3,3,1,4,0,13,12,0,1,0,0,0,0,0,0,0,0,0,46,2,3,0,1,0,1,0,0,05/11/2021,home,15580,518,Ohio St.,9,True,1,5,-4,loss,2078503,559,1988220,2021
1,1,1.0,0.0,7,4,4,2,2,0,11,9,1,1,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,1,0,1,05/16/2021,away,15580,392,Maryland,9,True,2,7,-5,loss,2050037,559,1988220,2021
1,1,7.0,0.0,4,2,2,0,6,0,25,23,0,0,0,1,0,0,0,0,0,1,1,95,8,7,1,0,0,1,2,0,05/22/2021,away,15580,428,Minnesota,9,True,17,4,13,win,2053189,559,1988220,2021
1,1,7.2,0.0,7,2,2,2,1,0,32,29,2,0,0,1,0,1,0,0,0,0,0,107,6,14,0,1,0,1,0,0,05/30/2021,home,15580,428,Minnesota,9,True,1,2,-1,loss,2053204,559,1988220,2021
