date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,454,Murray St.,9,True,18,3,15,win,18 - 3,4707914,527,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,5,1,2133672,2019
03/02/2019,home,14781,559,Purdue,9,True,3,2,1,win,3 - 2,4730556,527,1,1.1,0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,3,0,2133672,2019
03/12/2019,away,14781,782,Wichita St.,9,True,2,8,-6,loss,2 - 8,4732229,527,1,2.2,0,3,4,4,1,2,0,12,11,2,0,0,1,0,0,0,1,0,0,0,44,2,4,0,0,0,2,1,2133672,2019
03/19/2019,away,14781,1004,Central Ark.,9,True,3,9,-6,loss,3 - 9,4741557,527,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,6,0,2133672,2019
04/02/2019,away,14781,522,Oklahoma,11,True,4,2,2,win,4 - 2,4756853,527,1,2.0,0,1,0,0,2,1,0,10,6,0,0,0,0,0,1,1,0,0,1,0,32,3,2,1,0,0,6,0,2133672,2019
04/07/2019,away,14781,771,Western Ill.,9,True,7,11,-4,loss,7 - 11,4762515,527,1,2.0,0,3,2,2,0,3,0,8,7,0,0,0,0,1,0,0,0,0,0,1,44,1,1,0,0,0,3,1,2133672,2019
04/09/2019,away,14781,31,Arkansas,9,True,8,15,-7,loss,8 - 15,4764564,527,1,1.0,0,2,1,1,1,2,0,6,4,1,0,0,0,0,0,0,1,1,0,1,34,0,1,0,0,0,7,0,2133672,2019
04/14/2019,home,14781,464,Omaha,9,True,10,7,3,win,10 - 7,4770094,527,1,2.0,0,0,0,0,1,1,0,8,6,0,0,0,0,1,1,0,0,0,0,0,31,0,5,1,0,0,4,0,2133672,2019
04/20/2019,away,14781,493,North Dakota St.,9,True,11,5,6,win,11 - 5,4776158,527,1,4.0,0,0,0,0,0,6,0,14,14,0,0,0,0,0,0,0,0,0,0,0,43,1,5,1,0,0,2,4,2133672,2019
05/07/2019,away,14781,32,Little Rock,10,True,5,6,-1,loss,5 - 6,4789081,527,1,3.0,0,2,1,1,0,3,0,11,11,0,0,0,1,0,0,0,0,0,0,0,42,1,5,0,1,0,5,0,2133672,2019
05/14/2019,home,14781,782,Wichita St.,9,True,2,4,-2,loss,2 - 4,4791523,527,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,8,1,2133672,2019
05/18/2019,away,14781,464,Omaha,9,True,13,9,4,win,13 - 9,4792427,527,1,4.0,0,3,2,2,3,2,0,17,14,1,0,0,1,0,0,0,0,0,0,0,71,4,5,0,0,1,3,2,2133672,2019
05/23/2019,away,14781,649,South Dakota St.,9,True,5,2,3,win,5 - 2,4794623,527,1,0.2,0,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,2,0,2133672,2019
05/25/2019,away,14781,464,Omaha,9,True,0,4,-4,loss,0 - 4,4795152,527,1,1.2,0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,1,2,0,0,0,3,1,2133672,2019
