date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,1356,Seattle U,9,True,10,5,5,win,10 - 5,292491,610,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,4,0,1750029,2016
02/21/2016,home,12360,1356,Seattle U,9,True,1,4,-3,loss,1 - 4,293187,610,0,0,1.2,0.0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0,3,1,0,0,18,2,2,0,0,0,2,0,1750029,2016
03/01/2016,away,12360,674,Stanford,9,True,1,9,-8,loss,1 - 9,294700,610,0,0,2.2,0.0,3,3,3,0,3,0,11,11,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,1750029,2016
03/06/2016,away,12360,29,Arizona,9,True,5,11,-6,loss,5 - 11,295843,610,0,0,0.2,0.0,2,2,2,0,0,0,4,3,1,1,0,0,0,0,0,2,2,0,1,21,0,2,0,0,0,3,0,1750029,2016
04/03/2016,away,12360,631,Santa Clara,9,True,9,13,-4,loss,9 - 13,303181,610,0,0,0.1,0.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,10,0,1,0,0,0,3,0,1750029,2016
04/08/2016,away,12360,534,Pacific,9,True,14,2,12,win,14 - 2,304079,610,0,0,1.0,0.0,2,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,21,1,2,0,0,0,3,0,1750029,2016
04/23/2016,away,12360,756,Washington,9,True,1,6,-5,loss,1 - 6,308923,610,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,3,0,1750029,2016
04/26/2016,home,12360,104,UC Santa Barbara,11,True,3,4,-1,loss,3 - 4,309592,610,0,0,1.1,0.0,2,1,1,1,1,0,7,4,0,0,0,0,0,0,1,3,0,1,1,22,2,1,0,1,0,6,0,1750029,2016
05/13/2016,home,12360,541,Pepperdine,9,True,1,10,-9,loss,1 - 10,312917,610,0,0,1.2,0.0,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,2,1,0,1,22,0,5,0,0,0,3,0,1750029,2016
06/04/2016,home,12360,726,Navy,13,True,5,8,-3,loss,5 - 8,314590,610,0,0,0.2,0.0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,8,0,1750029,2016
