date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2012,home,10942,774,Western Mich.,9,True,17,2,15,win,17 - 2,756223,28,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1100646,2012
02/26/2012,home,10942,111,UC Riverside,9,True,11,2,9,win,11 - 2,757384,28,1,1.0,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1100646,2012
03/04/2012,home,10942,610,Saint Mary's (CA),11,True,3,4,-1,loss,3 - 4,759195,28,1,2.0,2,1,1,1,2,0,9,7,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,6,0,1100646,2012
03/09/2012,away,10942,99,Long Beach St.,12,True,3,2,1,win,3 - 2,760041,28,1,3.0,0,0,0,0,2,0,10,9,0,0,0,0,0,1,0,0,0,0,0,35,5,2,1,0,0,2,1,1100646,2012
03/11/2012,away,10942,99,Long Beach St.,9,True,6,1,5,win,6 - 1,761038,28,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,2,0,1100646,2012
03/14/2012,home,10942,30024,Utah Valley,9,True,6,9,-3,loss,6 - 9,761989,28,1,1.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1100646,2012
03/16/2012,away,10942,110,UCLA,9,True,5,6,-1,loss,5 - 6,762318,28,1,0.2,1,1,1,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,1,0,2,0,1100646,2012
03/18/2012,away,10942,110,UCLA,9,True,4,3,1,win,4 - 3,763572,28,1,1.0,2,1,1,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,1,3,0,1100646,2012
03/21/2012,home,10942,465,UNLV,9,True,4,2,2,win,4 - 2,764104,28,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,1100646,2012
03/24/2012,home,10942,107,California,9,True,2,3,-1,loss,2 - 3,764791,28,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,2,0,1100646,2012
03/25/2012,home,10942,107,California,9,True,9,6,3,win,9 - 6,765529,28,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,5,0,1100646,2012
03/27/2012,home,10942,97,Cal St. Fullerton,9,True,1,0,1,win,1 - 0,766073,28,1,1.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,1,4,0,1100646,2012
03/28/2012,home,10942,97,Cal St. Fullerton,9,True,5,9,-4,loss,5 - 9,766338,28,1,1.0,1,1,0,0,1,0,4,3,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,6,1,1100646,2012
04/01/2012,away,10942,529,Oregon,9,True,3,4,-1,loss,3 - 4,767702,28,1,0.1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1100646,2012
04/06/2012,home,10942,528,Oregon St.,9,True,3,2,1,win,3 - 2,769171,28,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1100646,2012
04/07/2012,home,10942,528,Oregon St.,9,True,5,1,4,win,5 - 1,769783,28,1,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1100646,2012
