App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,4.0,0.0,2,1,1,2,6,0,17,15,0,0,0,1,0,0,0,0,0,0,0,61,4,2,1,0,0,2,1,0,02/24/2023,neutral,16340,83,Bucknell,9,True,9,1,8,win,2391352,67,2473355,2023,1
1,1,2.1,0.0,3,3,3,2,3,0,14,9,0,0,0,0,0,2,0,0,0,0,1,68,2,2,0,0,0,1,1,0,03/04/2023,away,16340,1157,Kennesaw St.,9,True,7,4,3,win,2392819,67,2473355,2023,1
1,1,3.0,0.0,6,8,8,3,3,0,17,14,0,1,0,4,1,0,0,0,0,0,0,69,3,2,0,1,0,1,3,0,03/10/2023,away,16340,742,Virginia Tech,9,True,3,13,-10,loss,2394333,67,2473355,2023,1
1,1,4.0,0.0,3,1,0,2,5,0,18,16,1,0,0,0,0,0,0,0,0,0,0,67,5,2,0,0,0,1,1,0,03/19/2023,away,16340,234,Florida St.,9,True,8,2,6,win,2396712,67,2473355,2023,1
1,1,3.0,0.0,4,3,3,3,4,0,16,12,1,0,0,0,0,0,0,0,0,0,1,52,1,4,0,0,0,1,0,0,03/26/2023,home,16340,490,NC State,10,True,8,7,1,win,2426343,67,2473355,2023,1
1,1,3.2,0.0,5,4,4,2,5,0,19,16,1,0,0,2,0,1,0,0,0,0,0,75,3,3,0,0,0,1,1,0,04/02/2023,home,16340,255,Georgia Tech,9,True,24,12,12,win,2399518,67,2473355,2023,1
1,1,3.0,0.0,3,2,2,1,5,0,14,13,0,0,0,1,0,0,0,0,0,0,0,51,3,1,0,1,0,1,1,0,04/08/2023,away,16340,367,Louisville,9,True,2,4,-2,loss,2400907,67,2473355,2023,1
1,1,4.0,0.0,4,3,3,1,2,0,17,15,1,0,0,0,0,1,0,0,0,0,0,55,6,3,0,1,0,1,0,0,04/16/2023,home,16340,193,Duke,9,True,2,6,-4,loss,2402526,67,2473355,2023,1
1,1,4.0,0.0,5,2,2,1,2,0,17,16,1,0,0,0,0,0,0,0,0,0,0,78,4,5,0,0,0,1,0,0,04/23/2023,away,16340,457,North Carolina,9,True,6,2,4,win,2404221,67,2473355,2023,1
1,1,6.0,0.0,2,1,1,0,1,0,20,19,0,0,0,0,0,1,0,0,0,0,0,61,8,7,1,0,0,1,0,0,04/28/2023,home,16340,147,Clemson,9,True,3,1,2,win,2431752,67,2473355,2023,1
1,0,4.0,0.0,0,0,0,1,4,0,13,11,0,0,0,0,0,0,0,0,0,1,0,47,5,3,1,0,0,4,1,0,05/06/2023,away,16340,749,Wake Forest,12,True,11,9,2,win,2406476,67,2473355,2023,1
1,1,5.0,0.0,3,1,1,0,9,0,19,18,1,0,0,0,0,1,0,0,0,0,0,67,4,2,1,0,0,1,4,0,05/14/2023,home,16340,739,Villanova,9,True,12,3,9,win,2407235,67,2473355,2023,1
1,1,7.0,0.0,4,3,3,2,4,0,27,24,2,0,0,0,0,1,0,0,0,0,0,75,10,6,1,0,0,1,1,0,05/19/2023,neutral,16340,513,Notre Dame,9,True,8,4,4,win,2407632,67,2473355,2023,1
1,1,2.0,0.0,3,3,3,1,3,0,10,8,1,0,0,0,0,0,0,0,0,0,1,42,1,2,0,0,0,1,0,0,06/02/2023,neutral,16340,716,Troy,9,True,10,11,-1,loss,2566936,67,2473355,2023,1
1,1,4.1,0.0,4,0,0,2,5,0,20,17,1,0,0,0,0,1,0,0,0,0,0,72,3,4,0,0,0,1,0,0,06/04/2023,neutral,16340,716,Troy,9,True,4,1,3,win,2566940,67,2473355,2023,1
