App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,7.0,7,4,4,1,5,0,30,29,1,1,0,0,0,0,0,0,0,0,0,0,10,6,1,0,0,1,3,02/13/2015,home,12080,1274,Northwest Nazarene,9,True,15,7,8,win,404895,2696,1646401,2015
0,1,7.1,9,4,3,0,5,0,34,31,1,0,2,0,0,2,0,0,0,0,1,0,8,8,0,0,0,1,0,02/28/2015,home,12080,30147,Fresno Pacific,9,True,5,4,1,win,406823,2696,1646401,2015
0,1,7.0,8,5,5,3,7,0,32,29,2,0,1,0,0,0,0,0,0,0,0,105,11,3,0,0,0,1,1,03/05/2015,home,12080,30175,Holy Names,9,True,10,9,1,win,407559,2696,1646401,2015
0,1,6.1,11,4,2,0,4,0,31,26,1,0,0,0,0,2,0,0,0,3,0,116,9,5,0,1,0,1,3,03/15/2015,home,12080,30095,Utah Tech,9,True,4,9,-5,loss,410289,2696,1646401,2015
0,1,0.2,6,8,8,0,1,0,10,8,4,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,03/23/2015,away,12080,30135,California Baptist,9,True,3,12,-9,loss,412539,2696,1646401,2015
0,1,3.1,7,8,6,2,3,0,20,17,2,0,2,1,0,0,0,0,0,1,0,75,5,2,0,1,0,1,1,03/28/2015,away,12080,30146,Azusa Pacific,9,True,11,15,-4,loss,413586,2696,1646401,2015
0,1,7.0,8,1,1,1,3,0,30,26,1,0,0,0,0,1,0,0,0,2,0,114,7,10,0,0,0,1,1,04/02/2015,away,12080,30149,Point Loma,9,True,1,2,-1,loss,415154,2696,1646401,2015
0,1,6.0,2,1,1,1,1,0,20,18,1,0,0,0,0,0,0,0,0,1,0,52,8,7,1,0,0,1,0,04/11/2015,home,12080,2697,Hawaii Hilo,9,True,19,7,12,win,417566,2696,1646401,2015
0,1,7.0,9,4,3,1,2,0,30,27,2,0,0,0,0,0,0,0,0,2,0,0,12,5,0,1,0,1,2,04/18/2015,away,12080,2697,Hawaii Hilo,9,True,3,4,-1,loss,419829,2696,1646401,2015
0,1,7.0,5,1,0,1,1,0,26,25,0,0,0,0,0,0,0,0,0,0,0,80,10,8,1,0,0,1,0,04/26/2015,home,12080,30123,Academy of Art,9,True,8,4,4,win,422471,2696,1646401,2015
