date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/10/2012,away,10942,128,UCF,9,True,4,5,-1,loss,4 - 5,760485,400,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,2,0,1090422,2012
03/11/2012,away,10942,128,UCF,9,True,1,2,-1,loss,1 - 2,761093,400,1,1.2,2,0,0,1,0,0,8,7,0,0,0,0,0,0,0,1,1,0,0,29,1,4,0,0,0,3,0,1090422,2012
03/13/2012,away,10942,272,Hartford,9,True,8,7,1,win,8 - 7,761614,400,1,2.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,5,1,1090422,2012
03/19/2012,away,10942,523,Old Dominion,9,True,8,0,8,win,8 - 0,763731,400,1,3.2,2,0,0,0,5,0,13,13,1,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,1,2,5,1090422,2012
03/23/2012,away,10942,236,Fordham,9,True,5,4,1,win,5 - 4,764488,400,1,1.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,2,0,1090422,2012
03/24/2012,away,10942,236,Fordham,10,True,4,5,-1,loss,4 - 5,764862,400,1,2.2,3,1,1,1,1,0,12,9,0,0,0,0,0,1,1,0,0,1,0,53,4,2,0,1,0,2,1,1090422,2012
04/01/2012,home,10942,14,UAlbany,9,True,4,9,-5,loss,4 - 9,768178,400,1,1.0,5,4,4,1,1,0,9,8,1,0,0,1,0,0,0,1,1,0,0,37,2,0,0,1,0,2,0,1090422,2012
04/02/2012,home,10942,164,UConn,9,True,5,12,-7,loss,5 - 12,768222,400,1,0.1,3,3,3,0,0,0,5,4,0,0,0,0,0,1,0,2,2,0,0,18,1,0,0,0,0,3,0,1090422,2012
04/05/2012,home,10942,340,La Salle,9,True,2,1,1,win,2 - 1,768855,400,1,1.1,1,0,0,0,1,0,6,5,0,0,0,0,0,1,0,3,0,0,0,23,1,2,1,0,0,2,0,1090422,2012
04/07/2012,home,10942,340,La Salle,9,True,2,1,1,win,2 - 1,769733,400,1,1.0,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,2,1,1090422,2012
04/10/2012,home,10942,500,Northeastern,9,True,4,1,3,win,4 - 1,770938,400,1,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,1,3,0,1090422,2012
04/15/2012,away,10942,606,Saint Joseph's,9,True,3,2,1,win,3 - 2,772646,400,1,1.2,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,2,0,1090422,2012
04/18/2012,home,10942,275,Harvard,9,True,8,7,1,win,8 - 7,773658,400,1,2.1,4,1,1,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3,0,1090422,2012
04/20/2012,away,10942,609,Saint Louis,9,True,6,5,1,win,6 - 5,773825,400,1,2.0,1,1,1,1,1,0,9,7,0,0,0,0,0,1,0,0,0,0,0,41,3,2,1,0,0,2,1,1090422,2012
04/25/2012,home,10942,380,Maine,9,True,11,5,6,win,11 - 5,775703,400,1,1.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,12,2,0,0,0,0,4,0,1090422,2012
04/27/2012,home,10942,690,Temple,13,True,3,6,-3,loss,3 - 6,776124,400,1,4.2,4,4,3,2,6,0,23,20,2,0,0,0,0,1,0,0,0,0,0,79,5,3,0,1,0,2,2,1090422,2012
05/02/2012,home,10942,500,Northeastern,9,True,7,6,1,win,7 - 6,777636,400,1,1.1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,8,2,1,0,0,1,6,0,1090422,2012
05/04/2012,home,10942,575,Richmond,9,True,3,1,2,win,3 - 1,777882,400,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,1,4,0,1090422,2012
05/06/2012,home,10942,575,Richmond,9,True,5,3,2,win,5 - 3,778678,400,1,1.2,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,18,0,4,0,0,1,2,1,1090422,2012
05/10/2012,away,10942,175,Dayton,11,True,7,8,-1,loss,7 - 8,779050,400,1,2.2,2,1,1,1,2,0,12,9,0,0,0,0,0,1,0,0,0,1,0,43,4,2,0,1,0,2,1,1090422,2012
05/12/2012,away,10942,175,Dayton,10,True,1,2,-1,loss,1 - 2,779399,400,1,0.1,2,0,0,1,1,0,4,3,0,0,0,0,0,0,1,1,1,0,0,10,0,0,0,0,0,2,0,1090422,2012
05/18/2012,home,10942,249,George Washington,9,True,6,3,3,win,6 - 3,780044,400,1,2.0,3,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,1,2,1,1090422,2012
05/23/2012,home,10942,572,Rhode Island,9,True,5,6,-1,loss,5 - 6,780487,400,1,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,14,1,1,0,0,0,2,0,1090422,2012
