date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/28/2021,home,15580,626,San Diego St.,9,True,4,14,-10,loss,4 - 14,5050262,630,1,0.1,0,1,3,3,2,0,0,6,2,0,0,0,0,1,2,0,2,1,0,0,24,1,0,0,0,0,2,0,0,2131191,2021
03/30/2021,home,15580,107,California,9,True,10,7,3,win,10 - 7,5042461,630,1,2.0,0,5,6,6,1,3,0,12,11,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2131191,2021
04/06/2021,away,15580,629,San Francisco,9,True,1,7,-6,loss,1 - 7,5048833,630,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,4,0,0,2131191,2021
04/27/2021,away,15580,529,Oregon,9,True,7,11,-4,loss,7 - 11,5068456,630,1,5.0,0,5,6,5,6,4,0,25,16,1,0,1,1,1,2,0,0,0,0,1,97,2,6,0,0,0,2,2,0,2131191,2021
05/02/2021,away,15580,108,UC Davis,11,True,14,11,3,win,14 - 11,5072606,630,1,3.0,0,2,1,1,3,1,0,12,9,0,1,0,0,0,0,0,0,0,0,0,47,2,4,0,0,0,2,0,0,2131191,2021
05/08/2021,away,15580,626,San Diego St.,9,True,3,17,-14,loss,3 - 17,5076070,630,1,3.0,0,2,3,3,2,3,0,14,11,1,1,0,0,1,1,0,0,0,0,0,59,1,5,0,0,0,3,0,0,2131191,2021
05/11/2021,away,15580,674,Stanford,9,True,7,8,-1,loss,7 - 8,5077330,630,1,1.0,0,1,1,1,2,0,0,7,4,0,0,0,0,0,1,0,3,0,0,0,23,0,3,0,0,0,4,0,0,2131191,2021
05/14/2021,home,15580,721,Air Force,9,True,6,11,-5,loss,6 - 11,5078014,630,1,0.2,0,4,3,3,0,0,0,5,4,1,1,0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,3,0,0,2131191,2021
05/18/2021,home,15580,629,San Francisco,9,True,8,9,-1,loss,8 - 9,5079641,630,1,3.0,0,2,0,0,1,3,0,12,11,0,0,0,0,0,0,0,0,0,0,0,48,2,4,0,0,0,3,0,0,2131191,2021
05/22/2021,home,15580,473,New Mexico,9,True,2,6,-4,loss,2 - 6,5081286,630,1,1.1,0,1,0,0,2,1,0,7,5,0,0,0,0,0,0,0,2,0,0,0,33,1,2,0,0,0,2,1,0,2131191,2021
05/28/2021,home,15580,466,Nevada,9,True,6,16,-10,loss,6 - 16,5082226,630,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,4,0,0,2131191,2021
05/30/2021,away,15580,466,Nevada,9,True,2,12,-10,loss,2 - 12,5082515,630,1,0.2,0,2,2,2,1,0,0,4,3,0,0,0,0,0,0,0,1,1,0,0,14,1,0,0,0,0,3,0,0,2131191,2021
