date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/24/2019,home,14781,539,Penn St.,11,True,4,5,-1,loss,4 - 5,4714956,220,1,1.2,0,1,0,0,0,2,0,5,4,0,0,0,0,0,0,0,3,1,0,1,14,1,1,0,0,0,5,1,2000820,2019
03/01/2019,away,14781,115,Campbell,10,True,2,3,-1,loss,2 - 3,4719495,220,1,3.1,0,2,1,1,2,4,0,14,11,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,0,3,1,2000820,2019
03/08/2019,away,14781,180,Delaware,9,True,3,2,1,win,3 - 2,4735672,220,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,2000820,2019
03/12/2019,away,14781,361,LIU,9,True,3,4,-1,loss,3 - 4,4733530,220,1,1.0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,7,0,2000820,2019
03/16/2019,away,14781,80,Brown,9,True,7,6,1,win,7 - 6,4737335,220,1,1.0,0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,1,3,0,2000820,2019
03/20/2019,away,14781,317,James Madison,9,True,9,2,7,win,9 - 2,4742933,220,1,1.0,0,2,2,2,2,2,0,7,5,0,0,0,0,1,0,0,0,0,0,0,28,0,1,0,0,0,5,0,2000820,2019
03/24/2019,away,14781,310,Iona,9,True,3,0,3,win,3 - 0,4746864,220,1,1.0,0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,31,1,1,0,0,1,3,1,2000820,2019
03/27/2019,home,14781,603,St. John's (NY),9,True,4,3,1,win,4 - 3,4750198,220,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19,1,2,1,0,0,6,0,2000820,2019
03/30/2019,home,14781,386,Marist,9,True,9,6,3,win,9 - 6,4752738,220,1,1.0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,5,0,2000820,2019
04/03/2019,home,14781,813,Yale,9,True,10,9,1,win,10 - 9,4757450,220,1,2.0,0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,23,2,3,1,0,0,5,0,2000820,2019
04/06/2019,away,14781,639,Siena,12,True,6,4,2,win,6 - 4,4760236,220,1,1.0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,13,2,1,0,0,1,3,0,2000820,2019
04/07/2019,away,14781,639,Siena,9,True,4,2,2,win,4 - 2,4762223,220,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,4,0,2000820,2019
04/10/2019,away,14781,283,Hofstra,9,True,9,7,2,win,9 - 7,4765155,220,1,1.0,0,1,1,1,2,1,0,6,4,0,0,0,0,1,0,0,0,0,0,0,27,1,1,0,0,1,7,1,2000820,2019
04/13/2019,away,14781,617,Saint Peter's,9,True,8,2,6,win,8 - 2,4768928,220,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,2000820,2019
04/16/2019,home,14781,236,Fordham,9,True,6,5,1,win,6 - 5,4771866,220,1,1.0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,1,0,13,0,2,0,0,1,4,0,2000820,2019
04/23/2019,away,14781,590,Sacred Heart,9,True,6,0,6,win,6 - 0,4778185,220,1,1.0,0,2,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,2000820,2019
