date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,697,Texas A&M,9,True,6,19,-13,loss,6 - 19,4707964,236,1,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,4,0,1987866,2019
02/22/2019,away,14781,2711,North Florida,12,True,3,4,-1,loss,3 - 4,4712226,236,1,1.2,0,1,0,0,0,4,0,7,6,0,0,0,0,0,1,0,2,1,0,0,33,0,1,0,0,0,2,0,1987866,2019
02/24/2019,away,14781,2711,North Florida,9,True,8,6,2,win,8 - 6,4714585,236,1,4.0,0,4,1,1,1,4,0,17,16,2,0,0,1,0,0,0,0,0,0,0,67,3,5,1,0,0,2,1,1987866,2019
03/03/2019,away,14781,393,UMES,9,True,2,1,1,win,2 - 1,4721561,236,1,7.0,0,3,1,1,1,9,0,24,22,1,0,0,0,0,0,0,0,0,0,1,0,3,8,1,0,0,1,7,1987866,2019
03/09/2019,home,14781,310,Iona,9,True,5,1,4,win,5 - 1,4727556,236,1,7.0,0,5,1,1,1,7,0,26,25,0,0,1,0,0,0,0,0,0,0,0,102,6,7,1,0,0,1,3,1987866,2019
03/16/2019,home,14781,167,Cornell,9,True,0,1,-1,loss,0 - 1,4737278,236,1,6.0,0,2,1,0,3,9,0,24,20,0,0,0,0,0,0,0,0,0,1,0,107,5,4,0,1,0,1,3,1987866,2019
03/23/2019,home,14781,596,St. Bonaventure,9,True,8,1,7,win,8 - 1,4745130,236,1,6.0,0,1,0,0,0,10,0,20,19,0,1,0,0,0,1,0,0,0,0,0,81,2,6,1,0,0,1,3,1987866,2019
03/30/2019,away,14781,572,Rhode Island,9,True,3,5,-2,loss,3 - 5,4753052,236,1,5.2,0,5,2,1,2,6,0,25,22,0,0,0,1,1,0,0,0,0,1,0,107,6,5,0,0,0,1,3,1987866,2019
04/06/2019,home,14781,606,Saint Joseph's,9,True,4,3,1,win,4 - 3,4760932,236,1,6.0,0,6,2,1,1,7,0,26,24,0,0,0,0,0,1,0,0,0,0,0,103,5,5,1,0,0,1,1,1987866,2019
04/13/2019,away,14781,740,VCU,9,True,11,1,10,win,11 - 1,4769290,236,1,6.0,0,4,0,0,0,5,0,21,21,2,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,1,3,1987866,2019
04/19/2019,home,14781,609,Saint Louis,9,True,1,4,-3,loss,1 - 4,4774451,236,1,7.0,0,4,2,2,2,8,0,27,24,0,0,0,0,0,0,0,0,0,1,0,106,6,7,0,1,0,1,4,1987866,2019
04/27/2019,away,14781,368,UMass Lowell,9,True,9,2,7,win,9 - 2,4781536,236,1,3.0,0,6,1,1,0,5,0,15,15,0,0,0,1,0,0,0,0,0,0,0,56,1,3,0,0,0,2,5,1987866,2019
05/04/2019,away,14781,248,George Mason,9,True,2,3,-1,loss,2 - 3,4787190,236,1,8.0,1,4,3,2,1,9,0,29,27,0,0,0,1,0,0,0,0,0,1,0,102,7,8,0,1,0,1,4,1987866,2019
05/11/2019,home,14781,340,La Salle,9,True,5,0,5,win,5 - 0,4790641,236,1,8.0,0,6,0,0,0,7,0,27,26,1,0,0,0,0,0,0,0,0,1,0,83,10,4,1,0,0,1,3,1987866,2019
05/17/2019,away,14781,175,Dayton,9,True,4,3,1,win,4 - 3,4791935,236,1,6.1,0,5,3,1,1,6,0,27,24,0,0,0,1,0,1,0,0,0,1,0,0,6,6,0,0,0,1,3,1987866,2019
05/23/2019,away,14781,740,VCU,9,True,2,1,1,win,2 - 1,4794861,236,1,7.0,0,3,1,1,2,5,0,26,24,0,0,0,1,0,0,0,0,0,0,0,107,7,9,1,0,0,1,2,1987866,2019
05/31/2019,away,14781,768,West Virginia,9,True,2,6,-4,loss,2 - 6,4797777,236,1,2.2,0,3,3,3,5,0,0,15,9,0,0,0,0,1,0,0,0,0,0,1,74,3,4,0,1,0,1,0,1987866,2019
