date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/23/2022,away,15860,222,Fairleigh Dickinson,9,True,3,12,-9,loss,3 - 12,5213502,617,1,0,1.0,0.0,5,4,2,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,0,18,1,1,0,0,0,4,0,0,2683834,2022
02/26/2022,away,15860,165,Coppin St.,9,True,9,2,7,win,9 - 2,5216410,617,1,0,1.1,0.0,1,1,1,2,3,0,7,5,0,0,0,1,1,0,0,1,0,0,0,30,1,0,0,0,0,3,0,0,2683834,2022
02/27/2022,away,15860,165,Coppin St.,9,True,4,12,-8,loss,4 - 12,5218125,617,1,0,1.1,0.0,0,0,0,1,1,0,6,5,0,0,0,0,1,0,0,2,0,0,0,18,1,2,0,0,0,4,0,0,2683834,2022
03/06/2022,away,15860,283,Hofstra,9,True,2,6,-4,loss,2 - 6,5226011,617,1,0,1.0,0.0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,4,0,0,2683834,2022
03/09/2022,away,15860,363,Longwood,9,True,1,24,-23,loss,1 - 24,5230113,617,1,0,2.0,0.0,7,9,6,1,1,0,17,14,4,0,0,1,1,1,0,0,0,0,1,0,0,5,0,0,0,3,0,0,2683834,2022
03/11/2022,away,15860,406,Mercer,9,True,4,17,-13,loss,4 - 17,5230923,617,1,0,4.1,0.0,1,2,2,6,5,0,20,14,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,1,0,2683834,2022
03/16/2022,away,15860,352,Lehigh,9,True,6,19,-13,loss,6 - 19,5236428,617,1,1,3.1,0.0,8,8,7,3,0,0,23,18,2,0,0,2,0,2,0,0,0,0,0,77,5,5,0,1,0,1,0,0,2683834,2022
03/20/2022,away,15860,141,The Citadel,9,True,3,18,-15,loss,3 - 18,5240963,617,1,0,0.2,0.0,2,3,3,2,0,0,6,4,0,1,0,0,1,0,0,1,1,0,0,28,0,2,0,0,0,3,0,0,2683834,2022
03/23/2022,away,15860,342,Lafayette,9,True,3,13,-10,loss,3 - 13,5244086,617,1,1,1.0,0.0,4,6,6,4,1,0,11,7,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2683834,2022
03/30/2022,away,15860,587,Rutgers,9,True,1,17,-16,loss,1 - 17,5250331,617,1,0,1.1,0.0,2,2,2,0,0,0,6,6,0,1,0,1,0,0,0,2,0,0,0,15,2,2,0,0,0,2,0,0,2683834,2022
04/01/2022,home,15860,381,Manhattan,9,True,7,22,-15,loss,7 - 22,5256047,617,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,7,0,0,2683834,2022
04/03/2022,home,15860,381,Manhattan,9,True,0,10,-10,loss,0 - 10,5255393,617,1,0,2.0,0.0,3,1,1,0,0,0,9,9,0,0,0,0,1,0,0,0,0,0,0,30,2,4,0,0,0,3,0,0,2683834,2022
04/05/2022,away,15860,748,Wagner,9,True,6,17,-11,loss,6 - 17,5256726,617,1,0,0.2,0.0,4,3,3,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,23,1,0,0,1,0,2,0,0,2683834,2022
04/10/2022,away,15860,180,Delaware,9,True,0,14,-14,loss,0 - 14,5260659,617,1,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,17,0,3,0,0,0,3,0,0,2683834,2022
04/12/2022,home,15860,222,Fairleigh Dickinson,9,True,8,10,-2,loss,8 - 10,5262959,617,1,0,0.2,0.0,1,1,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,4,0,0,2683834,2022
04/14/2022,away,15860,310,Iona,9,True,5,8,-3,loss,5 - 8,5264201,617,1,0,1.0,0.0,4,3,2,0,1,0,7,6,1,0,0,0,0,0,0,0,0,1,0,28,1,0,0,1,0,2,1,0,2683834,2022
04/19/2022,away,15860,635,Seton Hall,9,True,2,3,-1,loss,2 - 3,5268887,617,1,1,6.1,0.0,8,2,2,1,2,0,28,25,1,2,0,0,2,0,0,0,0,2,0,107,10,7,0,0,0,1,1,0,2683834,2022
04/27/2022,home,15860,748,Wagner,9,True,1,8,-7,loss,1 - 8,5278809,617,1,1,3.2,0.0,8,7,7,2,1,0,21,18,5,1,0,0,0,1,0,0,0,0,0,73,6,3,0,1,0,1,1,0,2683834,2022
05/01/2022,home,15860,482,Niagara,9,True,14,19,-5,loss,14 - 19,5280887,617,1,0,2.1,0.0,2,1,1,0,3,0,9,9,1,0,0,1,0,0,0,0,0,0,0,30,1,3,0,0,0,4,2,0,2683834,2022
05/04/2022,home,15860,352,Lehigh,9,True,4,6,-2,loss,4 - 6,5282629,617,1,1,4.0,0.0,8,6,6,0,2,0,22,20,1,0,0,0,3,2,0,0,0,0,0,84,5,5,0,1,0,1,1,0,2683834,2022
05/08/2022,home,15860,562,Quinnipiac,9,True,3,8,-5,loss,3 - 8,5285276,617,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,4,0,0,2683834,2022
05/10/2022,home,15860,283,Hofstra,9,True,8,15,-7,loss,8 - 15,5285966,617,1,1,5.2,0.0,6,6,6,2,5,0,27,24,1,0,1,0,0,1,0,0,0,0,0,93,3,9,0,1,0,1,2,0,2683834,2022
05/15/2022,away,15860,386,Marist,9,True,1,11,-10,loss,1 - 11,5288063,617,1,1,4.1,0.0,9,5,5,2,5,0,24,20,3,0,0,0,2,0,0,0,0,1,1,101,5,3,0,1,0,1,1,0,2683834,2022
05/20/2022,home,15860,576,Rider,9,True,9,5,4,win,9 - 5,5289373,617,1,1,5.0,0.0,10,5,5,0,4,0,25,25,4,0,0,1,1,0,0,0,0,0,0,104,1,10,1,0,0,1,2,0,2683834,2022
