date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/05/2017,home,12560,130,Central Mo.,9,True,3,9,-6,loss,3 - 9,205297,487,0,1,5.0,0.0,7,8,3,1,5,0,27,23,1,0,0,0,0,1,0,0,0,2,0,0,3,3,0,1,0,1,3,1530312,2017
02/11/2017,home,12560,52,Bellarmine,9,True,10,12,-2,loss,10 - 12,205530,487,0,1,3.0,0.0,9,6,6,1,5,0,19,17,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,2,1530312,2017
02/19/2017,away,12560,766,West Ga.,9,True,5,4,1,win,5 - 4,206650,487,0,1,5.0,0.0,5,3,1,1,7,0,23,20,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,1,4,1530312,2017
02/25/2017,home,12560,30151,Shorter,9,True,12,7,5,win,12 - 7,207427,487,0,1,5.1,0.0,4,7,4,5,8,0,27,22,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1,0,0,1,3,1530312,2017
03/04/2017,away,12560,11740,West Florida,9,True,3,4,-1,loss,3 - 4,208734,487,0,1,4.0,0.0,5,4,4,2,3,0,22,14,1,0,0,0,0,3,0,0,0,1,2,88,5,4,0,1,0,1,0,1530312,2017
03/12/2017,home,12560,30013,Lee,9,True,3,6,-3,loss,3 - 6,210980,487,0,1,5.0,0.0,5,4,4,2,7,0,20,18,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,1,0,1,1,1530312,2017
03/18/2017,home,12560,358,West Ala.,9,True,1,6,-5,loss,1 - 6,212257,487,0,1,3.0,0.0,6,5,5,4,1,0,18,13,1,1,0,1,0,1,0,0,0,0,0,0,4,2,0,1,0,1,1,1530312,2017
03/25/2017,away,12560,181,Delta St.,9,True,10,18,-8,loss,10 - 18,214040,487,0,0,1.1,0.0,6,6,6,1,0,0,11,9,2,0,0,0,0,0,0,1,0,0,1,38,2,2,0,0,0,3,0,1530312,2017
04/04/2017,home,12560,30002,Trevecca Nazarene,9,True,4,0,4,win,4 - 0,216641,487,0,0,3.0,0.0,1,0,0,1,1,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,1530312,2017
04/11/2017,home,12560,1238,Montevallo,9,True,2,1,1,win,2 - 1,218834,487,0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1530312,2017
04/19/2017,away,12560,6,Alabama A&M,9,True,10,6,4,win,10 - 6,221024,487,0,0,2.0,0.0,1,2,1,2,2,0,10,8,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,2,0,1530312,2017
04/23/2017,home,12560,1015,Christian Brothers,9,True,2,1,1,win,2 - 1,222488,487,0,1,5.1,0.0,4,1,1,0,7,0,20,19,1,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,1,2,1530312,2017
