date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,812,Xavier,9,True,5,4,1,win,5 - 4,5207542,8,1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,25,3,0,1,0,0,3,1,0,1982452,2022
02/19/2022,home,15860,812,Xavier,9,True,5,4,1,win,5 - 4,5209744,8,1,0,0.1,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,4,1,0,0,0,1,5,0,0,1982452,2022
02/27/2022,away,15860,703,Texas,9,True,1,6,-5,loss,1 - 6,5218456,8,1,0,1.2,0.0,4,0,0,0,1,0,9,9,0,0,0,0,0,0,0,3,3,0,0,36,2,2,0,0,0,4,1,0,1982452,2022
03/06/2022,home,15860,454,Murray St.,9,True,5,4,1,win,5 - 4,5226519,8,1,0,3.0,0.0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,35,6,2,1,0,0,3,1,0,1982452,2022
03/09/2022,home,15860,487,North Ala.,9,True,5,9,-4,loss,5 - 9,5229502,8,1,0,2.0,0.0,2,0,0,1,2,0,8,7,2,0,0,0,0,0,0,3,2,0,0,33,3,0,0,0,0,5,1,1,1982452,2022
03/18/2022,home,15860,235,Florida,9,True,4,6,-2,loss,4 - 6,5238532,8,1,0,3.0,0.0,4,1,0,2,2,0,16,13,2,0,0,0,0,1,0,0,0,0,0,50,4,2,0,0,0,2,2,0,1982452,2022
03/25/2022,away,15860,430,Mississippi St.,10,True,6,7,-1,loss,6 - 7,5245682,8,1,0,1.1,0.0,0,2,2,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,2,0,0,1982452,2022
04/01/2022,home,15860,697,Texas A&M,9,True,2,3,-1,loss,2 - 3,5251942,8,1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,4,2,0,1982452,2022
04/03/2022,home,15860,697,Texas A&M,9,True,8,4,4,win,8 - 4,5254911,8,1,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,19,3,0,0,0,0,4,0,0,1982452,2022
04/08/2022,away,15860,433,Ole Miss,9,True,7,4,3,win,7 - 4,5258592,8,1,0,1.1,0.0,1,2,2,1,3,0,6,5,0,0,0,1,0,0,0,0,0,0,0,31,1,0,0,0,0,2,0,0,1982452,2022
04/15/2022,away,15860,694,Tennessee,9,True,6,3,3,win,6 - 3,5266035,8,1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,10,0,2,0,0,0,3,0,0,1982452,2022
04/17/2022,away,15860,694,Tennessee,9,True,4,15,-11,loss,4 - 15,5268138,8,1,0,0.0,0.0,3,3,3,2,0,0,5,3,1,0,0,1,0,0,0,1,1,0,0,21,0,0,0,0,0,4,0,0,1982452,2022
04/19/2022,home,15860,9,UAB,9,True,6,7,-1,loss,6 - 7,5269205,8,1,0,2.1,0.0,2,1,1,1,4,0,10,9,0,0,0,0,1,0,1,3,0,0,0,38,2,1,0,1,0,4,1,0,1982452,2022
04/24/2022,home,15860,257,Georgia,9,True,3,0,3,win,3 - 0,5274479,8,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,2,0,0,1982452,2022
04/28/2022,away,15860,648,South Carolina,9,True,5,6,-1,loss,5 - 6,5277739,8,1,0,1.2,0.0,3,1,1,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,27,2,2,0,1,0,2,0,0,1982452,2022
05/06/2022,home,15860,365,LSU,9,True,5,6,-1,loss,5 - 6,5283825,8,1,0,4.0,0.0,4,1,1,2,2,0,18,15,0,0,0,0,0,1,0,0,0,0,0,58,6,3,0,1,0,2,1,0,1982452,2022
05/13/2022,away,15860,37,Auburn,9,True,2,3,-1,loss,2 - 3,5287393,8,1,0,2.1,0.0,2,0,0,1,5,0,10,9,0,0,0,0,0,0,1,1,0,0,0,46,1,1,0,0,0,2,1,0,1982452,2022
05/20/2022,home,15860,31,Arkansas,9,True,8,6,2,win,8 - 6,5289286,8,1,0,2.0,0.0,3,0,0,0,2,0,8,8,0,0,0,0,0,0,0,1,0,0,0,32,1,2,0,0,0,3,1,0,1982452,2022
05/24/2022,home,15860,257,Georgia,9,True,5,3,2,win,5 - 3,5290003,8,1,0,1.2,0.0,2,2,2,0,3,0,7,7,0,0,0,1,0,0,0,2,0,0,0,37,2,0,0,0,0,3,3,0,1982452,2022
05/27/2022,home,15860,697,Texas A&M,9,True,8,12,-4,loss,8 - 12,5290388,8,1,0,0.2,0.0,1,1,1,1,1,0,5,3,0,0,0,0,0,1,0,2,2,0,0,19,0,1,0,1,0,3,1,0,1982452,2022
