date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,380,Maine,9,True,13,1,12,win,13 - 1,5208119,365,1,1,7.0,0.0,2,0,0,1,10,0,24,23,0,0,0,0,0,0,0,0,0,0,0,79,1,9,1,0,0,1,2,1,2486629,2022
02/25/2022,home,15860,711,Towson,9,True,6,0,6,win,6 - 0,5215614,365,1,1,7.0,0.0,2,0,0,2,7,0,26,24,0,0,0,0,0,0,0,0,0,0,0,96,6,8,1,0,0,1,4,0,2486629,2022
03/04/2022,home,15860,522,Oklahoma,11,True,5,4,1,win,5 - 4,5223859,365,1,1,6.2,0.0,8,3,1,1,7,0,28,26,2,0,0,1,0,0,0,0,0,1,0,106,5,6,0,0,0,1,1,0,2486629,2022
03/11/2022,home,15860,61,Bethune-Cookman,9,True,8,7,1,win,8 - 7,5231114,365,1,1,4.1,0.0,2,5,4,1,5,0,18,15,0,0,0,1,0,1,0,0,0,1,0,69,3,5,0,0,0,1,1,0,2486629,2022
03/19/2022,home,15860,697,Texas A&M,9,True,7,11,-4,loss,7 - 11,5240324,365,1,1,3.1,0.0,6,4,4,3,4,0,19,14,2,1,0,0,0,0,0,0,0,0,2,77,2,4,0,0,0,1,1,0,2486629,2022
03/25/2022,away,15860,235,Florida,9,True,2,7,-5,loss,2 - 7,5245610,365,1,1,5.0,0.0,7,6,6,2,3,0,23,20,0,0,0,3,1,0,0,0,0,1,0,83,3,7,0,1,0,1,2,0,2486629,2022
03/31/2022,home,15860,37,Auburn,9,True,5,6,-1,loss,5 - 6,5251257,365,1,1,5.0,0.0,6,6,5,3,5,0,26,22,0,0,0,1,1,0,1,0,0,1,0,104,3,7,0,1,0,1,0,0,2486629,2022
04/09/2022,away,15860,430,Mississippi St.,9,True,4,3,1,win,4 - 3,5259852,365,1,1,4.0,0.0,6,3,2,1,5,0,20,19,1,0,0,2,0,0,0,0,0,0,0,70,2,5,0,0,0,1,3,0,2486629,2022
04/15/2022,away,15860,31,Arkansas,9,True,0,4,-4,loss,0 - 4,5265900,365,1,1,6.2,0.0,7,4,4,2,1,0,28,26,2,0,0,3,0,0,0,0,0,0,0,95,5,13,0,1,0,1,1,0,2486629,2022
04/22/2022,home,15860,434,Missouri,10,True,4,3,1,win,4 - 3,5271576,365,1,1,2.2,0.0,4,2,0,0,3,0,13,13,0,0,0,0,0,0,0,0,0,0,0,53,2,3,0,0,0,1,1,0,2486629,2022
04/30/2022,home,15860,257,Georgia,9,True,7,12,-5,loss,7 - 12,5280145,365,1,1,2.0,0.0,4,3,3,1,1,0,9,8,1,0,0,1,0,0,0,0,0,0,0,32,1,2,0,0,0,1,0,1,2486629,2022
05/07/2022,away,15860,8,Alabama,9,True,3,8,-5,loss,3 - 8,5284797,365,1,1,0.0,0.0,2,2,2,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,1,0,0,2486629,2022
05/10/2022,home,15860,655,Southeastern La.,9,True,17,3,14,win,17 - 3,5286038,365,1,0,1.2,0.0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,3,1,0,2486629,2022
05/14/2022,home,15860,433,Ole Miss,9,True,1,11,-10,loss,1 - 11,5287708,365,1,0,3.0,0.0,5,3,1,0,5,0,15,15,2,0,0,1,0,0,0,2,2,0,0,65,0,4,0,0,0,4,0,0,2486629,2022
05/21/2022,away,15860,736,Vanderbilt,9,True,21,10,11,win,21 - 10,5289590,365,1,0,1.2,0.0,2,3,3,1,1,0,8,7,0,0,0,1,0,0,0,1,0,0,0,35,3,1,0,0,0,3,0,0,2486629,2022
06/05/2022,away,15860,664,Southern Miss.,9,True,4,8,-4,loss,4 - 8,5290931,365,1,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,19,2,1,0,0,0,6,0,0,2486629,2022
