date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,home,15580,754,Washington St.,9,True,3,5,-2,loss,3 - 5,5012396,108,1,2.0,0,4,3,3,1,2,0,11,9,0,1,0,1,1,0,0,0,0,1,0,38,3,1,0,1,0,3,0,0,1883350,2021
03/01/2021,home,15580,551,Portland,9,True,8,1,7,win,8 - 1,5012391,108,1,3.0,0,3,0,0,0,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,35,3,4,0,0,0,3,0,0,1883350,2021
03/06/2021,home,15580,30135,California Baptist,10,True,4,5,-1,loss,4 - 5,5016762,108,1,0.2,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,2,1,0,1883350,2021
03/07/2021,home,15580,30135,California Baptist,9,True,5,6,-1,loss,5 - 6,5018483,108,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,3,0,0,1883350,2021
03/13/2021,home,15580,541,Pepperdine,9,True,5,3,2,win,5 - 3,5024543,108,1,4.2,0,6,1,1,2,2,0,22,20,2,0,0,0,0,0,0,0,0,0,0,80,7,5,1,0,0,2,1,0,1883350,2021
03/21/2021,home,15580,109,UC Irvine,11,True,4,5,-1,loss,4 - 5,5033557,108,1,4.1,0,8,4,4,2,5,0,24,20,1,0,0,1,0,0,0,0,0,2,0,78,6,2,0,0,0,1,2,0,1883350,2021
03/27/2021,away,15580,104,UC Santa Barbara,9,True,0,12,-12,loss,0 - 12,5039592,108,1,2.1,0,5,6,2,2,3,0,16,12,3,0,0,0,3,2,0,0,0,0,0,35,3,1,0,1,0,1,1,1,1883350,2021
04/03/2021,home,15580,111,UC Riverside,10,True,6,4,2,win,6 - 4,5047101,108,1,5.0,0,3,3,2,1,4,0,20,17,1,0,0,0,0,1,0,0,0,0,1,0,4,7,0,0,0,1,1,0,1883350,2021
04/10/2021,away,15580,94,CSU Bakersfield,9,True,4,14,-10,loss,4 - 14,5052926,108,1,2.1,0,6,9,8,3,1,0,17,14,2,0,0,1,0,0,0,0,0,0,0,63,3,3,0,1,0,1,1,0,1883350,2021
04/17/2021,home,15580,97,Cal St. Fullerton,9,True,1,2,-1,loss,1 - 2,5059767,108,1,8.2,0,5,2,2,1,4,0,33,30,0,0,0,0,1,1,0,0,0,1,0,0,11,10,0,1,0,1,3,0,1883350,2021
04/24/2021,away,15580,277,Hawaii,9,True,2,7,-5,loss,2 - 7,5066059,108,1,4.0,0,5,4,4,3,2,0,21,15,0,0,0,1,1,2,0,0,0,1,0,68,7,2,0,1,0,1,0,0,1883350,2021
05/01/2021,home,15580,630,San Jose St.,9,True,12,2,10,win,12 - 2,5071574,108,1,5.0,0,6,2,1,3,2,0,26,20,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,0,0,1,0,0,1883350,2021
05/08/2021,home,15580,101,CSUN,9,True,5,11,-6,loss,5 - 11,5075814,108,1,5.0,0,8,3,1,3,4,0,26,23,5,0,0,0,0,0,0,0,0,0,0,96,3,7,0,0,0,1,1,0,1883350,2021
05/15/2021,away,15580,112,UC San Diego,9,True,3,8,-5,loss,3 - 8,5078970,108,1,3.1,0,8,6,6,2,1,0,21,17,2,1,0,1,1,1,0,0,0,1,0,91,6,3,0,1,0,1,0,0,1883350,2021
05/22/2021,home,15580,90,Cal Poly,9,True,1,5,-4,loss,1 - 5,5081092,108,1,3.1,0,8,4,4,1,1,0,20,16,3,0,0,2,0,1,0,0,0,1,1,71,5,3,0,1,0,1,1,0,1883350,2021
05/29/2021,away,15580,99,Long Beach St.,9,True,1,7,-6,loss,1 - 7,5082377,108,1,5.2,0,8,7,4,2,1,0,27,24,0,0,0,2,0,1,0,0,0,0,0,105,7,6,0,1,0,1,0,0,1883350,2021
