App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,4,4,4,1,0,0,9,7,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,3,0,02/14/2015,home,12080,519,Ohio,9,True,12,14,-2,loss,405185,456,1656657,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,4,1,02/27/2015,neutral,12080,116,Canisius,9,True,3,10,-7,loss,406655,456,1656657,2015
0,0,0.0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,3,0,02/28/2015,neutral,12080,444,Morehead St.,9,True,3,2,1,win,406984,456,1656657,2015
0,0,1.1,1,1,1,1,0,0,6,5,0,0,0,2,0,0,0,3,1,0,0,0,1,3,0,0,0,2,0,03/06/2015,home,12080,340,La Salle,9,True,5,16,-11,loss,407634,456,1656657,2015
0,0,0.2,5,2,2,0,0,0,6,6,0,0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,4,0,03/08/2015,home,12080,340,La Salle,9,True,3,14,-11,loss,408307,456,1656657,2015
0,0,1.1,4,5,5,1,1,0,8,7,1,0,0,0,0,0,0,3,0,0,0,30,1,1,0,0,0,3,0,03/14/2015,home,12080,48,Charleston So.,9,True,0,10,-10,loss,409716,456,1656657,2015
0,0,1.0,3,2,2,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,03/21/2015,home,12080,149,Coastal Carolina,9,True,3,13,-10,loss,411627,456,1656657,2015
0,0,0.1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,7,1,0,0,0,0,6,0,03/31/2015,away,12080,692,Tennessee Tech,9,True,14,5,9,win,414535,456,1656657,2015
0,0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,8,1,1,0,0,0,5,0,04/02/2015,away,12080,460,UNCW,9,True,5,17,-12,loss,415002,456,1656657,2015
0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,5,0,0,0,0,0,6,0,04/07/2015,away,12080,198,ETSU,9,True,6,3,3,win,416557,456,1656657,2015
0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,6,0,04/10/2015,away,12080,1320,Presbyterian,9,True,3,8,-5,loss,417038,456,1656657,2015
0,0,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,04/11/2015,away,12080,1320,Presbyterian,9,True,6,7,-1,loss,417285,456,1656657,2015
0,0,0.1,1,2,2,1,0,0,4,1,0,0,0,0,0,1,1,2,2,1,0,16,1,0,0,0,0,3,0,04/12/2015,away,12080,1320,Presbyterian,9,True,5,6,-1,loss,418058,456,1656657,2015
0,0,2.0,2,1,1,0,0,0,8,6,0,0,0,1,0,0,0,2,2,0,2,30,3,3,0,0,0,2,0,04/18/2015,away,12080,792,Winthrop,9,True,5,8,-3,loss,420194,456,1656657,2015
0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,05/15/2015,home,12080,563,Radford,9,True,7,9,-2,loss,425605,456,1656657,2015
