App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,01/31/2015,away,12080,537,UNC Pembroke,9,True,5,6,-1,loss,404255,13028,1309320,2015
0,0,1.2,1,0,0,2,2,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,02/06/2015,away,12080,1257,Newberry,9,True,7,1,6,win,404388,13028,1309320,2015
0,0,1.0,1,1,1,0,0,0,3,3,0,0,1,0,0,0,0,2,1,0,0,6,2,0,0,0,1,5,0,02/11/2015,home,12080,9223,North Greenville,9,True,13,12,1,win,404703,13028,1309320,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,02/13/2015,home,12080,1199,Mars Hill,9,True,3,0,3,win,404848,13028,1309320,2015
0,0,0.0,1,2,2,2,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,02/14/2015,home,12080,1199,Mars Hill,9,True,5,4,1,win,405266,13028,1309320,2015
0,0,2.0,3,1,1,1,0,0,10,7,1,0,0,0,0,0,0,0,0,2,0,35,5,1,0,1,0,2,0,02/21/2015,away,12080,1000,Carson-Newman,9,True,2,3,-1,loss,405985,13028,1309320,2015
0,0,2.0,0,0,0,2,4,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,2,03/11/2015,home,12080,30192,Southern Wesleyan,9,True,7,5,2,win,409132,13028,1309320,2015
0,0,0.2,2,3,3,1,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,03/15/2015,home,12080,1462,Wingate,9,True,7,6,1,win,410400,13028,1309320,2015
0,0,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,03/18/2015,away,12080,30192,Southern Wesleyan,9,True,12,6,6,win,411091,13028,1309320,2015
0,0,0.2,1,2,1,0,0,0,4,4,0,0,1,0,0,0,0,2,2,0,0,16,1,1,0,0,0,4,0,03/21/2015,home,12080,1001,Catawba,9,True,4,13,-9,loss,411956,13028,1309320,2015
0,0,2.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,23,2,3,0,0,0,3,0,03/26/2015,away,12080,9223,North Greenville,9,True,6,2,4,win,413090,13028,1309320,2015
0,0,3.0,4,2,2,3,4,0,17,14,1,0,1,6,0,0,0,0,0,0,0,0,3,3,0,0,0,2,3,03/28/2015,away,12080,12830,Tusculum,9,True,2,9,-7,loss,413768,13028,1309320,2015
0,0,1.0,2,1,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,5,1,04/01/2015,home,12080,1072,Erskine,9,True,6,9,-3,loss,414935,13028,1309320,2015
0,0,2.0,1,0,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,28,3,2,0,0,0,2,0,04/04/2015,home,12080,30094,Brevard,9,True,6,0,6,win,415756,13028,1309320,2015
0,0,1.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,04/08/2015,away,12080,30192,Southern Wesleyan,9,True,3,8,-5,loss,416805,13028,1309320,2015
0,0,0.2,2,3,3,1,0,0,5,4,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,4,0,04/11/2015,away,12080,1170,Lenoir-Rhyne,9,True,9,11,-2,loss,417951,13028,1309320,2015
0,0,1.0,3,2,2,1,1,0,7,6,1,0,1,0,0,0,0,0,0,0,0,31,0,2,0,0,0,3,1,04/15/2015,away,12080,30052,North Georgia,9,True,4,5,-1,loss,419076,13028,1309320,2015
0,0,1.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,04/21/2015,home,12080,30192,Southern Wesleyan,9,True,8,10,-2,loss,420844,13028,1309320,2015
0,0,1.2,5,4,0,0,1,0,10,10,1,0,0,1,0,0,0,1,1,0,0,47,2,1,0,0,0,3,1,04/25/2015,neutral,12080,1462,Wingate,9,True,3,17,-14,loss,422182,13028,1309320,2015
