date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,home,14781,563,Radford,9,True,6,2,4,win,6 - 2,4707758,196,1,2.1,0,1,0,0,1,1,0,10,9,0,0,0,0,3,0,0,0,0,0,0,38,0,6,1,0,0,2,0,1871386,2019
02/20/2019,away,14781,115,Campbell,9,True,6,7,-1,loss,6 - 7,4755623,196,1,2.0,0,2,1,1,0,2,0,8,6,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,2,0,1871386,2019
02/24/2019,home,14781,439,Monmouth,9,True,5,8,-3,loss,5 - 8,4714687,196,1,0.1,0,1,2,2,1,0,0,3,2,0,0,0,0,1,0,0,1,1,0,0,16,0,1,0,0,0,2,0,1871386,2019
02/27/2019,home,14781,1068,Elon,9,True,5,3,2,win,5 - 3,4717185,196,1,2.0,0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,2,0,1871386,2019
03/01/2019,home,14781,732,Utah,10,True,7,6,1,win,7 - 6,4720057,196,1,1.2,0,4,2,2,0,2,0,9,9,0,0,0,1,0,0,0,0,0,0,0,33,2,1,0,0,0,3,0,1871386,2019
03/05/2019,away,14781,430,Mississippi St.,9,True,1,4,-3,loss,1 - 4,4723901,196,1,0.2,0,0,1,0,2,1,0,5,3,0,0,0,0,1,0,0,0,0,0,0,25,1,0,0,0,0,2,0,1871386,2019
03/10/2019,home,14781,386,Marist,9,True,10,5,5,win,10 - 5,4729742,196,1,2.2,0,5,4,4,2,2,0,16,11,1,0,0,0,0,1,0,0,0,0,2,55,1,5,0,0,0,1,1,1871386,2019
03/24/2019,home,14781,128,UCF,9,True,6,5,1,win,6 - 5,4756261,196,1,0.2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1871386,2019
04/03/2019,home,14781,193,Duke,9,True,6,1,5,win,6 - 1,4758151,196,1,2.1,0,2,0,0,2,3,0,12,10,0,0,0,0,0,0,0,0,0,0,0,42,0,4,1,0,0,2,0,1871386,2019
04/09/2019,away,14781,460,UNCW,9,True,9,1,8,win,9 - 1,4764458,196,1,2.2,0,4,1,1,0,6,0,12,12,0,0,0,0,1,0,0,0,0,0,0,52,1,1,1,0,0,1,3,1871386,2019
04/13/2019,away,14781,110,UCLA,9,True,0,3,-3,loss,0 - 3,4769481,196,1,2.1,0,2,1,1,1,2,0,10,9,1,0,0,0,0,0,1,0,0,0,0,31,2,3,0,0,0,2,1,1871386,2019
04/20/2019,home,14781,164,UConn,9,True,5,2,3,win,5 - 2,4775462,196,1,1.2,0,1,0,0,0,1,0,8,5,0,0,0,0,0,2,0,3,2,0,1,30,1,3,1,0,0,2,0,1871386,2019
04/23/2019,home,14781,460,UNCW,9,True,8,5,3,win,8 - 5,4778582,196,1,3.1,0,4,0,0,0,6,0,15,14,1,0,0,0,0,1,0,0,0,0,0,65,3,1,0,0,0,1,0,1871386,2019
