date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/23/2019,home,14781,812,Xavier,9,True,1,7,-6,loss,1 - 7,4714321,625,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,1871067,2019
02/26/2019,away,14781,7,Alabama St.,9,True,10,5,5,win,10 - 5,4716679,625,1,0.0,0,3,4,3,0,0,0,4,3,0,1,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,5,0,1871067,2019
04/02/2019,home,14781,9,UAB,9,True,2,7,-5,loss,2 - 7,4756872,625,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1871067,2019
04/05/2019,home,14781,695,UT Martin,9,True,14,4,10,win,14 - 4,4759493,625,1,2.0,0,0,0,0,2,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,4,1,1871067,2019
04/07/2019,home,14781,695,UT Martin,9,True,1,3,-2,loss,1 - 3,4762556,625,1,0.1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1871067,2019
04/14/2019,home,14781,141,The Citadel,9,True,10,3,7,win,10 - 3,4769973,625,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1871067,2019
04/16/2019,away,14781,716,Troy,9,True,15,5,10,win,15 - 5,4772328,625,1,0.2,0,0,0,0,3,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,2,0,1871067,2019
04/24/2019,home,14781,716,Troy,9,True,4,3,1,win,4 - 3,4779477,625,1,1.0,0,0,1,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1871067,2019
04/27/2019,away,14781,2915,Wofford,9,True,5,8,-3,loss,5 - 8,4782556,625,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,4,0,1871067,2019
05/03/2019,away,14781,406,Mercer,9,True,2,7,-5,loss,2 - 7,4786499,625,1,0.1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,4,0,1871067,2019
05/17/2019,away,14781,198,ETSU,9,True,1,2,-1,loss,1 - 2,4792196,625,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,1871067,2019
