date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,32,Little Rock,9,True,4,11,-7,loss,4 - 11,5211233,201,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,2673455,2022
02/27/2022,away,15860,1395,Tarleton St.,9,True,13,3,10,win,13 - 3,5218879,201,1,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,2,0,0,2673455,2022
02/28/2022,away,15860,1395,Tarleton St.,9,True,3,8,-5,loss,3 - 8,5219486,201,1,0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,1,0,2673455,2022
03/04/2022,away,15860,261,Grambling,9,True,7,4,3,win,7 - 4,5223609,201,1,0,1.1,0.0,2,2,1,0,3,0,7,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2673455,2022
03/08/2022,away,15860,301,Illinois,9,True,4,2,2,win,4 - 2,5228995,201,1,1,3.0,0.0,2,1,1,1,3,0,12,11,0,0,0,0,0,0,0,0,0,0,0,47,3,3,0,0,0,1,1,0,2673455,2022
03/13/2022,away,15860,6,Alabama A&M,9,True,5,4,1,win,5 - 4,5242610,201,1,0,0.1,0.0,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2673455,2022
03/18/2022,away,15860,402,McNeese,9,True,3,2,1,win,3 - 2,5238534,201,1,0,1.1,0.0,0,1,1,1,2,0,5,4,0,0,0,0,0,0,0,1,0,0,0,26,2,0,0,0,0,2,2,0,2673455,2022
03/25/2022,away,15860,695,UT Martin,9,True,4,3,1,win,4 - 3,5249120,201,1,0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,1,0,2673455,2022
04/01/2022,away,15860,87,Butler,9,True,0,1,-1,loss,0 - 1,5255266,201,1,0,1.2,0.0,1,0,0,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,2,1,0,2673455,2022
04/05/2022,home,15860,52,Bellarmine,9,True,11,8,3,win,11 - 8,5257616,201,1,0,1.1,0.0,4,4,4,0,2,0,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2673455,2022
04/12/2022,home,15860,735,Valparaiso,9,True,7,5,2,win,7 - 5,5263373,201,1,0,1.0,0.0,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2673455,2022
04/15/2022,away,15860,43,Austin Peay,11,True,11,9,2,win,11 - 9,5267124,201,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,7,0,0,2673455,2022
04/16/2022,away,15860,43,Austin Peay,9,True,4,8,-4,loss,4 - 8,5268986,201,1,0,1.0,0.0,2,2,2,2,0,0,7,5,1,0,0,0,0,0,1,1,1,0,0,21,1,2,0,0,0,2,0,0,2673455,2022
04/23/2022,home,15860,454,Murray St.,9,True,9,15,-6,loss,9 - 15,5273408,201,1,0,0.1,0.0,2,2,2,2,1,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2673455,2022
04/27/2022,home,15860,300,Ill. Wesleyan,9,True,7,4,3,win,7 - 4,5277282,201,1,0,1.0,0.0,3,1,1,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,4,1,0,2673455,2022
05/17/2022,home,15860,771,Western Ill.,9,True,6,1,5,win,6 - 1,5288528,201,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2673455,2022
