date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/28/2021,home,15580,706,UTSA,9,True,5,18,-13,loss,5 - 18,5011241,624,1,0,3.0,0.0,6,4,4,1,1,0,17,14,1,0,0,0,0,1,0,0,0,0,1,64,4,4,0,0,0,2,0,0,2301776,2021
03/05/2021,home,15580,574,Rice,9,True,12,4,8,win,12 - 4,5016786,624,1,0,2.0,0.0,1,1,0,0,3,0,8,8,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2301776,2021
03/07/2021,home,15580,698,TCU,10,True,6,5,1,win,6 - 5,5018757,624,1,1,5.0,0.0,4,3,1,2,4,0,22,20,1,0,0,0,1,0,0,0,0,0,0,88,4,6,0,0,0,1,1,0,2301776,2021
03/12/2021,away,15580,655,Southeastern La.,9,True,3,12,-9,loss,3 - 12,5022669,624,1,0,1.2,0.0,2,2,2,0,1,0,8,8,0,0,0,1,0,0,0,1,0,0,0,33,2,2,0,0,0,2,0,0,2301776,2021
03/13/2021,away,15580,655,Southeastern La.,9,True,6,7,-1,loss,6 - 7,5024327,624,1,0,0.1,0.0,2,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,4,0,0,2301776,2021
03/19/2021,home,15580,508,Northwestern St.,9,True,3,2,1,win,3 - 2,5030238,624,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,0,0,2,0,0,2301776,2021
03/20/2021,home,15580,508,Northwestern St.,9,True,2,3,-1,loss,2 - 3,5031953,624,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,5,1,0,2301776,2021
03/21/2021,home,15580,508,Northwestern St.,9,True,6,3,3,win,6 - 3,5033718,624,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,3,0,0,2301776,2021
03/27/2021,home,15580,26172,A&M-Corpus Christi,9,True,9,4,5,win,9 - 4,5039657,624,1,0,4.0,0.0,6,3,2,2,4,0,21,18,0,0,0,0,1,0,0,0,0,0,1,86,5,3,0,0,1,2,2,0,2301776,2021
04/01/2021,away,15580,1004,Central Ark.,9,True,3,2,1,win,3 - 2,5043758,624,1,0,0.2,0.0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,3,1,0,1,9,0,1,0,0,1,2,1,0,2301776,2021
04/02/2021,away,15580,1004,Central Ark.,9,True,2,0,2,win,2 - 0,5044160,624,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,2,0,0,2301776,2021
04/02/2021,away,15580,1004,Central Ark.,9,True,3,1,2,win,3 - 1,5044628,624,1,0,1.0,0.0,0,0,0,2,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,25,3,0,0,0,1,4,0,0,2301776,2021
04/06/2021,home,15580,697,Texas A&M,9,True,8,6,2,win,8 - 6,5048967,624,1,0,1.0,0.0,3,1,1,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,23,2,1,0,0,1,5,0,0,2301776,2021
04/13/2021,home,15580,51,Baylor,9,True,1,4,-3,loss,1 - 4,5055751,624,1,0,2.2,0.0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,2,0,0,0,27,4,0,0,0,0,2,1,0,2301776,2021
04/17/2021,home,15580,402,McNeese,14,True,6,5,1,win,6 - 5,5059499,624,1,0,4.0,0.0,4,4,4,2,2,0,19,15,0,0,0,1,0,1,0,0,0,0,1,76,6,4,0,0,0,3,1,0,2301776,2021
05/01/2021,away,15580,676,SFA,10,True,4,5,-1,loss,4 - 5,5071504,624,1,0,2.0,0.0,2,1,0,0,2,0,10,8,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,0,3,0,0,2301776,2021
05/15/2021,home,15580,2,Abilene Christian,9,True,6,12,-6,loss,6 - 12,5079243,624,1,0,2.1,0.0,3,4,4,2,4,0,12,9,2,0,0,0,1,0,0,2,1,1,0,48,2,1,0,1,0,3,2,0,2301776,2021
05/22/2021,away,15580,483,Nicholls,9,True,5,4,1,win,5 - 4,5081106,624,1,0,2.0,0.0,2,1,1,1,3,0,10,9,1,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,1,2,0,0,2301776,2021
05/27/2021,home,15580,346,Lamar University,9,True,7,4,3,win,7 - 4,5081862,624,1,0,3.1,0.0,1,0,0,1,0,0,12,11,0,0,0,0,0,0,0,1,0,0,0,41,2,8,1,0,0,2,0,0,2301776,2021
05/28/2021,home,15580,2,Abilene Christian,9,True,14,12,2,win,14 - 12,5082075,624,1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,1,4,0,0,2301776,2021
05/29/2021,home,15580,2,Abilene Christian,9,True,15,13,2,win,15 - 13,5082433,624,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,1,5,0,0,2301776,2021
