date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,9,UAB,9,True,4,10,-6,loss,4 - 10,5209832,509,1,0,0.0,0.0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2348346,2022
02/27/2022,away,15860,631,Santa Clara,9,True,2,7,-5,loss,2 - 7,5218405,509,1,0,1.0,0.0,1,0,0,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,4,0,0,2348346,2022
04/03/2022,away,15860,306,Indiana,9,True,13,6,7,win,13 - 6,5257954,509,1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,10,0,1,1,0,0,2,0,0,2348346,2022
04/05/2022,home,15860,302,UIC,9,True,13,3,10,win,13 - 3,5256412,509,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,2,0,0,2348346,2022
04/10/2022,home,15860,539,Penn St.,10,True,5,2,3,win,5 - 2,5260766,509,1,0,2.0,0.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,26,2,3,0,0,0,2,0,0,2348346,2022
04/15/2022,away,15860,301,Illinois,9,True,6,7,-1,loss,6 - 7,5266085,509,1,0,2.1,0.0,4,2,0,0,2,0,11,11,1,0,0,0,0,0,0,3,0,0,0,34,3,2,0,0,0,4,1,0,2348346,2022
04/17/2022,away,15860,301,Illinois,9,True,0,3,-3,loss,0 - 3,5267891,509,1,0,2.0,0.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,17,2,3,0,0,0,2,0,0,2348346,2022
04/24/2022,home,15860,416,Michigan St.,9,True,7,11,-4,loss,7 - 11,5274626,509,1,0,0.1,0.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,4,0,0,2348346,2022
04/26/2022,home,15860,797,Milwaukee,9,True,8,0,8,win,8 - 0,5276389,509,1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,4,0,0,2348346,2022
05/01/2022,away,15860,392,Maryland,9,True,5,10,-5,loss,5 - 10,5281378,509,1,0,1.1,0.0,1,1,1,1,1,0,6,3,1,0,0,0,0,0,0,1,0,0,2,17,0,3,0,0,0,2,0,0,2348346,2022
05/04/2022,away,15860,302,UIC,9,True,0,13,-13,loss,0 - 13,5282769,509,1,0,1.2,0.0,6,4,4,0,3,0,11,11,2,0,0,1,0,0,0,2,2,0,0,42,0,2,0,0,0,5,1,0,2348346,2022
05/08/2022,home,15860,518,Ohio St.,9,True,5,6,-1,loss,5 - 6,5285473,509,1,0,3.1,0.0,5,2,2,1,1,0,15,14,1,0,0,0,0,0,0,1,0,0,0,53,3,5,0,0,0,2,0,0,2348346,2022
05/10/2022,away,15860,797,Milwaukee,9,True,21,8,13,win,21 - 8,5286081,509,1,0,1.2,0.0,4,3,3,2,1,0,11,9,0,0,0,1,0,0,0,1,1,0,0,34,1,3,0,0,0,3,0,0,2348346,2022
05/15/2022,home,15860,559,Purdue,9,True,2,7,-5,loss,2 - 7,5288005,509,1,0,1.0,0.0,1,1,1,2,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,2,0,0,2348346,2022
05/19/2022,away,15860,428,Minnesota,9,True,14,15,-1,loss,14 - 15,5288933,509,1,0,2.2,0.0,5,4,4,0,2,0,14,12,3,0,0,0,1,2,0,2,2,0,0,61,2,3,0,0,0,3,0,0,2348346,2022
05/21/2022,away,15860,428,Minnesota,9,True,8,5,3,win,8 - 5,5289575,509,1,0,2.0,0.0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,19,4,2,1,0,0,3,0,0,2348346,2022
