App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,1,1,0,0,0,0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4,0,02/09/2019,home,14781,8490,LeTourneau,9,True,8,4,4,win,1647359,426,1767422,2019
1,1,5.0,0.0,5,2,2,1,1,0,21,17,1,0,0,0,1,0,0,0,0,2,1,0,8,6,0,0,0,1,0,02/12/2019,home,14781,125,Centenary (LA),9,True,2,3,-1,loss,1647581,426,1767422,2019
1,1,2.2,0.0,10,9,8,0,4,0,20,19,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,2,02/17/2019,neutral,14781,1454,Whitworth,9,True,0,10,-10,loss,1648241,426,1767422,2019
1,1,2.1,0.0,3,4,3,2,1,0,14,9,0,0,0,0,0,2,0,0,0,0,1,0,2,4,0,1,0,1,0,02/24/2019,neutral,14781,125,Centenary (LA),9,True,1,11,-10,loss,1648766,426,1767422,2019
1,0,0.1,0.0,1,2,2,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,03/02/2019,home,14781,132,Centre,9,True,1,2,-1,loss,1666547,426,1767422,2019
1,0,5.0,0.0,8,4,2,2,1,0,26,23,3,0,0,0,2,0,0,0,0,0,1,0,4,10,0,0,0,2,1,03/06/2019,away,14781,30197,Belhaven,9,True,7,13,-6,loss,1651044,426,1767422,2019
1,0,3.1,0.0,2,0,0,2,3,0,15,11,0,0,0,0,1,2,0,1,0,0,0,0,3,3,0,0,0,3,1,03/09/2019,home,14781,28593,Birmingham-So.,9,True,6,15,-9,loss,1651899,426,1767422,2019
1,0,2.0,0.0,2,1,0,0,2,0,8,7,0,0,0,0,0,0,0,2,2,0,1,0,0,4,0,0,0,6,0,03/19/2019,home,14781,30197,Belhaven,9,True,5,8,-3,loss,1653993,426,1767422,2019
1,0,1.2,0.0,7,10,10,4,2,0,18,13,3,0,0,0,2,1,1,0,0,0,0,80,0,3,0,1,0,2,0,03/23/2019,away,14781,573,Rhodes,9,True,6,16,-10,loss,1654970,426,1767422,2019
1,0,0.2,0.0,3,3,3,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,5,0,03/27/2019,away,14781,125,Centenary (LA),9,True,10,7,3,win,1655923,426,1767422,2019
1,0,4.1,0.0,2,4,2,3,1,0,19,15,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,3,0,03/30/2019,home,14781,1124,Hendrix,9,True,2,11,-9,loss,1656361,426,1767422,2019
1,0,1.2,0.0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,1,3,0,0,0,4,0,04/03/2019,away,14781,1162,LaGrange,9,True,0,5,-5,loss,1722906,426,1767422,2019
1,1,4.0,0.0,6,4,3,2,1,0,21,18,3,0,0,0,0,0,0,0,0,0,1,58,3,7,0,1,0,1,0,04/07/2019,away,14781,973,Berry,9,True,1,11,-10,loss,1658389,426,1767422,2019
1,1,1.1,0.0,3,4,4,0,0,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,04/09/2019,away,14781,1130,Huntingdon,9,True,11,9,2,win,1652540,426,1767422,2019
1,0,4.0,0.0,5,1,0,1,1,0,18,17,3,0,0,0,1,0,1,0,0,0,0,36,2,8,0,1,0,2,0,04/13/2019,away,14781,652,Sewanee,9,True,5,6,-1,loss,1659577,426,1767422,2019
1,1,4.2,0.0,7,6,4,0,1,0,24,22,5,0,0,1,0,2,0,0,0,0,0,0,4,8,0,0,0,1,0,04/19/2019,home,14781,2713,Oglethorpe,9,True,9,10,-1,loss,1726434,426,1767422,2019
1,1,3.0,0.0,6,7,4,4,0,0,20,16,1,0,0,0,0,0,0,0,0,0,0,71,3,6,0,1,0,1,0,04/27/2019,away,14781,1124,Hendrix,9,True,4,14,-10,loss,1728369,426,1767422,2019
