date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/14/2014,home,11620,609,Saint Louis,9,True,1,2,-1,loss,1 - 2,586900,8,1,1.0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,1,0,0,0,15,2,0,0,0,0,4,0,1314567,2014
02/26/2014,away,11620,664,Southern Miss.,9,True,1,2,-1,loss,1 - 2,588879,8,1,3.0,3,1,1,3,2,0,13,9,0,0,0,0,0,0,1,0,0,1,0,45,5,0,0,1,0,2,0,1314567,2014
03/05/2014,home,11620,37,Auburn,9,True,4,3,1,win,4 - 3,590193,8,1,1.0,1,1,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,2,0,1314567,2014
03/11/2014,home,11620,625,Samford,9,True,12,1,11,win,12 - 1,591695,8,1,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,2,0,1314567,2014
03/18/2014,home,11620,17,Alcorn,9,True,17,3,14,win,17 - 3,593490,8,1,2.0,3,2,1,1,4,0,13,10,1,0,0,0,0,2,0,0,0,0,0,43,2,0,0,0,0,2,0,1314567,2014
03/25/2014,home,11620,716,Troy,9,True,10,5,5,win,10 - 5,595551,8,1,1.0,4,3,3,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,2,0,1314567,2014
03/29/2014,home,11620,433,Ole Miss,10,True,6,5,1,win,6 - 5,596105,8,1,0.0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,3,0,1314567,2014
04/09/2014,home,11620,9,UAB,9,True,1,2,-1,loss,1 - 2,599379,8,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,1,1314567,2014
04/18/2014,away,11620,694,Tennessee,9,True,8,5,3,win,8 - 5,601893,8,1,0.2,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,17,1,1,0,0,0,2,0,1314567,2014
04/20/2014,away,11620,694,Tennessee,9,True,9,10,-1,loss,9 - 10,603057,8,1,0.2,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,1,1,0,11,2,0,0,0,0,4,0,1314567,2014
04/30/2014,away,11620,625,Samford,9,True,9,5,4,win,9 - 5,605529,8,1,1.0,2,1,1,1,2,0,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1314567,2014
05/02/2014,home,11620,235,Florida,9,True,3,7,-4,loss,3 - 7,605728,8,1,0.1,1,2,1,1,1,0,3,2,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,3,1,1314567,2014
05/15/2014,home,11620,430,Mississippi St.,9,True,4,9,-5,loss,4 - 9,607914,8,1,1.1,3,2,2,2,1,0,8,6,0,0,0,0,0,0,0,2,0,0,0,34,2,0,0,0,0,3,1,1314567,2014
05/20/2014,home,11620,334,Kentucky,9,True,1,7,-6,loss,1 - 7,608477,8,1,1.2,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,3,1,0,0,12,3,0,0,0,0,6,0,1314567,2014
06/01/2014,home,11620,1157,Kennesaw St.,9,True,4,1,3,win,4 - 1,608934,8,1,9.0,5,1,1,6,5,0,36,30,0,0,0,1,0,0,0,0,0,0,0,0,12,8,1,0,0,1,1,1314567,2014
