App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,5.0,0.0,4,2,1,1,4,0,20,19,1,0,0,1,0,0,0,0,0,0,0,72,6,4,0,0,0,1,0,1,02/07/2022,home,15860,2814,Washburn,9,True,6,3,3,win,2167412,20794,2653395,2022
1,0,4.0,0.0,3,2,2,2,6,0,16,13,1,0,0,0,1,0,0,0,0,1,0,63,3,2,1,0,0,2,1,1,02/13/2022,home,15860,734,Valdosta St.,9,True,8,5,3,win,2167695,20794,2653395,2022
1,0,2.0,0.0,2,2,2,2,3,0,10,8,0,0,2,0,2,0,0,0,0,0,0,39,3,0,0,0,0,2,2,0,02/18/2022,away,15860,30045,Palm Beach Atl.,9,True,9,5,4,win,2168018,20794,2653395,2022
1,0,0.1,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,3,0,0,02/26/2022,home,15860,608,Saint Leo,9,True,7,6,1,win,2169218,20794,2653395,2022
1,0,3.1,0.0,3,2,2,2,5,0,16,13,1,0,1,1,0,1,0,0,0,0,0,61,4,1,0,0,0,2,1,0,02/27/2022,home,15860,608,Saint Leo,9,True,2,3,-1,loss,2168953,20794,2653395,2022
1,0,2.1,0.0,4,1,0,0,2,0,10,10,0,0,0,0,1,0,0,0,0,0,0,31,4,0,0,0,0,3,1,0,03/06/2022,home,15860,22,American Int'l,9,True,15,4,11,win,2171102,20794,2653395,2022
1,0,4.0,0.0,1,1,1,2,4,0,15,12,1,0,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,2,1,0,03/13/2022,away,15860,584,Rollins,9,True,2,1,1,win,2188338,20794,2653395,2022
1,0,2.2,0.0,5,3,3,1,4,0,13,11,1,0,0,0,2,1,0,0,0,0,0,44,2,0,0,0,0,2,2,0,03/19/2022,home,15860,49,Barry,9,True,6,7,-1,loss,2263800,20794,2653395,2022
1,0,2.2,0.0,3,1,1,3,5,0,14,10,0,0,0,0,0,1,0,2,1,0,0,60,0,2,0,0,0,2,4,0,03/25/2022,away,15860,24639,Nova Southeastern,9,True,3,6,-3,loss,2174781,20794,2653395,2022
1,0,1.2,0.0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,2,0,0,0,21,1,1,0,0,1,4,0,0,03/27/2022,away,15860,24639,Nova Southeastern,9,True,9,5,4,win,2175505,20794,2653395,2022
1,0,3.2,0.0,2,0,0,4,3,0,15,11,0,0,0,0,1,0,0,0,0,0,0,66,1,5,0,0,0,3,0,0,04/02/2022,home,15860,230,Florida Tech,10,True,3,2,1,win,2185382,20794,2653395,2022
1,0,2.0,0.0,5,5,5,0,4,0,13,11,1,0,0,0,2,1,0,0,0,1,0,45,2,0,0,1,0,2,0,0,04/08/2022,home,15860,9680,Embry-Riddle (FL),9,True,7,15,-8,loss,2177629,20794,2653395,2022
1,0,3.0,0.0,2,0,0,1,4,0,11,10,0,0,0,0,2,0,0,0,0,0,0,49,2,2,0,0,0,2,1,0,04/15/2022,away,15860,233,Fla. Southern,9,True,1,3,-2,loss,2179283,20794,2653395,2022
1,0,2.2,0.0,2,1,1,1,6,0,12,9,0,0,0,0,0,1,0,1,0,0,1,59,0,2,0,0,1,2,1,0,04/22/2022,away,15860,208,Eckerd,9,True,8,4,4,win,2180716,20794,2653395,2022
1,0,4.0,0.0,4,1,1,1,5,0,18,16,0,0,0,0,1,0,0,0,0,1,0,64,4,4,0,0,0,2,2,0,04/30/2022,home,15860,689,Tampa,9,True,2,3,-1,loss,2271252,20794,2653395,2022
